id	author	quote
7262	Christopher Eccleston	I love Dead Ringers. A democratic set, the work was taken seriously.
7263	Christopher Eccleston	I only ever worked on interiors, and an interior is an interior. I don't know what they did about exteriors.
7264	Christopher Eccleston	I think film and television are really a director's medium, whereas theatre is the actor's medium.
7265	Christopher Eccleston	I used my instincts. It's very easy to imagine how you'd feel, actually. I just had to tell the narrative.
7266	Christopher Eccleston	I've never been up with the times, always been slightly out of step.
7267	Christopher Eccleston	Jacobean plays, before Shakespeare, were particularly visceral.
7268	Christopher Eccleston	The person who gives you your first job is so important in any industry.
7349	Chuck D	Right is right, and wrong is wrong, and when people start getting it confused, that means they need to sit down with some real people.
7350	Chuck D	Being positive is like going up a mountain. Being negative is like sliding down a hill. A lot of times, people want to take the easy way out, because it's basically what they've understood throughout their lives.
7351	Chuck D	The immediacy of the technology of the web allows us, as songwriters, to write something very sharp and quick. That has a lot to do with helping a songwriter be more reflective of reality, instead of being in an area where you have to process things. It's the difference between processing fish and catching it in a boat.
7352	Chuck D	Of course voting is useful. But then again, I don't put a big glow to it. Voting is about as essential as washing yourself. It's something you're supposed to do. Now, you can't go around bragging, expecting to get props because you voted. That's stupid.
7353	Chuck D	When you travel the world, you have to watch and you have to listen. We're not going to come in to Ireland without an understanding that there's a history that's very sensitive.
7354	Chuck D	A lot of times black folks look for love in all the wrong places. You're always looking for somebody to love you, be accepted, and there's the insecurities that are even transmitted through rap. Everyone is trying to aim to please too much.
7355	Chuck D	I'd rather have a hundred thousand or a million people saying I'm nuts and I'm crazy for my musical choices and what I've said lyrically, than a million people all raising their hand on the first day.
7356	Chuck D	I think governments are the cancer of civilization.
7357	Chuck D	There are too many leaders anointed because they have a public voice - television, radio, or record, or whatever. That even includes myself. In the past, I'd say, 'Don't anoint me when you can anoint yourself.'
7358	Chuck D	Government and culture are two diametrically opposed forces - the one blinds and oppresses, the other uplifts and unites.
7359	Chuck D	Music and art and culture is escapism, and escapism sometimes is healthy for people to get away from reality. The problem is when they stay there.
7360	Chuck D	Downloadable music is the biggest musical phenomenon since the Beatles, and the music industry is slow to come to grips with that.
7361	Chuck D	I'm a multi-tasker. I was down with that stuff before they invented the term.
7362	Chuck D	You can't master time, but you have to work your hardest to manage it.
7363	Chuck D	Hip-hop is a part of rock & roll because it comes from DJ culture. DJ culture is the embodiment of all genres and all recorded music, if you actually pay attention to it.
7364	Chuck D	I grew up as a sports fan, and I know that a hall of fame is very different than an award for being the best of the year. It's a nod to the longevity of our accomplishment.
7365	Chuck D	I believe that, artistically and culturally, the free radio air should be able to support local artists of whatever genre. Play 40 percent of your local artists; don't suck up to major labels to the point where you neglect your own locale.
7366	Chuck D	I spread the message of hope and of unity. That's what gets me up in the morning. I can tell you what is wrong, but I can't tell you how to fix it. I'm a raptivist, not a politician. I deal in hope.
