id	author	quote
6216	Chanakya	God is not present in idols. Your feelings are your god. The soul is your temple.
6217	Chanakya	The biggest guru-mantra is: never share your secrets with anybody. It will destroy you.
6218	Chanakya	Even if a snake is not poisonous, it should pretend to be venomous.
6219	Chanakya	There is no austerity equal to a balanced mind, and there is no happiness equal to contentment; there is no disease like covetousness, and no virtue like mercy.
6220	Chanakya	The one excellent thing that can be learned from a lion is that whatever a man intends doing should be done by him with a whole-hearted and strenuous effort.
6221	Chanakya	Treat your kid like a darling for the first five years. For the next five years, scold them. By the time they turn sixteen, treat them like a friend. Your grown up children are your best friends.
6222	Chanakya	There is poison in the fang of the serpent, in the mouth of the fly and in the sting of a scorpion; but the wicked man is saturated with it.
6223	Chanakya	Books are as useful to a stupid person as a mirror is useful to a blind person.
6224	Chanakya	The earth is supported by the power of truth; it is the power of truth that makes the sun shine and the winds blow; indeed all things rest upon truth.
6225	Chanakya	As soon as the fear approaches near, attack and destroy it.
6226	Chanakya	The happiness and peace attained by those satisfied by the nectar of spiritual tranquillity is not attained by greedy persons restlessly moving here and there.
6227	Chanakya	One whose knowledge is confined to books and whose wealth is in the possession of others, can use neither his knowledge nor wealth when the need for them arises.
6231	Chanel Iman	Accept yourself, love yourself.
6232	Chanel Iman	Five years from now I see myself still working hard to get where I want to be, because I think big.
6233	Chanel Iman	A good night's sleep is always the best way to wake up and go to work.
6234	Chanel Iman	Don't be afraid to express yourself through fashion!
6235	Chanel Iman	It takes time to be who you really want to be. It doesn't happen overnight.
6236	Chanel Iman	I am comfortable with my body and embrace who I am. I love to work it.
6237	Chanel Iman	I don't get facials. The last time I got a facial was when I first started modeling when I was 15 or 16. It made my face completely break out.
6238	Chanel Iman	I'm my own person, and I want people to know me for who I am.
6239	Chanel Iman	I don't want to be known as the black model. I want to be recognized as Chanel Iman, a personality.
6240	Chanel Iman	I drink a lot of protein shakes and do a lot of weight lifting.
6241	Chanel Iman	I'm thinking of slowing down on modeling and branching out to other things. I want to pursue some new and old dreams and start making them happen.
6242	Chanel Iman	I have had the privilege of working with the best in the business, from photographers to designers to magazines. There's not much more to ask for but I'm still looking forward to one day working with photographers Mert and Marcus, Tim Walker and Nick Knight.
6243	Chanel Iman	At the end of the day, I feel like I have no one to blame but myself if I'm not satisfied with how I look on the runway.
6244	Chanel Iman	Music is everything to me. I wake up and go to bed with it. I listen to all genres, depending on my mood.
6245	Chanel Iman	No babies for me until I'm in my 30s! I'm focused on my career right now. I can't even take care of my dog.
6246	Chanel Iman	Honestly, I try to forget Fashion Week once it's over. I just want to go home and rest and just forget I even did it. It could drive you crazy! It's just show after show after show, and you're missing your family and they feel really far away. You don't go to sleep. You work for a month.
6247	Chanel Iman	I want to do television, film, music and designing. I want to do it all!
6248	Chanel Iman	Mostly I'm proud to be an African-American woman, but I'm glad I have a universal look as well.
6249	Chanel Iman	My taste in music originates from my culture and heritage, and from traveling the world and listening to all kinds of fun sounds and bits.
6250	Chanel Iman	I don't like to fly. What's it called when the plane shakes? Turbulence, takeoffs... I grab my chair, close my eyes, count to 30, breathe, and pray.
6251	Chanel Iman	I always take my time when picking out outfits at home, but I will say I can change pretty quick when I'm in a hurry.
6252	Chanel Iman	I'm grateful to look the way I do. However, if I could change anything, I would like to be a bit bigger all over. Not much - just a bit.
6253	Chanel Iman	I'm just really tiny. People hate me, because I just sit. I'm eating, I'm eating, I'm eating and then I just... sit. And I don't gain a thing.
6254	Chanel Iman	I'm really into natural and organic products.
6255	Chanel Iman	Let me say this: I think men are a full-time job, and I'm young and I already have one job. I'm just focused on my career.
6256	Charles Babbage	On two occasions I have been asked, 'Pray, Mr. Babbage, if you put into the machine wrong figures, will the right answers come out?' I am not able rightly to apprehend the kind of confusion of ideas that could provoke such a question.
6257	Charles Babbage	Errors using inadequate data are much less than those using no data at all.
6258	Charles Babbage	The economy of human time is the next advantage of machinery in manufactures.
6259	Charles Babbage	A tool is usually more simple than a machine; it is generally used with the hand, whilst a machine is frequently moved by animal or steam power.
6260	Charles Babbage	In mathematics we have long since drawn the rein, and given over a hopeless race.
6261	Charles Babbage	Perhaps it would be better for science, that all criticism should be avowed.
