id	author	quote
16896	James A. Garfield	A law is not a law without coercion behind it.
16897	James A. Garfield	Next in importance to freedom and justice is popular education, without which neither freedom nor justice can be permanently maintained.
16898	James A. Garfield	Ideas are the great warriors of the world, and a war that has no idea behind it, is simply a brutality.
16899	James A. Garfield	Whoever controls the volume of money in any country is absolute master of all industry and commerce.
16900	James A. Garfield	If you are not too large for the place you occupy, you are too small for it.
16901	James A. Garfield	Poverty is uncomfortable; but nine times out of ten the best thing that can happen to a young man is to be tossed overboard and compelled to sink or swim.
16902	James A. Garfield	The chief duty of government is to keep the peace and stand out of the sunshine of the people.
16903	James A. Garfield	The President is the last person in the world to know what the people really want and think.
16904	James A. Garfield	If the power to do hard work is not a skill, it's the best possible substitute for it.
16905	James A. Garfield	I mean to make myself a man, and if I succeed in that, I shall succeed in everything else.
16906	James A. Garfield	The sin of slavery is one of which it may be said that without the shedding of blood there is no remission.
16907	James A. Garfield	A pound of pluck is worth a ton of luck.
16908	James A. Garfield	Things don't turn up in this world until somebody turns them up.
16909	James A. Garfield	Suicide is not a remedy.
16910	James A. Garfield	He who controls the money supply of a nation controls the nation.
16911	James A. Garfield	The civil service can never be placed on a satisfactory basis until it is regulated by law.
16912	James A. Garfield	I am a poor hater.
16913	James A. Garfield	Territory is but the body of a nation. The people who inhabit its hills and valleys are its soul, its spirit, its life.
17002	James Caan	I think we have to believe in things we don't see. That's really important for all of us, whether it's your religion or Santa Claus, or whatever. That's pretty much what it's about.
17003	James Caan	One night I went over to get some dope from some Hollywood tough guy. After I left, my son Scott, who was only fifteen, went over with a baseball bat to kill him. I was laughing out of one eye and crying out of the other. I thought, Who am I kidding?
17004	James Caan	Showing up every day isn't enough. There are a lot of guys who show up every day who shouldn't have showed up at all.
17005	James Caan	I never saw my dad cry. My son saw me cry. My dad never told me he loved me, and consequently I told Scott I loved him every other minute. The point is, I'll make less mistakes than my dad, my sons hopefully will make less mistakes than me, and their sons will make less mistakes than their dads.
17006	James Caan	Some guys say beauty is only skin deep. But when you walk into a party, you don't see somebody's brain. The initial contact has to be the sniffing.
17007	James Caan	My least favorite phrase in the English language is 'I don't care.'
17008	James Caan	To get over my divorce, I got a prescription to live at the Playboy Mansion for a while.
17009	James Caan	I really believe that you grow up a certain way in New York. There's a New York morality, a sense of loyalty. You know how to win and lose. There's a thousand kids outside, you know who to push and who not to push. There's a sixth sense you develop just because it's New York.
17010	James Caan	I won't mention names, but in my career, the most talented people invariably are the easiest and nicest to get along with.
17011	James Caan	You're the only one who's closing your eyes at night. There's no one else who can do it for you.
17012	James Caan	I went to a shrink once, but I caught him going to a fortune-teller so I quit.
17013	James Caan	I never rode a bull - I'm not that stupid.
17014	James Caan	I play a guy who believes he's a king. He's the most common man in the world; in fact his family, like his suits, are just make-up. It's about dysfunctional people and dysfunctional relationships.
17015	James Caan	I remember at 16 years old, growing up in Queens, we were punks, but hey, when we went to the theater, we wore a shirt and tie! Similarly, I believe that to keep movie theaters in existence, they're gonna have to make 'em an event, have a couch, a table and drinks or something. Otherwise, there's no reason to get out of your bed!
17016	James Caan	I've never been difficult to anybody or with anybody on a picture. Especially when you're in that nice status of hierarchy of actors and actresses who get to approve directors. Because once you make that choice, it's my belief that the director's boss.
17017	James Caan	No matter what heights you achieve, even if you're Brad Pitt, the slide is coming, sure as death and taxes.
17018	James Caan	It is that, but really, it's about how we don't recognise the little things in life, or appreciate the little things in life like belonging. A sense of belonging is a big thing today.
17019	James Caan	My kid was a great baseball player. I thought I had it made. Front-row seats at Yankee Stadium. Then he turned sixteen and wanted to be a rapper.
17020	James Caan	Actors have bodyguards and entourages not because anybody wants to hurt them - who would want to hurt an actor? - but because they want to get recognized. God forbid someone doesn't recognize them.
17021	James Caan	I always thought of myself as some sort of athlete until I started playing golf a couple years ago.
17022	James Caan	Saving a letter from an old friend doesn't exist anymore. Everything is texted or emailed.
17023	James Caan	I lost my passion for work. No, that's a negative statement. I just had a bigger passion for something else, for my son, and growing up with him.
17024	James Caan	People are always backing up when I'm just going to shake their hands.
17025	James Caan	What's the difference between sex and love? I have four wives and five kids. I apparently don't know the difference.
17026	James Caan	I don't think silicone makes a girl good or bad.
17063	James Cameron	Pick up a camera. Shoot something. No matter how small, no matter how cheesy, no matter whether your friends and your sister star in it. Put your name on it as director. Now you're a director. Everything after that you're just negotiating your budget and your fee.
17064	James Cameron	There are many talented people who haven't fulfilled their dreams because they over thought it, or they were too cautious, and were unwilling to make the leap of faith.
17065	James Cameron	Every time you dive, you hope you'll see something new - some new species. Sometimes the ocean gives you a gift, sometimes it doesn't.
17066	James Cameron	The snake kills by squeezing very slowly. This is how the civilized world slowly, slowly pushes into the forest and takes away the world that used to be.
17067	James Cameron	If you set your goals ridiculously high and it's a failure, you will fail above everyone else's success.
17068	James Cameron	To convince people to back your idea, you've got to sell it to yourself and know when it's the moment. Sometimes that means waiting. It's like surfing. You don't create energy, you just harvest energy already out there.
17069	James Cameron	I mean, you have to be able - you have to have made the commitment within yourself to do whatever it takes to get the job done and to try to inspire other people to do it, because obviously the first rule is you can't do it by yourself.
17070	James Cameron	I feed on other people's creativity, photographers, artists of every kind. Sometimes a feeling that you get listening to a song can be so powerful. I've wanted to write whole scripts around what I felt just listening to a piece of music. I think music is important, and surrounding your visual field with stimulating things.
17071	James Cameron	I'm a storyteller; that's what exploration really is all about. Going to places where others haven't been and returning to tell a story they haven't heard before.
17072	James Cameron	People call me a perfectionist, but I'm not. I'm a rightist. I do something until it's right, and then I move on to the next thing.
17073	James Cameron	I like the evening in India, the one magic moment when the sun balances on the rim of the world, and the hush descends, and ten thousand civil servants drift homeward on a river of bicycles, brooding on the Lord Krishna and the cost of living.
17074	James Cameron	I try to live with honor, even if it costs me millions of dollars and takes a long time. It's very unusual in Hollywood. Few people are trustworthy - a handshake means nothing to them. They feel they're required to keep an agreement with you only if you're successful or they need you.
17075	James Cameron	I believe 3D is inevitable because it's about aligning our entertainment systems to our sensory system. We all have two eyes; we all see the world in 3D. And it's natural for us to want our entertainment in 3D as well. It's just getting the technology - it's really more the business model than the technology piece. We've solved the technology.
