id	author	quote
4589	Blythe Danner	I loved doing Shakespeare. My two favorite roles, in fact, have been Viola in Twelfth Night and Helena in A Midsummer Night's Dream.
4590	Blythe Danner	I think one of my very favorite films of all time was with Peter Sellers when he played Chauncey, the gardener. Being There.
4591	Blythe Danner	I try to avoid a specific image. I seek to play as many different women as I can to avoid having a label put on me.
4592	Blythe Danner	It was in high school that I first became interested in acting. We put on lots of plays.
4593	Blythe Danner	Maybe subconsciously I've kept activism separate from acting because it's important to me in a more profound way.
4594	Blythe Danner	Being a grandmother is probably the most important thing to me. I have two really rambunctious little ones, and I love spending time with them.
4595	Blythe Danner	I am always happiest in an ensemble.
4596	Blythe Danner	I don't give my advice unless it's asked for.
4597	Blythe Danner	I really do like being independent, and I don't want to have to rely on anyone else to cart me around if I break a bone.
4598	Blythe Danner	I really pulled back on my career when the kids were young and my husband and I made a pact never to work while the other one was.
4599	Blythe Danner	I've always had a middling kind of a career, not great highs and great lows.
4600	Blythe Danner	My family was very musical. My brother is an opera singer; my parents both sang.
4601	Bo Bennett	For every good reason there is to lie, there is a better reason to tell the truth.
4602	Bo Bennett	The discipline you learn and character you build from setting and achieving a goal can be more valuable than the achievement of the goal itself.
4603	Bo Bennett	Enthusiasm is excitement with inspiration, motivation, and a pinch of creativity.
4604	Bo Bennett	Those who improve with age embrace the power of personal growth and personal achievement and begin to replace youth with wisdom, innocence with understanding, and lack of purpose with self-actualization.
4605	Bo Bennett	Without initiative, leaders are simply workers in leadership positions.
4606	Bo Bennett	Martial arts is not about fighting; it's about building character.
4607	Bo Bennett	Spend some time this weekend on home improvement; improve your attitude toward your family.
4608	Bo Bennett	Frustration, although quite painful at times, is a very positive and essential part of success.
4609	Bo Bennett	I like to think of sales as the ability to gracefully persuade, not manipulate, a person or persons into a win-win situation.
4610	Bo Bennett	A rejection is nothing more than a necessary step in the pursuit of success.
4611	Bo Bennett	Not managing your time and making excuses are two bad habits. Don't put them both together by claiming you 'don't have the time'.
4612	Bo Bennett	A dream collage is pictures of your goals. It is like your future photo album.
4613	Bo Bennett	Having a positive mental attitude is asking how something can be done rather than saying it can't be done.
4614	Bo Bennett	True popularity comes from acts of kindness rather than acts of stupidity.
4615	Bo Bennett	Diplomacy is more than saying or doing the right things at the right time, it is avoiding saying or doing the wrong things at any time.
4616	Bo Bennett	Resume: a written exaggeration of only the good things a person has done in the past, as well as a wish list of the qualities a person would like to have.
4617	Bo Bennett	Never expect people to treat you any better than you treat yourself.
4618	Bo Bennett	Every day, people settle for less than they deserve. They are only partially living or at best living a partial life. Every human being has the potential for greatness.
4619	Bo Bennett	A dream becomes a goal when action is taken toward its achievement.
4620	Bo Bennett	Enthusiasm is not the same as just being excited. One gets excited about going on a roller coaster. One becomes enthusiastic about creating and building a roller coaster.
4621	Bo Bennett	When it comes to success, there are no shortcuts.
4622	Bo Bennett	The only place opportunity cannot be found is in a closed-minded person.
4623	Bo Bennett	Most of us are consumed with our own thoughts and desires and are not always thinking about what other people may want. This is not necessarily being egocentric; it is just being human.
4624	Bo Bennett	An objection is not a rejection; it is simply a request for more information.
4625	Bo Bennett	If you are only doing what you are getting paid for, and doing it no better than the average employee, then your pay is most likely right where it should be.
4626	Bo Jackson	Set your goals high, and don't stop till you get there.
4627	Bo Jackson	I also tell them that your education can take you way farther than a football, baseball, track, or basketball will - that's just the bottom line.
4628	Bo Jackson	I would say my greatest achievement in life right now - my greatest achievement period is - and I'm still trying to achieve it - is to be a wonderful father to my kids.
4629	Bo Jackson	If I miss anything about the sport, it's the camaraderie of old teammates.
4630	Bo Jackson	I am a firm believer in if you can't get it the old fashioned way, you don't need it.
4631	Bo Jackson	I always wanted to be a pilot.
4632	Bo Jackson	If you have four years to complete your college education, do it.
4633	Bo Jackson	I was a pitcher, shortstop and outfielder, and the Yankees tried to sign me out of high school as a first-round draft pick in 1981. I turned them down to go to college.
4634	Bo Jackson	Back before I injured my hip, I thought going to the gym was for wimps.
4635	Bo Jackson	I have no problem with my hips - I can still do the things that I used to do. I can run, I'm just not the fastest person on the field anymore.
4636	Bo Jackson	Don't sell yourself short because without that you can't go far in life because after sports the only thing you know is sports and you can't do anything else with that.
4637	Bo Jackson	My favorite driver is always either the bad guy or the underdog.
4638	Bo Jackson	My workout was running down fly balls, stealing a base, or running for my life on the football field.
4639	Bo Jackson	As a 9th grader, I competed with the high school kids and out of 600 people, I finished 10th.
4640	Bo Jackson	Being the 8th out of 10 kids, and being the one that stayed in trouble, I sort of became a momma's boy.
4641	Bo Jackson	First of all, I really never imagined myself being a professional athlete.
4642	Bo Jackson	I hate to blow my own horn, but I gave a lot of people fits.
4643	Bo Jackson	I love going out and doing new things.
4644	Bo Jackson	I was always active - I went from baseball to football. I didn't have time to work out.
4645	Bo Jackson	I've always played with kids that were five, six, seven years older than me.
4646	Bo Jackson	I guarantee you that's what Jeff Gordon does. He uses everything the fans throw at him to stoke his fire and it drives him to be better at what he does.
4647	Bo Jackson	You have a lot of people on the run and really don't have time to sit down and eat a balanced meal.
4648	Bo Jackson	But now in this day and age, people are more prone to go out to try new things to enhance their performance on the field - to enhance their physical appearance.
4649	Bo Jackson	It occurred to me in my junior year of high school. I got my first letter from a big college. I still have that letter to this day - a letter from Indiana.
4650	Bo Jackson	So, baseball is probably more physical of the two mentally.
4673	Bob Dylan	A hero is someone who understands the responsibility that comes with his freedom.
4674	Bob Dylan	Take care of all your memories. For you cannot relive them.
4675	Bob Dylan	No one is free, even the birds are chained to the sky.
4676	Bob Dylan	You're going to die. You're going to be dead. It could be 20 years, it could be tomorrow, anytime. So am I. I mean, we're just going to be gone. The world's going to go on without us. All right now. You do your job in the face of that, and how seriously you take yourself you decide for yourself.
4677	Bob Dylan	There is nothing so stable as change.
4678	Bob Dylan	You hear a lot about God these days: God, the beneficent; God, the all-great; God, the Almighty; God, the most powerful; God, the giver of life; God, the creator of death. I mean, we're hearing about God all the time, so we better learn how to deal with it. But if we know anything about God, God is arbitrary.
4679	Bob Dylan	He not busy being born is busy dying.
4680	Bob Dylan	What's money? A man is a success if he gets up in the morning and goes to bed at night and in between does what he wants to do.
4681	Bob Dylan	All I can do is be me, whoever that is.
4682	Bob Dylan	I change during the course of a day. I wake and I'm one person, and when I go to sleep I know for certain I'm somebody else.
4683	Bob Dylan	Inspiration is hard to come by. You have to take it where you find it.
4684	Bob Dylan	Basically you have to suppress your own ambitions in order to be who you need to be.
4685	Bob Dylan	People seldom do what they believe in. They do what is convenient, then repent.
4686	Bob Dylan	Being noticed can be a burden. Jesus got himself crucified because he got himself noticed. So I disappear a lot.
4687	Bob Dylan	Democracy don't rule the world, You'd better get that in your head; This world is ruled by violence, But I guess that's better left unsaid.
4688	Bob Dylan	A mistake is to commit a misunderstanding.
4689	Bob Dylan	I accept chaos, I'm not sure whether it accepts me.
4690	Bob Dylan	I'm more of an adventurous type than a relationship type.
4691	Bob Dylan	I say there're no depressed words just depressed minds.
4692	Bob Dylan	This land is your land and this land is my land, sure, but the world is run by those that never listen to music anyway.
4693	Bob Dylan	You can't be happy by doing something groovy.
4694	Bob Dylan	A lot of people can't stand touring but to me it's like breathing. I do it because I'm driven to do it.
4695	Bob Dylan	Some people seem to fade away but then when they are truly gone, it's like they didn't fade away at all.
4696	Bob Dylan	A poem is a naked person... Some people say that I am a poet.
4697	Bob Dylan	To live outside the law, you must be honest.
4698	Bob Edwards	A little learning is a dangerous thing, but a lot of ignorance is just as bad.
4699	Bob Edwards	Nobody cares about your wardrobe, what your tie looks like, or even if you're wearing one, and I don't.
4700	Bob Edwards	The pictures are created by the listener, with a little help from the broadcaster. The pictures are perfect. If you're showing pictures, different things in that picture can distract from the spoken word.
4701	Bob Edwards	At a tiny station in New Albany, Indiana, which is right across from the river from Louisville, Kentucky, where I grew up. The Louisville stations were loath to hire beginners, so I had to go across the river.
4702	Bob Edwards	When Solomon said there was a time and a place for everything he had not encountered the problem of parking his automobile.
4703	Bob Edwards	Never exaggerate your faults, your friends will attend to that.
4704	Bob Edwards	Now I know what a statesman is; he's a dead politician. We need more statesmen.
4705	Bob Edwards	With radio, the listener absorbs everything.
4706	Bob Edwards	In my case, the listener is often in an automobile driving to work. You can concentrate on the road while still getting an audio message that can be riveting.
4707	Bob Edwards	In college, I got interested in news because the world was coming apart. The civil rights movement, the antiwar movement, the women's right movement. That focused my radio ambitions toward news.
4708	Bob Edwards	That's the problem with news interviews, you work your tail off to get prominent figures in the news on the radio, but once they've been on, the event passes, the urgency, the issues you talked about evaporate.
4709	Bob Edwards	But when you see personal artifacts relating to - by genealogy at least - a living human being, it was just more impressive to me than just about anything I've ever read about slavery before.
4710	Bob Edwards	I think we're doing the right things for the right reasons. We're not doing it to sell products. We're not doing it to be popular. We're doing it because in our judgment these stories are important to do, and at this length and this much depth.
4711	Bob Edwards	Good things just keep happening.
4712	Bob Edwards	Between 2 and 5 I'm reading in to find out what's been going on while I've been asleep.
4713	Bob Edwards	I go home by noon, and I'm in bed by 6 p.m. I get up at 1 and do it again.
4714	Bob Edwards	I got to know every format of every station and who was on and what time.
4715	Bob Edwards	I used to listen to the soap operas with my grandmother.
4716	Bob Edwards	I wake about 1 a.m. I'm in the office by 2 a.m. We're on the air at 5.
4717	Bob Edwards	I wanted to be one of the voices in the box.
4718	Bob Edwards	I was encouraged to read aloud in class and vocalize.
4719	Bob Edwards	I'm a very straight-laced, conservative news kind of guy.
4720	Bob Edwards	I've never been able to predict the future of anything.
4721	Bob Edwards	If you want anything done well, do it yourself. This is why most people laugh at their own jokes.
4722	Bob Edwards	It's also a more personal medium. It seems to go directly to one's brain. There are no pictures to distract.
4723	Bob Ehrlich	Some of the most important conversations I've ever had occurred at my family's dinner table.
4724	Bob Ehrlich	It's appropriate to celebrate public service, and the thoughtful people who choose to serve. They symbolize what is good and decent about this historic citizen legislature, and we thank them.
4725	Bob Ehrlich	My capital budget maintains my commitment to the education of children, health of the Chesapeake Bay, and safety of all Maryland citizens. We will continue to focus on the five pillars of my Administration as we build today and look forward to the projects of the future.
4726	Bob Ehrlich	Every Maryland family wants financial security, schools that work, quality healthcare, safer neighborhoods, and ever-expanding economic opportunity. These are the building blocks of a superior quality of life.
4727	Bob Ehrlich	I don't know what leadership is. You can't touch it. You can't feel it. It's not tangible. But I do know this: you recognize it when you see it.
4728	Bob Ehrlich	We discussed politics, but we also talked about the importance of hard work, personal responsibility, living within your means, keeping your word. Those lessons stay with you throughout your life.
4729	Bob Ehrlich	Leadership is about doing what you know is right - even when a growing din of voices around you is trying to convince you to accept what you know to be wrong.
4730	Bob Ehrlich	Thoughtful people of different political philosophies can disagree, but in a very agreeable manner.
4731	Bob Ehrlich	Politics is a contest among people of diverse backgrounds and philosophies, advocating different solutions to common problems. The system only works when principled, energetic people participate.
4732	Bob Ehrlich	Experts tell us that 90% of all brain development occurs by the age of five. If we don't begin thinking about education in the early years, our children are at risk of falling behind by the time they start Kindergarten.
4733	Bob Ehrlich	I support stem cell research, including embryonic stem cell research.
4734	Bob Ehrlich	I promised her an interesting life and good food, and the rest is history.
