id	author	quote
18845	Jesse James Garrett	Ajax isn't a technology. It's really several technologies, each flourishing in its own right, coming together in powerful new ways.
18846	Jesse James Garrett	Google is making a huge investment in developing the Ajax approach.
18847	Jesse James Garrett	At Adaptive Path, we've been doing our own work with Ajax over the last several months, and we're realizing we've only scratched the surface of the rich interaction and responsiveness that Ajax applications can provide.
18848	Jesse James Garrett	But despite the universality of URLs, we often forget that they're not just a handy way to address network resources. They're also valuable communication tools.
18849	Jesse James Garrett	But the best teams I've encountered have one important thing in common: their team structure and processes cover a full range of distinct competencies necessary for success.
18850	Jesse James Garrett	I'm not sure that you can say definitively that some roles are better filled by consultants, but I would say that some projects are better handled by consultants.
18851	Jesse James Garrett	My job involves a lot of different skills now - I'm as much entrepreneur and management consultant as anything else these days - but IA is still my favorite part of the work I do.
18852	Jesse James Garrett	The more everybody knows about all aspects of the problems we face, the better off all of us will be. Less time spent explaining things means more time for coming up with creative solutions.
19869	John Barrymore	Happiness often sneaks in through a door you didn't know you left open.
19870	John Barrymore	A man is not old until regrets take the place of dreams.
19871	John Barrymore	The trouble with life is that there are so many beautiful women and so little time.
19872	John Barrymore	Sex: the thing that takes up the least amount of time and causes the most amount of trouble.
19873	John Barrymore	In Genesis, it says that it is not good for a man to be alone; but sometimes it is a great relief.
19874	John Barrymore	You can only be as good as you dare to be bad.
19875	John Barrymore	My wife was too beautiful for words, but not for arguments.
19876	John Barrymore	Love is the delightful interval between meeting a beautiful girl and discovering that she looks like a haddock.
19877	John Barrymore	Why is there so much month left at the end of the money?
19878	John Barrymore	The good die young, because they see it's no use living if you have got to be good.
19879	John Barrymore	When archaeologists discover the missing arms of Venus de Milo, they will find she was wearing boxing gloves.
19880	John Barrymore	You can't drown yourself in drink. I've tried, you float.
19881	John Barrymore	You never realize how short a month is until you pay alimony.
19882	John Barrymore	I am thinking of taking a fifth wife. Why not? Solomon had a thousand wives and he is a synonym for wisdom.
19883	John Barrymore	I would like to find a stew that will give me heartburn immediately, instead of at three o clock in the morning.
19884	John Barrymore	If it isn't the sheriff, it's the finance company; I've got more attachments on me than a vacuum cleaner.
19885	John Barrymore	I've read some of your modern free verse and wonder who set it free.
19886	John Barrymore	America is the country where you can buy a lifetime supply of aspirin For one dollar and use it up in two weeks.
19887	John Barrymore	My wife is the kind of girl who will not go anywhere without her mother, and her mother will go anywhere.
19888	John Barrymore	Die? I should say not, dear fellow. No Barrymore would allow such a conventional thing to happen to him.
20267	John Fahey	As soon as the groupie finds out that you make errors in everyday life like everybody else does and that you are human, they turn on you and hate you.
20268	John Fahey	When I play, I very quickly put myself into a light hypnotic trance and compose while playing, drawing directly from the emotions.
20269	John Fahey	Early Bluegrass is my favorite kind of music, not to many people know that.
20270	John Fahey	From a social perspective, I am looking for friends, not acolytes.
20271	John Fahey	I also know that I am not a great technician.
20272	John Fahey	The other thing in composition is opening up the unconscious.
20273	John Fahey	But I say these things in an objective dispassionate manner because, you know, and I can't explain why, but being one of the greatest guitarists in the world simply is not very important to me.
20274	John Fahey	I had a big background in listening to classical music and I started trying to compose, like I was playing the guitar but I heard an orchestra in my head.
20275	John Fahey	As for fame, it can go to your head and you can become full of yourself.
20276	John Fahey	Being worshipped is a horrible experience.
20277	John Fahey	How can I be a folk? I'm from the suburbs you know.
20278	John Fahey	I just want to be treated like an average guy.
20279	John Fahey	I was using them as teachers for technique but I was never trying to be a folk.
20280	John Fahey	Regarding fame, fortune and Oregon I do wish I had more money.
20281	John Fahey	Well folks, that's about it for the show tonight.
20282	John Fahey	I thought I'd be wasting my time to go to commercial record companies and make demos for them, because don't forget, I was doing what I was doing and nobody understood what I was doing.
20283	John Fahey	See my father knew a lot about music, he played the piano and he would do theory and stuff like that, but I didn't learn anything from him, but I played that for him and he liked it a lot.
20284	John Fahey	So I learnt a few country western songs, I bought a chord book, and right away I started writing my own stuff, which nobody else did that, I don't know why.
20285	John Fahey	Well I was on the one hand, the more I played the guitar the more I began to really love the guitar and to love virtually any kind of music that anybody played well on guitar.
20286	John Fahey	Well when I made my first record I thought it would be a good joke to have me on one side, have the lable say John Fahey on one side, and this guy Blind Joe Death on the other side.
20966	Jon Hamm	I remember opening my dad's closet and there were, like, 40 suits, every color of the rainbow, plaid and winter and summer. He had two jewelry boxes full of watches and lighters and cuff links. And just... he was that guy. He was probably unfulfilled in his life in many ways.
20967	Jon Hamm	I drove around in a Volkswagen Rabbit I shared with one of my roommates, and it didn't have a roof. It doesn't rain much in L.A., but when it did, it was utterly miserable.
20968	Jon Hamm	Acting is sort of an extension of childhood. You get to play all of these roles and have so much fun. Playing an athlete would be so cool. Or where you get to shoot guns, ride horses. I wouldn't turn down any of that.
20969	Jon Hamm	I've gotten away with a lot in my life. The older you get the more you realize you're not getting away with it, it's taking its toll somewhere. So you try not to put yourself in those situations. Part of the mysterious process called growing up. Some people do that better than others.
20970	Jon Hamm	For a kid who's lost his mom and all the rage and grief that no one was able to talk out of me, football was a very therapeutic sport. Very.
20971	Jon Hamm	Losing both parents at a young age gave me a sense that you can't really control life - so you'd better live it while it's here. I stopped believing in a storybook existence a long time ago. All you can do is push in a direction and see what comes of it.
20972	Jon Hamm	I came in the Dawson's Creek era; it was all about tiny guys who looked like teenagers, and I haven't looked like a teenager ever. So I was, like, auditioning to be their dads. At 25.
20973	Jon Hamm	I'm not a cheater. I've never cheated in my life.
20974	Jon Hamm	I've always been a fan of advertising, I've always been a fan of television, I've loved commercials, I've loved all the jingles, I loved all the stuff.
20975	Jon Hamm	I like kids but I also like the option to close the door. Becoming a parent is a whole other life, and it doesn't stop.
20976	Jon Hamm	I was raised by a single mother and I've been in a 10-year relationship with my girlfriend. My whole life I've been surrounded by women.
20977	Jon Hamm	I don't necessarily want kids. A lot of our friends are having children and I don't know if it's for me. I haven't come down hardcore on either side of the argument. I think when people come from a stable family having children becomes a celebration and I'm not sure it would be that way for me.
20978	Jon Hamm	I have a lady, she's a great lady. I love her a lot, she loves me. We're on the same page. Whenever that day happens when we're not on the same page we'll move forward with it. We're interested in having our lives be our lives right now and not a third person's vis-a-vis marriage and whatever that means.
20979	Jon Hamm	It's definitely nerve-racking to be the center of attention. I'm not the kind of an actor that just craves attention 24-7 - but it's part of the deal. You're the leader on the set.
20980	Jon Hamm	I got into acting because my teachers kept nudging me into it. The power a teacher has to influence someone is so great. I can't think of a profession I have more respect for.
20981	Jon Hamm	I don't need to be married, but I feel married.
20982	Jon Hamm	I realize how talented our hair and wardrobe people are every time I have to get dressed on my own.
20983	Jon Hamm	I'm able to leave Don Draper at work. I'm quite dissimilar from him in real life.
20984	Jon Hamm	I'm not gay, and I'm not a superhero.
20985	Jon Hamm	It couldn't be a simpler answer. Marriage doesn't really mean anything to me. I feel like in many ways marriage is more for the families of the couple than for the people involved, so I don't gravitate to it.
22173	Kate del Castillo	First, I eat healthy; it comes from the inside out. If you eat right, your skin, hair, nails will look good. The same if you have negative thoughts - they can give you a bad look, too; we reflect what we eat and think. We also taste and smell what we eat. Being happy and doing what I love really reflects.
22174	Kate del Castillo	I am a leader in my own world. That's enough for me.
22175	Kate del Castillo	I have been very fortunate in my life. I think I have an angel that is always with me. Good projects always come to me.
22176	Kate del Castillo	I do not see myself, I never make plans, I never set goals, and I never do that kind of stuff; I don't like to futurize, I barely know what I will do tomorrow, and because there is a working plan here, I've never futurized because life always surprises me with things even better.
22177	Kate del Castillo	I've always wanted my own fragrance; Avon pairs with the way I think: what they do and represent, what they do for women, and the good causes such as domestic violence, and breast cancer.
22178	Kate del Castillo	I don't care where I have to go for work. I just care that it's a good project. That's what I want.
22179	Kate del Castillo	I like challenges, I like that fear you feel for something new, and with a new director, I think it's very important to always support new projects.
22180	Kate del Castillo	I started in movies in Mexico and started doing telenovelas in Mexico. 'American Family' was the first thing I did in English.
22181	Kate del Castillo	If you're black, if you're gay, if you're Latin - we're all the same. We're all the same, and we all want the same: We want to be happy.
22182	Kate del Castillo	My job is to create myself a career that I can go to sleep satisfied with what I'm doing.
22183	Kate del Castillo	In terms of relationships, I've had two failures, although I don't like to call them failures; they are self learning, and I cannot say I regret any of my relationships. I've always said that I am a much loved woman.
22184	Kate del Castillo	I like men who are intelligent and sensitive.
22185	Kate del Castillo	I love drama. Drama is, like, my thing. I want a movie that will move something inside me, that's going to shift something and keep me thinking.
22186	Kate del Castillo	I'm always trying to push for women's rights.
22187	Kate del Castillo	I'm interested in seeking projects no matter where, no matter if it is in the United States, whether in Chile, whether in Venezuela.
22188	Kate del Castillo	For me, I never take a job thinking it's going to grab ratings or that it's even going to be a success. I don't. I just take the job because I love the character. Or I love the script. Maybe I love the director. But whatever I do, I never think about how it will do. That is not in my hands.
22189	Kate del Castillo	I give 110% while I am working. I know I do, because I have been doing this since I was nine. This is a way of life for me. So whether it be successful or not is not in my hands. I still do my job, the best I can.
22190	Kate del Castillo	I will always be an actress. I couldn't see myself without acting. But I'd love to direct and keep writing. I don't think one has to be in place of the other.
22191	Kate del Castillo	Unfortunately we - and I'm speaking not for Latin America but for Mexico because that's where I come from - we still, I think, are a little bit macho. Not that we only live in a macho world, but we also think as a macho world; even the women, you know? The women in Mexico, because that's the way we were raised.
22192	Kate del Castillo	When not working, I use a lot of treatments; from ancient casero - honey, avocado, stuff like that - other times, I buy ones you leave on for a few minutes. I don't blow dry my hair ever unless for work; I'd rather go for the natural look.
22468	Ken Ham	There's been an incredible censorship in America and throughout the world, but particularly in America where students aren't even allowed to critically think about evolution, the issue of origins; they are not allowed to hear other points of view; they are taught incorrectly about science and taught that evolution is fact.
22469	Ken Ham	Based on the Bible, I believe that all the land animals were made on day six, and Adam and Eve were made on day six, and people try to make fun of us for believing that dinosaurs lived with people, but there are a lot of animals living today that evolution says lived with dinosaurs.
22470	Ken Ham	No apparent, perceived, or claimed evidence in any field, including history and chronology, can be valid if it contradicts the Scriptural record.
22471	Ken Ham	Most students are presented only with the evolutionary belief system in their schools, and they are censored from hearing challenges to it. Let our young people understand science correctly and hear both sides of the origins issue and then evaluate them.
22472	Ken Ham	If you look only as Genesis as an allegory, you have a major problem, because if it's an allegory, then tell me who our ancestor was? If Abraham was real, then from Abraham if Adam isn't real, if it's just an allegory, it's just a story, then what's the real Adam who really fell in a garden and really sinned? Where did we come from?
22473	Ken Ham	What I believe about the young age of the earth comes out of taking the Bible as written. And I've said numerous times over the years that the age of the earth, for example, is not a salvation issue but an authority issue.
22474	Ken Ham	I was brought up in a Christian home in Australia with a father who was very bold about his faith.
22475	Ken Ham	I was brought up in a home environment where I was taught to think critically and was encouraged to seek answers to questions about my faith.
22476	Ken Ham	What you believe about who you are, where you came from, affects your whole worldview.
22477	Ken Ham	While the Bible's account of the flood is one of judgment, it is also one of mercy and salvation.
22478	Ken Ham	Our public schools arbitrarily define science as explaining the world by natural processes alone. In essence, a religion of naturalism is being imposed on millions of students. They need to be taught the real nature of science, including its limitations.
22479	Ken Ham	The Creation Museum uses fossils to present evidence that there was a global catastrophe, Noah's Flood, that killed and preserved the remains of creatures all over the earth.
