id	author	quote
37380	Victoria Jackson	Maybe if I could ever be a successful comedian then I could be an example that Christians can also have fun.
37381	Victoria Jackson	Now, I don't mind making fun of those preachers who steal money from people, they kind of deserve it.
37382	Victoria Jackson	Religion is man's attempt to bind himself back to a relationship with God.
37383	Vidya Balan	Life has been kind to me. I am happy with the love and appreciation that I have been getting throughout my career. I feel blessed.
37384	Vidya Balan	To each his own, but I just think that we women have a certain body type. As Indian women, we have a beautiful body type. And I believe in the celebration of curves. Whether it's Salma Hayek, Penelope Cruz, Zeenat Aman or Shilpa Shetty, they are very curvaceous and beautiful. I don't know why anyone would want to fight that.
37385	Vidya Balan	I don't think my competition is with the heroes. I don't think I'm competing with anyone. I don't mean to sound Zen, but genuinely, when I stopped competing with anything is when I started enjoying my work, and that brought out the best in me. I'm living in a universe of my own, and I'm enjoying that. I love to appreciate other people's work.
37386	Vidya Balan	I could live in a sari; I was born to wear a sari.
37387	Vidya Balan	I don't bother about how people feel about me. What matters to me is how I feel about them.
37388	Vidya Balan	I eat every two hours. I sleep for eight hours. I have lots of water. I pray to keep calm. Most importantly, I have a smile on my face.
37389	Vidya Balan	I take one day at a time. I am not someone to define my goals.
37390	Vidya Balan	I think a woman should be wholesome, voluptuous and sizzling!
37391	Vidya Balan	I was a happy person before marriage. I'm definitely happier after marriage.
37392	Vidya Balan	Thumbs up to the buxom woman. Size zero is boring!
37393	Vidya Balan	Being traditional is a choice for me. South Indian families bring up their children with a sense of freedom, self-respect and self-value. We do whatever we have to with earnestness and honesty, including being uninhibited. Yet we hold onto our roots.
37394	Vidya Balan	I've wanted recognition; I wanted success; I wanted appreciation; I love the perks of being in the movies. I love the fame that comes with it - but that's why I became an actor.
37395	Vidya Balan	My idea of an actor is to be different persons with different roles. Every time a script interests me, I look for interesting characters because I intend to completely transport myself into it. This happens only because I am a very greedy actor. I am not part of the rat race because I am living a dream.
37396	Vidya Balan	The portrayal of women in Indian cinema, in Hindi cinema is definitely changing, and I have been fortunate to have been part of a lot of films that have contributed to that change. So people see me as a face of that change, and yes, that is because of the choices I've made, but there are lots of people who are working towards effecting this change.
37397	Vidya Balan	The stakes are high on every film now because there's the opening weekend. The first week is extremely crucial; increasingly, films are being judged in terms of opening day, opening weekend, then first week. People are going berserk promoting their films.
37398	Vidya Balan	Weight used to be an issue. I was always fat as a child. And everyone used to tell me, 'You've got such a pretty face; why don't you lose some weight?' Over the years I've realised that my body is a certain type, and I have learned to accept it.
37399	Vidya Balan	A painter once told me that I'm like the Khajuraho, which you see once but which remains with you forever. I thought that was exquisite.
37400	Vidya Balan	All over the world, people are looking at India and saying 'wow', and that's because we have begun to say 'wow' ourselves.
37401	Vidya Balan	Fortunately, I've never been very conscious and inhibited of what I have to do. The camera's my soul mate.
37402	Vidya Balan	I think the beautiful thing about the past is that it leads you to the present.
37403	Vidya Balan	I'm not fashionable, and I know nothing about fashion, but I have my individual style, and style is eternal.
37404	Vidya Balan	I'm someone who believes in 'live and let live,' and that applies to everything.
37405	Vidya Balan	Only conviction sells. Well, when we are insecure, we really don't have that 100 percent conviction. Once we have it, we can tide over everything.
37406	Vidya Balan	Women need to learn to value themselves. But that has to be inculcated in men as much as women.
37407	Vidya Balan	As women, we are constantly criticising and judging ourselves in terms of our body, how we dress, what profession we take up, how we fare in that. Indian women are gifted with certain body types and features, which is healthy, and we should accept that.
37424	Vince Cable	We have sectors of the economy, aerospace is a good example, where Britain's probably the second country in the world, the automobile sector, where we've done extraordinarily well, an enormous amount of investment over the last couple of years, life sciences is another.
37425	Vince Cable	The economy has become seriously unbalanced. Its growth has not been driven by investment or by overcoming Britain's long-standing weaknesses in investment and productivity, particularly skills. Instead, there has been a binge of debt-financed consumer spending.
37426	Vince Cable	I have managed to infuriate the bank bosses; acquire a fatwa from the revolutionary guards of the trades union movement; frighten the 'Daily Telegraph' with a progressive graduate payment; and upset very rich people who are trying to dodge British taxes. I must be doing something right.
37427	Vince Cable	Billions of taxpayers' money has been wasted in bad deals. The London Underground modernisation, personally negotiated by one of Gordon Brown's team, was a disaster, as the National Audit Office has confirmed.
