id	author	quote
34717	Stephen Covey	There are three constants in life... change, choice and principles.
34718	Stephen Covey	The key is not to prioritize what's on your schedule, but to schedule your priorities.
34719	Stephen Covey	When it comes to developing character strength, inner security and unique personal and interpersonal talents and skills in a child, no institution can or ever will compare with, or effectively substitute for, the home's potential for positive influence.
34720	Stephen Covey	The more people rationalize cheating, the more it becomes a culture of dishonesty. And that can become a vicious, downward cycle. Because suddenly, if everyone else is cheating, you feel a need to cheat, too.
34721	Stephen Covey	Effective leadership is putting first things first. Effective management is discipline, carrying it out.
34722	Stephen Covey	Synergy is what happens when one plus one equals ten or a hundred or even a thousand! It's the profound result when two or more respectful human beings determine to go beyond their preconceived ideas to meet a great challenge.
34723	Stephen Covey	Management is efficiency in climbing the ladder of success; leadership determines whether the ladder is leaning against the right wall.
34724	Stephen Covey	A mission statement is not something you write overnight... But fundamentally, your mission statement becomes your constitution, the solid expression of your vision and values. It becomes the criterion by which you measure everything else in your life.
34725	Stephen Covey	Just as we develop our physical muscles through overcoming opposition - such as lifting weights - we develop our character muscles by overcoming challenges and adversity.
34726	Stephen Covey	When you show deep empathy toward others, their defensive energy goes down, and positive energy replaces it. That's when you can get more creative in solving problems.
34727	Stephen Covey	Stop setting goals. Goals are pure fantasy unless you have a specific plan to achieve them.
34728	Stephen Covey	The bottom line is, when people are crystal clear about the most important priorities of the organization and team they work with and prioritized their work around those top priorities, not only are they many times more productive, they discover they have the time they need to have a whole life.
34729	Stephen Covey	Listen with the intent to understand, not the intent to reply.
34730	Stephen Covey	Strength lies in differences, not in similarities.
34731	Stephen Covey	Every human has four endowments - self awareness, conscience, independent will and creative imagination. These give us the ultimate human freedom... The power to choose, to respond, to change.
34732	Stephen Covey	Synergy is better than my way or your way. It's our way.
34733	Stephen Covey	The proactive approach to a mistake is to acknowledge it instantly, correct and learn from it.
34734	Stephen Covey	You can retire from a job, but don't ever retire from making extremely meaningful contributions in life.
34735	Stephen Covey	Moral authority comes from following universal and timeless principles like honesty, integrity, treating people with respect.
34736	Stephen Covey	If you want small changes in your life, work on your attitude. But if you want big and primary changes, work on your paradigm.
34737	Stephen Covey	Accountability breeds response-ability.
34738	Stephen Covey	An empowered organisation is one in which individuals have the knowledge, skill, desire, and opportunity to personally succeed in a way that leads to collective organisational success.
34739	Stephen Covey	It takes a great deal of character strength to apologize quickly out of one's heart rather than out of pity. A person must possess himself and have a deep sense of security in fundamental principles and values in order to genuinely apologize.
34740	Stephen Covey	Our character is basically a composite of our habits. Because they are consistent, often unconcious patterns, they constantly, daily, express our character.
34742	Stephen Daldry	In issues of recent ethnic wars and genocides - particularly if you look at Darfur - one of the most remarkable things is our inability to act, still, despite the years of analyzing and re-analyzing what it does to subsequent generations. We still find a massive inability to step in and step up to the plate, when genocide is happening as we speak.
34743	Stephen Daldry	I always say, 'I really need to take a break.' It's three days in and I'm getting pretty bored.
34744	Stephen Daldry	I am, in fact, Superman. Every morning I wake up and go into a telephone booth and change my costume, and then go to work.
34745	Stephen Daldry	One of the great joys of my job is that you spend a huge amount of time investigating different areas of literature.
34746	Stephen Daldry	There has been one defining production for me in each decade.
34747	Stephen Daldry	You go through a process of refinement and getting rid of the excesses of your early youth in terms of your excitement about what theatre can do.
34748	Stephen Daldry	The really successful work in England tends to be working-class writers telling working-class stories. The film industry has been slow to wake up to that, for a variety of reasons. It still shocks me how few films are written or made in England about working-class life, given that those are the people who go to movies.
34749	Stephen Daldry	I love changing. I hate it when people try to box me in to a relationship or in a work context. Any situation where I feel boxed in freaks me out. And I feel the need to reinvent myself or I'll get bored.
