id	author	quote
28159	Neil Innes	Eric Clapton always wanted to come out onstage with a stuffed parrot on his shoulder.
28160	Neil Innes	But Dennis was a really solid musician, and we really needed somebody who could play bass like him.
28161	Neil Innes	But I mean, again, Zappa's far more musical than the Bonzos ever were.
28162	Neil Innes	But I remember we sold nearly 18,000 records in one day.
28163	Neil Innes	But mostly, I wrote songs and Viv wrote songs.
28164	Neil Innes	But we used to go to flea markets and things, and look for old 78 records that had silly song titles.
28165	Neil Innes	I see my role in the Bonzos as being the straight man, in many ways.
28166	Neil Innes	I suppose Roger had the license to do anything that fitted the venue.
28167	Neil Innes	I think most musicians do like to have a laugh.
28168	Neil Innes	I used to help Viv with the chords and melodies sometimes.
28169	Neil Innes	I wasn't aware that Track Records were interested in the Bonzos.
28170	Neil Innes	In fact, Moon came on tour with us for a bit just before a big festival in Brighton, I think.
28171	Neil Innes	In many ways, Viv and I were the only ones who were really songwriters.
28172	Neil Innes	Larry only ever wrote one song, and he wrote that with Tony Kaye, I think it was, from Yes.
28173	Neil Innes	So we used to look for funny songs, and learn them and play them. And we used to play them in pubs.
28174	Neil Innes	We weren't by any means like the Grateful Dead or something, who could just roll on and on and on.
28175	Neil Innes	We weren't going to play the show-biz game, and be obsequious.
28176	Neil Innes	As I said, when we needed to move over to rock'n'roll, Sam and Vernon couldn't quite make the shift. So that's when Larry took over on drums, and we needed a bass player.
28177	Neil Innes	Because Larry, by then, was a drummer, who would sort of get bored and tired, and rather stand up and blow kisses to people. So we needed the bass to sort of drive along.
28196	Nelson Mandela	Education is the most powerful weapon which you can use to change the world.
28197	Nelson Mandela	A good head and a good heart are always a formidable combination.
28198	Nelson Mandela	It is better to lead from behind and to put others in front, especially when you celebrate victory when nice things occur. You take the front line when there is danger. Then people will appreciate your leadership.
28199	Nelson Mandela	I learned that courage was not the absence of fear, but the triumph over it. The brave man is not he who does not feel afraid, but he who conquers that fear.
28200	Nelson Mandela	There is no easy walk to freedom anywhere, and many of us will have to pass through the valley of the shadow of death again and again before we reach the mountaintop of our desires.
28201	Nelson Mandela	To deny people their human rights is to challenge their very humanity.
28202	Nelson Mandela	It always seems impossible until its done.
28203	Nelson Mandela	If you talk to a man in a language he understands, that goes to his head. If you talk to him in his language, that goes to his heart.
28204	Nelson Mandela	Money won't create success, the freedom to make it will.
28205	Nelson Mandela	For to be free is not merely to cast off one's chains, but to live in a way that respects and enhances the freedom of others.
28206	Nelson Mandela	Our human compassion binds us the one to the other - not in pity or patronizingly, but as human beings who have learnt how to turn our common suffering into hope for the future.
28207	Nelson Mandela	If you want to make peace with your enemy, you have to work with your enemy. Then he becomes your partner.
28208	Nelson Mandela	Where globalization means, as it so often does, that the rich and powerful now have new means to further enrich and empower themselves at the cost of the poorer and weaker, we have a responsibility to protest in the name of universal freedom.
28209	Nelson Mandela	After climbing a great hill, one only finds that there are many more hills to climb.
28210	Nelson Mandela	There is no passion to be found playing small - in settling for a life that is less than the one you are capable of living.
28211	Nelson Mandela	We must use time wisely and forever realize that the time is always ripe to do right.
28212	Nelson Mandela	I will not leave South Africa, nor will I surrender. Only through hardship, sacrifice and militant action can freedom be won. The struggle is my life. I will continue fighting for freedom until the end of my days.
28213	Nelson Mandela	Courageous people do not fear forgiving, for the sake of peace.
28214	Nelson Mandela	People respond in accordance to how you relate to them. If you approach them on the basis of violence, that's how they'll react. But if you say, 'We want peace, we want stability,' we can then do a lot of things that will contribute towards the progress of our society.
28215	Nelson Mandela	I do not deny that I planned sabotage. I did not plan it in a spirit of recklessness nor because I have any love of violence. I planned it as a result of a calm and sober assessment of the political situation that had arisen after many years of tyranny, exploitation and oppression of my people by the whites.
28216	Nelson Mandela	There can be no keener revelation of a society's soul than the way in which it treats its children.
28217	Nelson Mandela	We pledge ourselves to liberate all our people from the continuing bondage of poverty, deprivation, suffering, gender and other discrimination.
28218	Nelson Mandela	A good leader can engage in a debate frankly and thoroughly, knowing that at the end he and the other side must be closer, and thus emerge stronger. You don't have that idea when you are arrogant, superficial, and uninformed.
28219	Nelson Mandela	I have cherished the ideal of a democratic and free society in which all persons live together in harmony and with equal opportunities.
28220	Nelson Mandela	Without education, your children can never really meet the challenges they will face. So it's very important to give children education and explain that they should play a role for their country.
28243	Niall Ferguson	It's great to see countries like China and India lifting hundreds of millions of people out of poverty by essentially copying Western ways of doing things.
28244	Niall Ferguson	The real point of me isn't that I'm good looking. It's that I'm clever. I've got a brain! I would rather be called a highly intelligent historian than a gorgeous pouting one.
28245	Niall Ferguson	One of the main arguments that I make in my new book, 'The Great Degeneration,' is that the rule of law in the U.S. is becoming the rule of lawyers.
28246	Niall Ferguson	We historians are increasingly using experimental psychology to understand the way we act. It is becoming very clear that our ability to evaluate risk is hedged by all sorts of cognitive biases. It's a miracle that we get anything right.
28247	Niall Ferguson	Over time, the welfare state has become dysfunctional in a surprising way. But in a way it became a victim of its own success: It became so successful at prolonging life, that it becomes financially unsustainable, unless you make major changes to things like retirement ages.
28248	Niall Ferguson	Ask me not, 'Are you rightwing,' but ask me 'Are you a committed believer in individual freedom, the values of the enlightenment?' Then, yeah, if being rightwing means believing Adam Smith was right, both in the 'Wealth of Nations' and the 'Theory of Moral Sentiments,' then I'm rightwing.
28249	Niall Ferguson	If being rightwing is thinking that Karl Marx's doctrine was a catastrophe for humanity, then I'm rightwing.
28250	Niall Ferguson	A historian is battling all the time to remember as much as possible.
28251	Niall Ferguson	As a teacher, my strategy is to encourage questioning. I'm the least authoritarian professor you'll ever meet.
28252	Niall Ferguson	I was never a very convincing social conservative, and always avoided associating myself with that part of the broader conservative movement.
28253	Niall Ferguson	I would say I'm a 19th-century liberal, possibly even an 18th-century one.
28254	Niall Ferguson	I'm over-industrious, so I don't feel quite such a deviant in America as I did in England.
28255	Niall Ferguson	Only in England would 'professor gets divorced and remarried' be a story.
28256	Niall Ferguson	There aren't many people who really put their life on the line for human freedom.
28257	Niall Ferguson	It's all very well for us to sit here in the West with our high incomes and cushy lives, and say it's immoral to violate the sovereignty of another state. But if the effect of that is to bring people in that country economic and political freedom, to raise their standard of living, to increase their life expectancy, then don't rule it out.
28258	Niall Ferguson	What's so seductive about the efficient markets hypothesis is that it applies nine years out of ten. A lot of the time it works. But when it stops working, you blow up.
28259	Niall Ferguson	As a financial historian, I was quite isolated in Oxford - British historians are supposed to write about kings - so the quality of intellectual life in my field is much higher at Harvard. The students work harder there.
28260	Niall Ferguson	I think the rise of quantitative econometrics and a highly mathematical approach to risk management was the obverse of a decline in interest in financial history.
28261	Niall Ferguson	My fundamental tenets are concerned with freedom of the individual; the market isn't perfect, but it's the best available way of allocating resources.
