id	author	quote
33879	Shawn Fanning	There really was nothing like it at the time. We had good ideas for implementation, so we proceeded. I think it was an excellent solution to the reliability issues with existing search engines.
33880	Shawn Fanning	Bertelsmann understood our vision when they first invested in us... They still believe in that vision.
33881	Shawn Fanning	Napster works because people who love music share and participate.
33882	Shawn Fanning	So the bandwidth issue is definitely a big concern of ours.
33883	Shawn Fanning	Unfortunately, the client that exists today is still pretty much the prototype design.
33884	Shawn Fanning	I think it's pretty obvious to most people that Napster is not media specific, but I could see a system like Napster evolving into something that allows users to locate and retrieve different types of data other than just MP3s or audio files.
33885	Shawn Fanning	I think then, when we started receiving the first of the user feedback, feedback from people that I had not specifically told about it, but had spread from friend to friend and then they were giving us feedback.
33886	Shawn Fanning	It was very early, and we were still like beta or alpha stage, and so we started receiving a ton of download. The server became overloaded, and that's when I realized that this had a huge market.
33887	Shawn Fanning	He said this has the potential to be the first broadband killer application, and it has sort of become the truth because obviously it's so bandwidth intensive. I mean, it has been an issue.
33888	Shawn Fanning	I think the most difficult thing had been scaling the infrastructure. Trying to support the response we had received from our users and the number of people that were interested in using the software.
33889	Shawn Fanning	If you're a musician or actor, you know that if you're successful, some level of fame goes along with that. You're prepared. But how often does that happen to a programmer?
33890	Shawn Fanning	I think in terms of the work we're doing now a lot of the UI cleanup... I see it getting much prettier.
33891	Shawn Fanning	But I just really think there is a natural extension into other types of media because it's an excellent system for reliably locating and retrieving content.
33892	Shawn Fanning	I had to actually purchase a book to learn the API and write the client. It was pretty frustrating trying to learn the API and develop a product quickly.
33893	Shawn Fanning	It's been all over the press, and schools are deciding to shut it down. We released a public announcement saying that we had some potential solutions that we were working with, and once we had something concrete we would start implementing it and approach schools.
33894	Shawn Fanning	Nobody has ever built a reliable peer-to-peer service, where people can really access all the music they want in one location,... Once I got it into my head, I couldn't imagine the media space without one.
33895	Shawn Fanning	That's why I ended up leaving school - because it required so much time, and it was such an excellent idea. I figured I would regret not going full force with this idea. It seemed we could make something of it.
33896	Shawn Fanning	Well, user feedback was excellent. Even when the software didn't work at all, there were few people who were avid users, and there were people who were just sending excellent feedback and excellent ideas.
33922	Sheena Iyengar	As we get older, we get better at choosing in ways that will make us happy. We do a better job at picking activities that make us happy, and at spending time with people who make us happy. We're also better at letting things go.
33923	Sheena Iyengar	Life hands us a lot of hard choices, and other people can help us more than we might realize. We often think we should make important decisions using just our own internal resources. What are the pros and cons? What does my gut tell me? But often we have friends and family who know us in ways we don't know ourselves.
33924	Sheena Iyengar	When you're choosing furniture for your home that's supposed to express who you are, what you are also saying is you want other people to infer what you want them to infer. What if they see something different? Wouldn't it be really depressing if you're trying to be bohemian and instead they see you as Rush Limbaugh?
33925	Sheena Iyengar	Choice is more than picking 'x' over 'y.' It is a responsibility to separate the meaningful and the uplifting from the trivial and the disheartening. It is the only tool we have that enables us to go from who we are today to who we want to be tomorrow.
33926	Sheena Iyengar	Choosing is a creative process, one through which we construct our environment, our lives, ourselves.
33927	Sheena Iyengar	If you have the feeling of choice, if you feel free, you will be better off. And when I say better off I mean that if people feel they have control over their lives, they call in for fewer sick days from work. They have a lesser probability of having a heart attack or stroke. They live longer. They're happier.
33928	Sheena Iyengar	Balancing hopes, desires and an appreciating of the possibilities with a clear-eyed assessment of the limitations: that is the art of choosing.
33929	Sheena Iyengar	Knowledge should be a public good, and I want my ideas to have as much exposure as possible.
33930	Sheena Iyengar	The expansion of choice has become an explosion of choice.
33931	Sheena Iyengar	We're born with the desire, but we don't really know how to choose. We don't know what our taste is, and we don't know what we are seeing.
33932	Sheena Iyengar	Being a Sikh meant having to do what Mom and Dad said, and going to temple, and Mom and Dad choosing who I would marry. But going to an American school taught me that I was the one who's supposed to make those choices.
33933	Sheena Iyengar	Too many choices can overwhelm us and cause us to not choose at all. For businesses, this means that if they offer us too many choices, we may not buy anything.
33934	Sheena Iyengar	I could wear makeup today, and one person would say it looks bland, another would say it looks fake, and another might tell me I look really natural. Everyone is convinced their opinion is the truth, and that's what I struggle against.
33935	Sheena Iyengar	What leads us astray is confusing more choices with more control. Because it is not clear that the more choices you have the more in control you feel. We have more choices than we've ever had before.
