id	author	quote
36386	Tim Cahill	The dirty little secret about adventure writing is that something has to go wrong.
36387	Tim Cahill	The way one approaches a wilderness story is to fashion a quest - find something that you are truly interested in finding or discovering.
36388	Tim Cahill	You become a better writer by writing. You become a better travel writer by writing about travel.
36389	Tim Cahill	You have to first be a writer and somebody who loves to write. If I couldn't travel, I would still write.
36390	Tim Cahill	For me, to find a place that doesn't have an organized tour going to it is becoming more and more difficult. A lot of times it involves danger of a political nature - places where the adventure-travel trips can't go because they can't get any liability insurance.
36391	Tim Cahill	I write early in the morning. I just wake up whenever I feel awake and I have to be sitting and writing pretty soon after that. If I take too long to think about the impossibility of what I'm trying to, I'll be defeated by it.
36392	Tim Cahill	Charlie Patton, who was born in 1891, recorded some of the very first blues. In 'Pony Blues' and 'Peavine Blues,' he manages to pile dense layers of rhythms one upon the other.
36393	Tim Cahill	I wanted to be a writer from my early teenage years, but I never told anyone. Writers, in my opinion, were god-like creatures, and to say I was striving to be a writer would be incredibly arrogant.
36394	Tim Cahill	In 1952, Muddy cut the song 'Rollin' Stone.' It was a nationwide success, and the song echoes down through rock n' roll history. Bob Dylan cut a tribute by the same name, an English band decided to call themselves the Rolling Stones, and the magazine that first embraced music as a serious cultural phenomenon was itself called 'Rolling Stone.'
36395	Tim Cahill	My first real writing job was at 'Rolling Stone,' so I wrote about rock-and-roll and politics and the like. At the time, I really didn't know what I wanted to write, and I did a bunch of investigative journalism.
36396	Tim Cahill	New Orleans is 5 feet below sea level, which means that holes dug in the ground immediately fill with water. Coffins were punctured and sunk with weights, which didn't stop them from floating up out of the cemeteries and down the streets of the French Quarter on stormy nights. The solution was to bury people above ground, in what are called vaults.
36397	Tim Cahill	When I read about how 200 people died on a polar expedition, I wonder why they didn't get to know the Inuit people who were around and presumably know something about surviving in the Arctic after living there for thousands of years. Talking to people is a survival mechanism.
36398	Tim Cahill	New Orleans jazz is a complex and embracing art form that began about the same time as the blues and encompassed many of its excellences.
36491	Tom Baker	Not only don't I know who I am, but I'm very suspicious of people who do know who they are. I am sometimes ten or twelve people a day, and sometimes four or five people an hour!
36492	Tom Baker	I have never described the time I was in Doctor Who as anything except a kind of ecstatic success, but all the rest has been rather a muddle and a disappointment. Compared to Doctor Who, it has been an outrageous failure really - it's so boring.
36493	Tom Baker	I have no regrets about being 'Doctor Who'. It was the greatest thing that ever happened to me.
36494	Tom Baker	It's funny, in literature no one ever goes to the lavatory.
36495	Tom Baker	Actors are able to trick themselves into treating anything as if it's fantastic. It's a kind of madness really.
36496	Tom Baker	Well, I think if more people had more applause, it would make them feel better. I often give my wife a round of applause. If the meal is very good I give her a standing ovation.
36497	Tom Baker	I'm really not an actor of any kind. I've always seen myself as an entertainer, someone who makes people laugh. That's all I've ever wanted to do. 'Doctor Who' has always just been me, really.
36498	Tom Baker	I was never really happy until I became 'Doctor Who'.
36499	Tom Baker	I've never ever read a script. I really must read Macbeth, because I was in it once. I got a lot of laughs in that, I can tell you.
36500	Tom Baker	One longs to be funny, to make people laugh. Laughter is such a sign of approval, isn't it?
36501	Tom Baker	The Old Testament is my favourite science fantasy reading.
36502	Tom Baker	Most drama in our lives is really rather squalid.
36503	Tom Baker	I am a one success man.
36504	Tom Baker	I think people can believe in anything.
36505	Tom Baker	I think quite often a fate worse than death is life, for lots of people.
36506	Tom Baker	I never examined what I did in any great detail because I thought it would spoil things. I never read the scripts at all carefully, and never wanted to know what was going on, because I felt that being a benevolent alien that's the way it should be.
36507	Tom Baker	My capacity as a monk was to passionately believe utter nonsense, and when you're an actor you have to do the same thing. Also, Christianity used to have a lot to do with self-loathing and an acceptance of criticism and things like that which is terribly important for actors.
36508	Tom Baker	We are pre-disposed for fantasy, there is a natural impulse for human beings to want to get off their heads or out of their heads in something in a substance or a drink or an idea or a religion which will comfort them and make life exciting.
36509	Tom Baker	I really think that reading a whole script is kind of prying and neurotic, don't you?
36510	Tom Baker	I used to always be putting my hat on children being photographed and then getting home and discovering I was riddled with lice. That used to happen very, very regularly. I used to get headlice all the time.
36511	Tom Baker	Politicians are just Daily Mail journalists writ large, aren't they? They're always telling us what's going to happen, and we know they don't know!
36512	Tom Baker	We have newsreaders behaving like actors, lowering their voices if it's a sad story, as if we didn't know it's a sad story. There isn't a single cool newsreader.
36513	Tom Baker	I don't watch television. I know better than that.
36514	Tom Baker	I wasn't interested in novelty. I was looking for good drama.
36515	Tom Baker	Lis Sladen was very important to me, you know. When I joined the little world of 'Doctor Who', Lis was already a star.
36549	Tom Felton	Whatever life throws at me I'll take it and be grateful for it as well.
36550	Tom Felton	I would miss months of school and then return with bright blond hair. Needless to say, there was bullying. I wasn't beaten up daily, but there was name-calling and jealousy. You have to bear in mind that 'Harry Potter' wasn't cool. I wasn't part of the 'Terminator' franchise.
36551	Tom Felton	And to me, fame is not a positive thing. The idea of being famous is a lot better than the reality. It's fantastic when you go to premieres and people cheer you, but it's not real. And it's totally not my approach to get my name on a club door just because I can.
36552	Tom Felton	Going online and asking questions is the best way to learn.
36553	Tom Felton	I like geography. I like to know where places are.
36554	Tom Felton	I find it's usually the bullies who are the most insecure.
36555	Tom Felton	I like to fish. Fishing is always a way of relaxing.
36556	Tom Felton	The only time I can really relax is up a tree or somewhere outside. I love being outside.
36557	Tom Felton	It's definitely more fun playing a bad guy. It feels a lot better than playing one of the good guys.
36558	Tom Felton	A nice pop star would do you nice on one of those deserted islands.
36559	Tom Felton	If you're put on a set with a lot of people, it's just nice to see everyone working together.
36560	Tom Felton	I really liked the snake that breaks out of the cage in the beginning of the movie. I saw it in real life, and it was really cool. Really big and fat. The owls are cool as well, but you can't really pet them.
36561	Tom Felton	The idea of being famous is a lot better than the reality.
36562	Tom Felton	Draco's not really a bully. He's not exactly the biggest, strongest guy in the world. He's more a rich, snobby person. He thinks of himself as really cool.
36563	Tom Felton	I'm a little bit of a geek - I have to be the first person to get new things when they come out. I always want to buy and try new gadgets.
36564	Tom Felton	I'm obsessed with shopping. I'll get these urges to buy, like to shop for stuff on the Internet. I search for all kinds of weird gizmos I could get.
36565	Tom Felton	I'm such an admirer, I am an admirer of villains, especially working with so many great ones.
36566	Tom Felton	It's fun to be blond, and it's almost difficult to remember how I used to look with my proper hair color.
36567	Tom Felton	My favorite country is America. I love going there! I go in the local lake near where I work on Sundays. It's called Berry Hill.
36568	Tom Felton	I'm terrible at texting people back. It takes me, like, three days. I'm not a big phone person.
36569	Tom Felton	My mother is looking forward to it even more than me! I'll be showing her the bright lights of New York.
36570	Tom Felton	I bought a lot of rubbish things that kids buy: skateboards and clothes and typical teenage stuff. And, as soon as I could, I wasted a lot of money on cars - BMW's mostly - for myself and my family.
