id	author	quote
14576	H. G. Wells	Man is the unnatural animal, the rebel child of nature, and more and more does he turn himself against the harsh and fitful hand that reared him.
14577	H. G. Wells	There is nothing in machinery, there is nothing in embankments and railways and iron bridges and engineering devices to oblige them to be ugly. Ugliness is the measure of imperfection.
14578	H. G. Wells	The path of least resistance is the path of the loser.
14579	H. G. Wells	We are living in 1937, and our universities, I suggest, are not half-way out of the fifteenth century. We have made hardly any changes in our conception of university organization, education, graduation, for a century - for several centuries.
14580	H. G. Wells	No passion in the world is equal to the passion to alter someone else's draft.
14581	H. G. Wells	Advertising is legalized lying.
14582	H. G. Wells	There's nothing wrong in suffering, if you suffer for a purpose. Our revolution didn't abolish danger or death. It simply made danger and death worthwhile.
14583	H. G. Wells	The only true measure of success is the ratio between what we might have done and what we might have been on the one hand, and the thing we have made and the things we have made of ourselves on the other.
14584	H. G. Wells	Leaders should lead as far as they can and then vanish. Their ashes should not choke the fire they have lit.
14585	H. G. Wells	Human history becomes more and more a race between education and catastrophe.
14586	H. G. Wells	Moral indignation is jealousy with a halo.
14587	H. G. Wells	Our true nationality is mankind.
14588	H. G. Wells	After people have repeated a phrase a great number of times, they begin to realize it has meaning and may even be true.
14589	H. G. Wells	The past is the beginning of the beginning and all that is and has been is but the twilight of the dawn.
14590	H. G. Wells	The uglier a man's legs are, the better he plays golf - it's almost a law.
14591	H. G. Wells	The doctrine of the Kingdom of Heaven, which was the main teaching of Jesus, is certainly one of the most revolutionary doctrines that ever stirred and changed human thought.
14592	H. G. Wells	The crisis of today is the joke of tomorrow.
14593	H. G. Wells	While there is a chance of the world getting through its troubles, I hold that a reasonable man has to behave as though he were sure of it. If at the end your cheerfulness in not justified, at any rate you will have been cheerful.
14594	H. Jackson Brown, Jr.	Sometimes the heart sees what is invisible to the eye.
14595	H. Jackson Brown, Jr.	Love is when the other person's happiness is more important than your own.
14596	H. Jackson Brown, Jr.	Remember that the happiest people are not those getting more, but those giving more.
14597	H. Jackson Brown, Jr.	Never give up on what you really want to do. The person with big dreams is more powerful than the one with all the facts.
14598	H. Jackson Brown, Jr.	Remember that the most valuable antiques are dear old friends.
14599	H. Jackson Brown, Jr.	Live so that when your children think of fairness, caring, and integrity, they think of you.
14600	H. Jackson Brown, Jr.	Never forget the three powerful resources you always have available to you: love, prayer, and forgiveness.
14601	H. Jackson Brown, Jr.	A true friend encourages us, comforts us, supports us like a big easy chair, offering us a safe refuge from the world.
14602	H. Jackson Brown, Jr.	Choose your life's mate carefully. From this one decision will come 90 percent of all your happiness or misery.
14603	H. Jackson Brown, Jr.	Always kiss your children goodnight, even if they're already asleep.
14604	H. Jackson Brown, Jr.	Mature love is composed and sustaining; a celebration of commitment, companionship, and trust.
14605	H. Jackson Brown, Jr.	Don't work for recognition, but do work worthy of recognition.
14606	H. Jackson Brown, Jr.	Let the refining and improving of your own life keep you so busy that you have little time to criticize others.
14607	H. Jackson Brown, Jr.	I never expect to lose. Even when I'm the underdog, I still prepare a victory speech.
14608	H. Jackson Brown, Jr.	Remember that children, marriages, and flower gardens reflect the kind of care they get.
14609	H. Jackson Brown, Jr.	Remember that a gesture of friendship, no matter how small, is always appreciated.
14610	H. Jackson Brown, Jr.	If you're doing your best, you won't have any time to worry about failure.
14611	H. Jackson Brown, Jr.	Earn your success based on service to others, not at the expense of others.
14612	H. Jackson Brown, Jr.	Remember that creating a successful marriage is like farming: you have to start over again every morning.
14613	H. Jackson Brown, Jr.	Opportunity dances with those already on the dance floor.
