id	author	quote
38473	William Falconer	Mental agitations and eating cares are more injurious to health, and destructive of life, than is commonly imagined, and could their effects be collected, would make no inconsiderable figure in the bills of mortality.
38474	William Falconer	The accumulation of numbers always augments in some measure moral corruptions, and the consequences to health of the various vices incident thereto, are well known.
38475	William Falconer	Of whatsoever number a fleet of ships of war is composed, it is usually divided into three squadrons; and these, if numerous, are again separated into divisions.
38476	William Falconer	In the time of battle the hammocs, together with their bedding, are all firmly corded, and fixed in the nettings on the quarter-deck, or whereever the men are too much exposed to the view or fire of the enemy.
38477	William Falconer	The anchors now made are contrived so as to sink into the ground as soon as they reach it, and to hold a great strain before they can be loosened or dislodged from their station.
38478	William Falconer	The fishes are also employed for the same purpose on any yard, which happens to be sprung or fractured. Thus their form, application, and utility are exactly like those of the splinters applied to a broken limb in surgery.
38479	William Falconer	The admiral, or commander in chief of a squadron, being frequently invested with a great charge, on which the fate of a kingdom may depend, ought certainly to be possessed of abilities equal to so important a station and so extensive a command.
38480	William Falconer	The regular hours necessary to be observed by those who follow country business, are perhaps of more consequence than any of the other articles, however important those may be.
1138	Alex Ebert	To be lost is as legitimate a part of your process as being found.
1139	Alex Ebert	It took me a long time to be alright with smiling onstage.
1140	Alex Ebert	I think Edward Sharpe's music is counter-cultural music in the strangest sense where you have a time now where love, optimism, hope and community are uncool and not part of the mainstream culture.
1141	Alex Ebert	I try to give the music more of a campfire feel as opposed to a library atmosphere. I like when you can hear people hanging out in the songs and doing a little shuffling. It creates a feeling of participation.
1142	Alex Ebert	It's not that I want to necessarily avoid my darker moments, but I don't capitalize them and put a crown on them and tote them around as the answer anymore.
1143	Alex Ebert	At its best, a live show is completely transcendent. The image I get is breaking through glass or shooting out into the free zone.
1144	Alex Ebert	Berlin would be a great place to have no cell phone, I think. Especially if you were able to live in a central location.
1145	Alex Ebert	Heath Ledger was supposed to put our album on what would have been a new record label. I still feel a little dead after losing him.
1146	Alex Ebert	I pay attention when the Academy Awards come around. I haven't watched them in a while, but I used to watch them religiously when I was a kid.
1147	Alex Ebert	I've always been around musicians and always been the songwriter who doesn't end up playing the music.
1148	Alex Ebert	There are many examples of great songs that become more famous when they are covered.
1149	Alex Ebert	From about 5 years old on, I was very contemplative and started to become constantly filled with nostalgia for the present moment and the feeling that it's always fleeting.
1150	Alex Ebert	Pro Tools was invented to quicken the recording process.
1151	Alex Ebert	For the better part of my life, I was always trying to manufacture somehow what I would consider 'living.' Because I grew up sort of upper-middle class and I didn't relate so much to that as a life, and I wanted to really find 'living.'
1152	Alex Ebert	Hip hop was definitely, far and away, the primary influence for at least 10 years of my life. From about 7 or 8 on till about 15 or 16, that's all I listened to.
1153	Alex Ebert	I took a lot of long summer road trips with my dad, and the mix of music we listened to on the road skipped around from classical to Western to new age to hyper-cinematic.
1154	Alex Ebert	In a place like the Greek Theater in L.A., to try and create a close connection with the audience seems almost antithetical to the architecture of the building.
1155	Alex Ebert	Popular music usually has a chorus that needs to repeat, and people need to remember the song. That's sort of the major guideline when you're writing a song.
1156	Alex Ebert	The album is a thing that you can hang out with between shows. I think that it's really nice to give people something they can enjoy in a private situation or walking around, just as the soundtrack of their lives.
1825	Amelia Earhart	The most difficult thing is the decision to act, the rest is merely tenacity. The fears are paper tigers. You can do anything you decide to do. You can act to change and control your life; and the procedure , the process is its own reward.
1826	Amelia Earhart	Women, like men, should try to do the impossible. And when they fail, their failure should be a challenge to others.
1827	Amelia Earhart	The more one does and sees and feels, the more one is able to do, and the more genuine may be one's appreciation of fundamental things like home, and love, and understanding companionship.
1828	Amelia Earhart	Adventure is worthwhile in itself.
1829	Amelia Earhart	The most effective way to do it, is to do it.
1830	Amelia Earhart	Never interrupt someone doing what you said couldn't be done.
1831	Amelia Earhart	Flying might not be all plain sailing, but the fun of it is worth the price.
