id	author	quote
12366	Frank Gaffney	After America won the Cold War, some believed we had come to the 'end of history,' and budget-cutters celebrated the so-called 'peace dividend.' As a result, we ignored the toxic mixture of militant Islam and terror that ultimately led to 9/11.
12367	Frank Gaffney	But I really believe it is in America's interest as well as that of the free world more generally to stop Iran from getting its hands on nuclear weapons. This regime has threatened to wipe Israel off the map and bring about a world without America, and either of those is a really bad prospect.
12368	Frank Gaffney	Ever since taking office, the Obama administration has sought to accommodate Islamist demands that freedom of expression be curbed, lest it offend Muslims and stoke violence. For example, in 2009, the administration co-sponsored a United Nations Human Rights Council resolution along those lines.
12369	Frank Gaffney	Having worked for him in the nuclear weapons policy business, I can tell you that President Reagan was committed to assuring the effectiveness of our nuclear deterrent.
12370	Frank Gaffney	If the area were on or near the U.S. continental shelf, such data could well provide an enemy with strategically invaluable insights into undersea access routes that could be used to attack some of the millions of Americans who live on or near our coasts.
12371	Frank Gaffney	The more we are consuming oil that either comes from places that are bent on our destruction or helping those who are... the more we are enabling those who are trying to kill us.
12372	Frank Gaffney	One of the most important post-9/11 efforts made to counter terrorism and the spread of weapons of mass destruction is President Bush's Proliferation Security Initiative (PSI).
12373	Frank Gaffney	The most desirable aspects of the Law of the Sea Treaty pertain to navigational rights.
12374	Frank Gaffney	Sharia is the impetus behind multinational diplomatic efforts to accommodate Sharia blasphemy prohibitions on expression that offends Muslims.
12375	Frank Gaffney	Sharia has become an increasingly significant force in American capitalism, thanks to the embrace by Wall Street and the U.S. government of so-called Sharia-Compliant Finance. Indeed, this country's taxpayers now own the largest purveyor of sharia-compliant insurance products in the world: AIG.
12376	Frank Gaffney	). Dozens of nations have agreed to join in monitoring and, if necessary, intercepting and boarding ships on the high seas in the event they are suspected of engaging in one or both of these threatening activities.
12377	Frank Gaffney	I don't believe there is such a thing as a moderate Islamist party. The challenge with Islamists is that they seek to impose what they call Sharia on everybody, Muslim and non-Muslim alike.
12378	Frank Gaffney	Since the presidency of Ronald Reagan, conservatives have succeeded by adhering to a platform that rests firmly on three legs: smaller government, faith and family, and a strong national defense. These three legs do not merely represent a political coalition; they are three necessary components of a strong and secure America.
12379	Frank Gaffney	The United Nations has long sought the ability to raise revenues in this manner as a means of reducing its reliance on American and other member nations' dues to sustain the UN's operations.
12380	Frank Gaffney	Unbeknownst to most American investors, significant portions of their public pension, mutual fund, life insurance and private portfolios are comprised of stocks of privately held companies that partner with state sponsors of terror.
13168	Gene Hackman	The difference between a hero and a coward is one step sideways.
13169	Gene Hackman	Dysfunctional families have sired a number of pretty good actors.
13170	Gene Hackman	If you look at yourself as a star, you've already lost something in the portrayal of any human being.
13171	Gene Hackman	I do not like assassins, or men of low character.
13172	Gene Hackman	The worst job I ever had was working nights in the Chrysler Building. I was part of a team of about five guys, and we polished the leather furniture.
13173	Gene Hackman	I don't see myself as a violent guy.
13174	Gene Hackman	I went in the Marines when I was 16. I spent four and a half years in the Marines and then came right to New York to be an actor. And then seven years later, I got my first job.
13175	Gene Hackman	I write in the morning from about eight till noon, and sometimes again a bit in the afternoon. In the morning I start off by going over what I had done the previous day, which my wife has happily typed up for me.
13176	Gene Hackman	I left home when I was 16 because I was looking for adventure.
13177	Gene Hackman	I was trained to be an actor, not a star. I was trained to play roles, not to deal with fame and agents and lawyers and the press.
13178	Gene Hackman	I'm disappointed that success hasn't been a Himalayan feeling.
13179	Gene Hackman	Hollywood loves to typecast, and I guess they saw me as a violent guy.
13180	Gene Hackman	I don't like to talk about myself that much.
13181	Gene Hackman	I have trouble with direction, because I have trouble with authority. I was not a good Marine.
13182	Gene Hackman	I'm not a sentimental guy.
13183	Gene Hackman	If I start to become a star, I'll lose contact with the normal guys I play best.
13184	Gene Hackman	My early days in Broadway were all comedies. I never did a straight play on Broadway.
13185	Gene Hackman	My wife and I take what we call our Friday comedy day off. We watch standup comics on TV. The raunchier the better. We love Eddie Izzard.
13186	Gene Hackman	Things parents say to children are oftentimes not heard, but in some cases you pick up on things that your parent would like to see you have done.
13187	Gene Hackman	I lost touch with my son in terms of advice early on. Maybe it had to do with being gone so much, doing location films when he was at an age where he needed support and guidance.
13188	Gene Hackman	It really costs me a lot emotionally to watch myself on screen. I think of myself, and feel like I'm quite young, and then I look at this old man with the baggy chins and the tired eyes and the receding hairline and all that.
13189	Gene Hackman	My grandfather had been a newspaper reporter, as was my uncle. They were pretty good writers and so I thought maybe somewhere down the line I would do some writing.
13190	Gene Hackman	Once, I optioned a novel and tried to do a screenplay on it, which was great fun, but I was too respectful. I was only 100 pages into the novel and I had about 90 pages of movie script going. I realized I had a lot to learn.
13191	Gene Hackman	You go through stages in your career that you feel very good about yourself. Then you feel awful, like, 'Why didn't I choose something else?' But overall I'm pretty satisfied that I made the right choice when I decided to be an actor.
14382	Gregg Easterbrook	Everyone needs a certain amount of money. Beyond that, we pursue money because we know how to obtain it. We don't necessarily know how to obtain happiness.
14383	Gregg Easterbrook	Heroic people take risks to themselves to help others. There's nothing heroic about accepting $5 million to go out and run around chasing a ball, although you may show fortitude or those other qualities while you do it.
14384	Gregg Easterbrook	Torture numbers, and they'll confess to anything.
14385	Gregg Easterbrook	I'm working seven days a week in the fall. I couldn't possibly keep that up. This is only for the fall. In the last couple of years I've tended to do most of my serious writing in the winter, when there's nothing going on with football.
14386	Gregg Easterbrook	I think the thing that I most appreciate now is that stereotypes involving Jewish identity activate fears of persecution that exist in the present day.
14387	Gregg Easterbrook	It was Orwellian. I completely disappeared, and disappeared the same day. It was by early that evening when the Times story ran. That was an overreaction. All human beings under pressure behave poorly.
14388	Gregg Easterbrook	Jewish persecution is a historical memory of the present generation and people fear it in the present day, and that's why those references are so much more powerful. I just understand that better now.
14389	Gregg Easterbrook	Now, for pure bloggers, for individual people who are just posting their own thoughts, they would still run the same risk of saying something wrong or embarrassing, but they wouldn't harm their institutions by doing so.
14390	Gregg Easterbrook	But by showing us live coverage of every bad thing happening everywhere in the world, cable news makes life seem like it's just an endless string of disasters - when, for most people in most places today, life is fairly good.
14391	Gregg Easterbrook	You know, some of the good part of blog theory was that blogs would be like diaries that the world could read. They would be spontaneous, whatever pops into your mind, as a diary would be.
14392	Gregg Easterbrook	And then ESPN fired me. I did not think that was a fitting punishment.
14393	Gregg Easterbrook	But if you could make that mistake and press the send button and the entire world sees it forever.
14394	Gregg Easterbrook	I didn't view myself as attacking the boss. I viewed my boss at ESPN as the publisher and president of ESPN.
14395	Gregg Easterbrook	I don't think there are many larger lessons to be found in sports.
14396	Gregg Easterbrook	I think professional sports, football, to use it as an example, it's fundamentally a form of entertainment.
14397	Gregg Easterbrook	I'm a smart guy, I know the history of this issue and why people care about it.
14398	Gregg Easterbrook	Inevitably, these sorts of things are going to come back to blow up in people's faces.
14399	Gregg Easterbrook	And if there was something, suppose I wanted to write something really damning or embarrassing about one of the owners, that would really be a problem on the NFL's site.
14400	Gregg Easterbrook	Even though Rush is not me and the situations were very different, I think, in the Rush Limbaugh thing, ESPN was criticized for not acting, and you remember that after a couple days of controversy over Rush.
