id	author	quote
22681	Kim Campbell	I'd be prouder still to say I was Canada's 10th woman prime minister.
22682	Kim Campbell	Governments allocate enormous resources for social programs. And it is true that for many years we have had one of the best social service systems in the world. Yet we are still incapable of meeting the needs of tens of thousands of Canadian families.
22683	Kim Campbell	I have always believed governments must adapt to the needs of the people, not the other way around.
22684	Kim Campbell	Despite our high rate of unemployment, 300,000 jobs go unfilled largely because many of the unemployed lack the skills needed today as a result of technological progress.
22685	Kim Campbell	I believe that Canadians have the common sense to see that a better future cannot be built on fragmentation.
22686	Kim Campbell	There is no greater honour than to serve Canadians.
22687	Kim Campbell	For me, unemployment and poverty in the Greater Montreal area is not mainly a problem of structure, or design, or statistics. It is a profoundly human situation.
22688	Kim Campbell	I believe it is time for new leadership that is able to leave the '70s behind.
22689	Kim Campbell	Canadians want to see real hope restored, not false hopes raised.
22690	Kim Campbell	For too many, to work means having less income.
22691	Kim Campbell	Government cannot and must not replace private initiative.
22692	Kim Campbell	Our first Prime Minister saw a country that would be known for its generosity of spirit. And so it is.
22693	Kim Campbell	We Canadians are not given as a people to great patriotic displays.
22694	Kim Campbell	On the same day I was sworn in as Prime Minister of Canada, I announced the most sweeping reform ever undertaken in the structure of our federal government.
22695	Kim Campbell	An increasing number of Canadians must juggle the demands of work with the need to care for children, or for family members who are ill or too frail to care for themselves. Our programs have simply not kept pace with these societal changes.
22696	Kim Campbell	For people on social assistance, the loss of free dental care, prescription drugs and subsidized housing can greatly outweigh additional income from working. We've all heard the stories.
22697	Kim Campbell	It would be naive to imagine we have solved all our income security problems simply because the roles of the federal and provincial governments in the area of skills training have been clarified.
22698	Kim Campbell	For over 20 years, the federal and provincial governments have made enormous efforts employing a variety of approaches in an attempt to stimulate Montreal's economy.
22699	Kim Campbell	In all modesty, we must admit that governments are not always the best doctors when it comes to diagnosing economic ailments and prescribing the right treatment.
22700	Kim Campbell	I know Quebecers don't want to relive old battles; they prefer to build for the future.
22701	Kim Campbell	Since the end of the Second World War, our population has more than doubled to 27 million people.
22702	Kim Campbell	The world has changed profoundly since our programs were first established.
22703	Kim Campbell	We have to define and put into practice a better, more coherent and effective policy on income security.
22704	Kim Edwards	I love to swim, and I love being near water.
22705	Kim Edwards	My first job was in a nursing home - a terrible place in retrospect. It was in an old house, and the residents were so lonely. People rarely visited them. I only stayed there a couple of months, but it made a strong impression on me.
22706	Kim Edwards	The way we behave, our views and outlooks really have their sources some place. They come from somewhere. Sometimes we don't even know what they are, and yet they're very powerful in our lives.
22707	Kim Edwards	Though Lexington is not a small town, it sometimes feels like one, with circles of acquaintance overlapping once, then again; the person you meet by chance at the library or the pool may turn out to be the best friend of your down-the-street neighbor. Maybe that's why people are so friendly here, so willing to be unhurried.
22708	Kim Edwards	After 'Memory Keeper's Daughter,' it took me a few months to shut out the world. I really had to turn off the Internet and sort of cloister myself away from the world again and sink into that psychic space to write again.
22709	Kim Edwards	I never know as a writer when I set out into a novel where it's going to take me.
22710	Kim Edwards	I don't think we'll ever lose the desire for people to tell stories or to hear stories or to be entrapped in a beautiful story.
22711	Kim Edwards	It's impossible to control the reception of your work - the only thing you can control is the experience of writing itself, and the work you create.
22712	Kim Edwards	William Trevor is an author I admire; his stories are subtle and powerful, and beautifully written.
22713	Kim Edwards	As a writer and as a reader, I really believe in the power of narrative to allow us ways to experience life beyond our own, ways to reflect on things that have happened to us and a chance to engage with the world in ways that transcend time and gender and all sorts of things.
22714	Kim Edwards	I always talk to my students about the need to write for the joy of writing. I try to sort of disaggregate the acclaim from the act of writing.
22715	Kim Edwards	I had a great life even before 'The Memory Keeper's Daughter' took off. I really enjoy teaching.
22716	Kim Edwards	I like clothes that are elegant and comfortable.
22717	Kim Edwards	I like to think I've grown as a writer and taken some risks, but I still consider myself to be a literary writer.
22718	Kim Edwards	'Middlesex' by Jeffrey Eugenides left me both moved and, at times, laughing out loud in delight.
22719	Kim Edwards	'The Lake of Dreams' grew gradually, over many years, elements and ideas accruing until they gained enough critical mass to become a novel.
22720	Kim Edwards	There was a sense that there was a lot of word of mouth happening with 'The Memory Keeper's Daughter,' even in hardcover.
22721	Kim Edwards	Though my stories aren't autobiographical, I do sometimes use things from my life.
22722	Kim Edwards	We all have secrets. We've all kept secrets. We've had secrets kept from us, and we know how that feels.
22723	Kim Edwards	You don't know when you are immersed in a book what the reaction to it will be, but I feel great about 'The Lake of Dreams.'
22724	Kim Edwards	You don't want to engage in road rage when the person in the next car might be your child's future teacher or your dentist's father.
