id	author	quote
8171	Dale Earnhardt	I've got to win every race.
8172	Dale Earnhardt	The thing about it is, all those races we lost, we won this race together. We won it as a team.
8173	Dale Earnhardt	I enjoy Saturday night racing.
8174	Dale Earnhardt	It's just really hard to work and get better, building and planning for the future with the new Monte Carlo and keeping the race team intact and keeping them healthy.
8175	Dale Earnhardt	I started 20 years without missing a race and ESPN started broadcasting on the air waves.
8176	Dale Earnhardt	Richard Childress and myself have made some important innovations on our cars.
8177	Dale Earnhardt	I woke up this morning, and I still don't believe I won the Daytona 500.
8178	Dale Earnhardt	People are going to get older and young guys are going to come in and race and get more competitive.
8179	Dale Earnhardt	That's what we're striving for, making us a contender in every race.
8180	Dale Earnhardt	To come in and win three races already this year and maybe set a record by winning four is pretty unique. But guys like Mark Martin, Rusty Wallace and these guys are not wanting that to happen.
8181	Dale Earnhardt	As a GM Goodwrench Service Plus dealer, I understand how good service makes a difference to our customers.
8182	Dale Earnhardt	If we're going to run for points we need to run in the top-five every week.
8183	Dale Earnhardt	The atmosphere seems to change once the sun goes down and the race fans get to watch a good show.
8212	Dan Gable	Gold medals aren't really made of gold. They're made of sweat, determination, and a hard-to-find alloy called guts.
8213	Dan Gable	More enduringly than any other sport, wrestling teaches self-control and pride. Some have wrestled without great skill - none have wrestled without pride.
8214	Dan Gable	The 1st period is won by the best technician. The 2nd period is won by the kid in the best shape. The 3rd period is won by the kid with the biggest heart.
8215	Dan Gable	Once you've wrestled, everything else in life is easy.
8216	Dan Gable	There's always ways of motivating yourself to higher levels. Write about it, dream about it. But after that, turn it into action. Don't just dream.
8217	Dan Gable	A lot of my intensity in wrestling was due to my mental preparation before the matches. I got myself into a different world.
8218	Dan Gable	The easiest thing to do in the world is pull the covers up over your head and go back to sleep.
8219	Dan Gable	We, as a wrestling community, better remember it is more than one individual that makes a winner.
8220	Dan Gable	My valleys are higher than most people's peaks. I stay at that level.
8221	Dan Gable	I shoot, I score. He shoots, I score.
8222	Dan Gable	Right out of high school I never had the fear of getting beat, which is how most people lose.
8223	Dan Gable	Freedom across the world is a result of many individuals working together.
8224	Dan Gable	I never won anything by myself. I was always strong because of help that gave me extra strength to win.
8225	Dan Gable	My mind's never gone very far away from what I wanted to accomplish.
8226	Dan Gable	My advice to young wrestlers is that your surroundings really make a difference. You want to put yourself in good, positive surroundings.
8227	Dan Gable	My wrestling and family go together. It's always been that way, from day one with my mom and dad, my sister, my wife, four daughters, grandsons, son-in-laws.
8228	Dan Gable	Many of those who have paid the ultimate price for freedom have come through the wrestling ranks. We need to honor them and win this decision to have wrestling - the world's oldest sport - remain a part of the most prestigious athletic competition in the world, the Olympics.
8229	Dan Gable	There's nothing like success.
8230	Dan Gable	I went to college. I had a double major in biology and physical education, but my major was wrestling.
8231	Dan Gable	I've never changed my life since I was 4 and went to the YMCA with a gym bag. I still have that philosophy. In fact, I still have that gym bag.
8232	Dan Gable	When my wrestlers got their hands raised, I jumped for joy.
8233	Dan Gable	Wrestlers are a little more dedicated than, and are different from, the other people, which may be strange.
8234	Dan Gable	I've been a fanatic about working out all my life.
8235	Dan Gable	My coaches were great. My mom and dad. My dad never missed a wrestling meet.
8236	Dan Gable	If you're going to stay in the Olympics, you've got to be entertaining and get sponsorship.
8302	Danny Elfman	I think that's one of the things that has always put me in kind of an odd niche. It's that all of my understanding of orchestral music is via film, not via classical music like it's supposed to be. To me it's the same, it doesn't make any difference.
8303	Danny Elfman	In some types of music I'm working out all the chords one bar at a time - the whole structure, because it's about that. And there are other pieces which are really about - okay, the melody is going to start here and play through to here.
8304	Danny Elfman	I like creating these rhythmic patterns. These interlocking rhythmic things are really fun.
8305	Danny Elfman	So, it becomes an exercise in futility if you write something that does not express the film as the director wishes. It's still their ball game. It's their show. I think any successful composer learns how to dance around the director's impulses.
8306	Danny Elfman	I don't see myself necessarily having a burning desire to write a symphony.
8307	Danny Elfman	I'm trying to interpret the film through the director's head, but it all comes out through me. So, a composer is kind of like a psychic medium.
8308	Danny Elfman	In Tim's films, more than most, if you miss the tone, you don't get the film.
8309	Danny Elfman	It sounds really stupid, I hate making cosmic comments like this but, I just let it do what it wants to do.
8310	Danny Elfman	I can't get that live and I don't have the time to take the tape, after I've finished recording it, into a little studio somewhere else where I can get a different kind of percussion sound.
8311	Danny Elfman	I would have to say I might do some stuff, but it's the film that's appealing. I was raised on film. My musical experience is all via film, it's not from classical music.
8312	Danny Elfman	I'll just start laying out the melody exactly where I want it to fall. And then I'll go back and fill it out. Whereas, in other pieces I'm really just going a couple bars at a time.
8313	Danny Elfman	I'll look back and I'd be better to answer that in about three months from now. Or when the movie comes out and I see it. I don't even know what it is yet. I've still been in the middle of it.
8314	Danny Elfman	Oh see, first off you gotta realize - everything for me is a reconstruction or deconstruction. I would actually say deconstruction. Mission: Impossible would be the exception. That would be a reconstruction- deconstruction.
8315	Danny Elfman	Sometimes I like them artificial and sometimes I like them real. And the reason is because sometimes I like a real close sound. And I like a very specific snare sound and I can't get that in the big room.
8316	Danny Elfman	The first thing I do is lay out that melody and figure out how it has to hold here and then finish to land here, because you know in advance you're going to want the melody to catch four things in the action.
8317	Danny Elfman	So I've learned in the past, if a company approaches me and they want something like this, or something like that that I've done and I turn them down, they're going to do it anyhow.
8318	Danny Elfman	You have to nail the right tone because sometimes when you just see his films cold, you're not quite sure. It's the same in - I'm trying to think of other directors with a similar sense - David Lynch's films, Tim's films, some of Cronenberg's stuff.
8319	Danny Elfman	Doing Tim's film is always going to be the most pleasure. Let me just put it that way. So, without drawing favorites one way or the other, getting back with him and doing Mars Attacks! was certainly a special treat.
8320	Danny Elfman	I had to do this very aggressive, big score in a very short time, and knowing that in the beginning, middle, and end would be this very, very famous theme, but I still had to weave a score around it and make it work as a score was really challenging.
8321	Danny Elfman	I really liked doing a number of the projects and directors, and etc., etc., I knew about half-way through that I would never be doing that again. It's just not me. I really am happy as a part-time film composer, not a full-time film composer.
8322	Danny Elfman	I think that there's a lot more freedom in the low budget, the independent films where, unfortunately, you don't have the money, necessarily, to get the orchestras in there to play a lot of stuff. But, you have a lot more freedom, very often.
8323	Danny Elfman	I'm looking for a feel and I have to find what that feel is before I can move on from there. I'm not necessarily catching stuff in such a simple way - I don't need to. So, I'm going for something else.
8324	Danny Elfman	It's hard to get a film, you know, you need a very special film to be able to get that experimental. But, I would love to see that happen. I would love the opportunity to be more experimental than I am.
8325	Danny Elfman	It's just hard. I wish the studios felt there was more value in these themes and these pieces of material - that they're worth protecting more. Because then it just wouldn't happen. If the studios cared, the stuff would be stopped in a second.
8326	Danny Elfman	Most often the music does end up in the movie, and sometimes there's a point where I wish that it wasn't, just because I think the score would be more effective if there was less of it. But, again, that's not my call.
8329	Dante Alighieri	Beauty awakens the soul to act.
8330	Dante Alighieri	The darkest places in hell are reserved for those who maintain their neutrality in times of moral crisis.
8331	Dante Alighieri	Pride, envy, avarice - these are the sparks have set on fire the hearts of all men.
8332	Dante Alighieri	The secret of getting things done is to act!
8333	Dante Alighieri	From a little spark may burst a flame.
8334	Dante Alighieri	There is no greater sorrow than to recall happiness in times of misery.
8335	Dante Alighieri	A mighty flame followeth a tiny spark.
8336	Dante Alighieri	In the middle of the journey of our life I came to myself within a dark wood where the straight way was lost.
8337	Dante Alighieri	Remember tonight... for it is the beginning of always.
8338	Dante Alighieri	The more perfect a thing is, the more susceptible to good and bad treatment it is.
8339	Dante Alighieri	Heat cannot be separated from fire, or beauty from The Eternal.
8340	Dante Alighieri	If the present world go astray, the cause is in you, in you it is to be sought.
8341	Dante Alighieri	Be as a tower firmly set; Shakes not its top for any blast that blows.
8342	Dante Alighieri	All hope abandon, ye who enter here!
8343	Dante Alighieri	Consider your origins: you were not made to live as brutes, but to follow virtue and knowledge.
8344	Dante Alighieri	You shall find out how salt is the taste of another man's bread, and how hard is the way up and down another man's stairs.
8345	Dante Alighieri	Worldly fame is but a breath of wind that blows now this way, and now that, and changes name as it changes direction.
8346	Dante Alighieri	I wept not, so to stone within I grew.
8347	Dante Alighieri	Art, as far as it is able, follows nature, as a pupil imitates his master; thus your art must be, as it were, God's grandchild.
8348	Dante Alighieri	Follow your own star!
8349	Dante Alighieri	Nature is the art of God.
8350	Dante Alighieri	Heaven wheels above you, displaying to you her eternal glories, and still your eyes are on the ground.
8351	Dante Alighieri	Will cannot be quenched against its will.
8352	Dante Alighieri	No one thinks of how much blood it costs.
8353	Dante Alighieri	The sad souls of those who lived without blame and without praise.
8370	Darell Hammond	Growing up in a group home, and with an undiagnosed learning disability to boot, the odds of success were not on my side. But when I joined the high school football team, I learned the value of discipline, focus, persistence, and teamwork - all skills that have proven vital to my career as a C.E.O. and social entrepreneur.
8371	Darell Hammond	Aaah, summer - that long anticipated stretch of lazy, lingering days, free of responsibility and rife with possibility. It's a time to hunt for insects, master handstands, practice swimming strokes, conquer trees, explore nooks and crannies, and make new friends.
8372	Darell Hammond	We are raising today's children in sterile, risk-averse and highly structured environments. In so doing, we are failing to cultivate artists, pioneers and entrepreneurs, and instead cultivating a generation of children who can follow the rules in organized sports games, sit for hours in front of screens and mark bubbles on standardized tests.
8373	Darell Hammond	Play is under attack in our nation's schools - and shrinking recess periods are only part of the problem. Homework is increasing. Cities are building new schools without playgrounds. Safety concerns are prompting bans of tag, soccer, and even running on the schoolyard.
8374	Darell Hammond	In an era of parental paranoia, lawsuit mania and testing frenzy, we are failing to inspire our children's curiosity, creativity, and imagination. We are denying them opportunities to tinker, discover, and explore - in short, to play.
8375	Darell Hammond	Increased physical activity during the school day can help children's attention, classroom behavior, and achievement test scores. Meanwhile, the decline of play is closely linked to ADHD; behavioral problems; and stunted social, cognitive, and creative development.
8376	Darell Hammond	By providing our young children with opportunities for free, child-directed play, along with proper nutrition, we are setting them up for a lifetime of healthy habits, versus interventions needed later in life.
8377	Darell Hammond	Our education system is increasingly embracing a black-and-white way of thinking, in which 'learning' and 'play' are diametrically opposed. 'Learning' is the serious stuff that happens inside a classroom and can be measured via multiple choice questions and a No. 2 pencil. 'Play' is frivolous, fun, and worst of all, optional.
8378	Darell Hammond	As parents, we need to send our kids back to 'old-fashioned' outdoor summer camps, which have been on the decline as the demand for sports and academics-based camps has risen. We need to fight budget cuts to public parks programs and resist closures of public swimming pools and playgrounds.
8379	Darell Hammond	During National Playground Safety Week, I'll celebrate common-sense safety. I'll also celebrate skinned knees and bruised elbows. I'll celebrate so-called 'dangerous' playgrounds - playgrounds with see-saws, zip lines and towering slides.
8380	Darell Hammond	No child wants to fall off a jungle gym or slide. Accidents are an unfortunate fact of life, but to lower every last slide and jungle gym to a height that would only interest a toddler is doing our children a grave disservice.
8381	Darell Hammond	During the year, our schools are busy slashing P.E. and recess to make more time for math. During the summer, we get ourselves worked into a tizzy that our children will forget their fractions.
8382	Darell Hammond	I was raised in a group home for 14 years, so I was a beneficiary of philanthropy. I didn't have a family. The nameless, faceless strangers were my family. They gave me an education, put food on the table and clothes on my back. I am who I am because of that formative experience. Now I am paying it forward.
