id	author	quote
11139	Eminem	You're not going to say anything about me that I'm not going to say about myself. There's so many things that I think about myself; if someone really wanted to get at me, they could say this and this and this. So I'm going to say it before they can. It's the best policy for me.
11140	Eminem	I am who I am and I say what I think. I'm not putting a face on for the record.
11141	Eminem	I was a smart kid, but I hated school.
11142	Emmanuel Jal	Sometimes words are not needed, and the simplicity of expressing yourself through an art form is one of the best ways of communication.
11143	Emmanuel Jal	Only a coward will use a gun to protect and get respect for themselves.
11144	Emmanuel Jal	I don't take modern hip-hop as real. It's entertaining, it's fake, like James Bond.
11145	Emmanuel Jal	When people know you've been a soldier, they judge you: you are a thief, a lost boy.
11146	Emmanuel Jal	I still have nightmares of dead comrades, a long time ago, talking to me. 'Emmanuel, don't forget about us, don't give up, keep telling our story.'
11147	Emmanuel Jal	I'm still a soldier, fighting with my pen and paper for peace till the day I cease.
11148	Emmanuel Jal	Rap music is amazing, it's beautiful. But the problem is the lyrics. The person who writes the lyrics - that's the problem.
11149	Emmanuel Jal	We lack role models who can inspire our young people to make change.
11150	Emmanuel Jal	Any child soldier has to go through a lot of love, care and understanding to become normal.
11151	Emmanuel Jal	I lost my childhood. I didn't play football or video games. Or have birthdays or the love of a family.
11152	Emmanuel Jal	When I was in south Sudan, people used to rap in my village. But the rapping was more in the mother tongue, Nuer.
11153	Emmanuel Jal	I don't know anywhere where the people are hungrier for education than South Sudan.
11154	Emmanuel Jal	I'm constantly seen as a 'foreigner,' and I need my passport to prove my identity, to keep moving and to carry on my work.
11155	Emmanuel Jal	Knife crime and gun crime is poverty-driven, and poverty leads to insecurity.
11156	Emmanuel Jal	There's no pride in having been a child soldier.
11157	Emmanuel Jal	Violence in Darfur is cataclysmic.
11158	Emmanuel Jal	When you don't educate the people, you're crippling them. You are, you're not giving them ways to survive.
11159	Emmanuel Jal	As a child, I didn't know what they mean by 'to die.' So I grew up in a place where people used to die all the time, but a child is not allowed to see a dead body. When you ask, 'Where is so-and so?' you're told, 'He's gone to another world where we all go to live in the future.'
11160	Emmanuel Jal	The only foreign policy advice I heard from China was when they said to Sudan, 'Don't go back to war.' That's all they said. They didn't push anything else.
