id	author	quote
1521	Alice Morse Earle	The brank, or scold's bridle, was unknown in America in its English shape: though from colonial records we learn that scolding women were far too plentiful, and were gagged for that annoying and irritating habit.
1522	Alice Morse Earle	The study of tavern history often brings to light much evidence of sad domestic changes. Many a cherished and beautiful home, rich in annals of family prosperity and private hospitality, ended its days as a tavern.
1523	Alice Morse Earle	By the year 1670, wooden chimneys and log houses of the Plymouth and Bay colonies were replaced by more sightly houses of two stories, which were frequently built with the second story jutting out a foot or two over the first, and sometimes with the attic story still further extending over the second story.
1524	Alice Morse Earle	From the hour when the Puritan baby opened his eyes in bleak New England, he had a Spartan struggle for life.
1525	Alice Morse Earle	It is heartrending to read the entries in many an old family Bible - the records of suffering, distress, and blasted hopes.
1526	Alice Morse Earle	Few of the early houses in New England were painted, or colored, as it was called, either without or within. Painters do not appear in any of the early lists of workmen.
1527	Alice Morse Earle	In the early days of the New England colonies, no more embarrassing or hampering condition, no greater temporal ill, could befall any adult Puritan than to be unmarried.
1528	Alice Morse Earle	It is plainly evident that, in a country where land was to be had for the asking, fuel for the cutting, corn for the planting and harvesting, and game and fish for the least expenditure of labor, no man would long serve for another, and any system of reliable service indoors or afield must fail.
1529	Alice Morse Earle	Our Puritan forefathers, though bitterly denouncing all forms and ceremonies, were great respecters of persons; and in nothing was the regard for wealth and position more fully shown than in designating the seat in which each person should sit during public worship.
1530	Alice Morse Earle	The first and most natural way of lighting the houses of the American colonists, both in the North and South, was by the pine-knots of the fat pitch-pine, which, of course, were found everywhere in the greatest plenty in the forests.
1531	Alice Morse Earle	The first meeting-houses were often built in the valleys, in the meadow lands; for the dwelling-houses must be clustered around them, since the colonists were ordered by law to build their new homes within half a mile of the meeting-house.
1532	Alice Morse Earle	The landlord of colonial days may not have been the greatest man in town, but he was certainly the best-known, often the most popular, and ever the most picturesque and cheerful figure.
1533	Alice Morse Earle	The men in those old days of the seventeenth century, when in constant dread of attacks by Indians, always rose when the services were ended and left the house before the women and children, thus making sure the safe exit of the latter.
1534	Alice Morse Earle	The pillory and stocks, the gibbet, and even the whipping-post, have seen many a noble victim, many a martyr. But I cannot think any save the most ignoble criminals ever sat in a ducking-stool.
1535	Alice Morse Earle	There is something inexpressibly sad in the thought of the children who crossed the ocean with the Pilgrims and the fathers of Jamestown, New Amsterdam, and Boston, and the infancy of those born in the first years of colonial life in this strange new world.
1536	Alice Morse Earle	We have very pretty Dutch gardens, so called, in America, but their chief claim to being Dutch is that they are set with bulbs, and have Delft or other earthen pots or boxes for formal plants or shrubs.
1537	Alice Morse Earle	We should have scant notion of the gardens of these New England colonists in the seventeenth century were it not for a cheerful traveller named John Josselyn, a man of everyday tastes and much inquisitiveness, and the pleasing literary style which comes from directness, and an absence of self-consciousness.
1538	Alice Morse Earle	When the first settlers landed on American shores, the difficulties in finding or making shelter must have seemed ironical as well as almost unbearable.
1539	Alice Morse Earle	In the early New England meeting-houses the seats were long, narrow, uncomfortable benches, which were made of simple, rough, hand-riven planks placed on legs like milking-stools.
1540	Alice Morse Earle	It is easy to gain a definite notion of the furnishing of colonial houses from a contemporary and reliable source - the inventories of the estates of the colonists.
1541	Alice Morse Earle	One of the earliest institutions in every New England community was a pair of stocks. The first public building was a meeting-house, but often before any house of God was builded, the devil got his restraining engine.
1542	Alice Morse Earle	Sunken gardens should be laid out under the supervision of an intelligent landscape architect; and even then should have a reason for being sunken other than a whim or increase in costliness.
1578	Alison Jackson	You can watch a little bit of war from your nice living room - 30 seconds of what's going on in Syria - and when you've had enough, switch over to some celebrity programme. We live our life through screens and images in this way, and we don't know what is real or fake anymore. It doesn't matter.
1579	Alison Jackson	The religious imagery and fairytales that formed our shared cultural references have been replaced by the cult of celebrity. Marilyn is the sex goddess, Camilla Parker Bowles is cast as the wicked witch, Che Guevara is the revolutionary. Celebrities have become visual shorthand for narratives that shape our lives.
1580	Alison Jackson	When Princess Diana died, I couldn't understand why people were mourning her death in such an enormous, hysterical way when they didn't actually know her for real.
1581	Alison Jackson	I don't really like using ridicule as a form of humor.
1582	Alison Jackson	If you see everything through the lens, you are constantly composing pictures. I think in pictures; I don't think in text.
1583	Alison Jackson	I can't remember exactly how old I was when my parents gave me my first camera, but it was a Canon, and I was certainly far too young to have such a good camera.
1584	Alison Jackson	Photography acts as a teaser, suggesting we can know something that we can never know. And the more we can't obtain it, the more we want it.
1585	Alison Jackson	Photography seduces us into thinking we can believe photographs, whereas we can't really believe that a picture can tell us any kind of truth at all.
1586	Alison Jackson	Art work is inconclusive. It opens your mind up. At least, that's what I hope it does. And advertising, using exactly the same photograph, closes things down. It makes it conclusive. It sells a product, and that is its primary function.
1587	Alison Jackson	I'd like to take more pictures of real celebrities. It would be fabulous to photograph Brad Pitt. He's so good-looking and just such a star.
1588	Alison Jackson	I'm not really interested in the celebrity themselves. I'm interested in the perception of the celebrity.
1589	Alison Jackson	I'm particularly interested in how you can't rely on your own perception.
1590	Alison Jackson	It's always fun to put fake celebrities in unlikely situations, but somehow it's even more fun when politicians are involved.
1591	Alison Jackson	Of course, my own political beliefs inform the ideas I come up with.
1592	Alison Jackson	The only people I really hate are parking attendants.
1593	Alison Jackson	I had a very outdoorsy childhood. I was athletic and used to ride and do dressage. I could ride almost before I could walk. There is a picture of me at 18 months old sitting happily on the back of a donkey.
