id	author	quote
10509	Edward Everett Hale	I am only one, but I am one. I cannot do everything, but I can do something. And I will not let what I cannot do interfere with what I can do.
10510	Edward Everett Hale	Never bear more than one kind of trouble at a time. Some people bear three kinds of trouble - the ones they've had, the ones they have, and the ones they expect to have.
10511	Edward Everett Hale	'Do you pray for the senators, Dr. Hale?' No, I look at the senators and I pray for the country.
10512	Edward Everett Hale	Make it your habit not to be critical about small things.
10513	Edward Everett Hale	In the name of Hypocrites, doctors have invented the most exquisite form of torture ever known to man: survival.
10514	Edward Everett Hale	If you have accomplished all that you have planned for yourself, you have not planned enough.
10515	Edward Everett Hale	Wise anger is like fire from a flint: there is great ado to get it out; and when it does come, it is out again immediately.
10516	Edward Everett Hale	To look forward and not back, To look out and not in, and To lend a hand.
10517	Edward Everett Hale	War - hard apprenticeship of freedom.
10868	Elizabeth Gaskell	The cloud never comes from the quarter of the horizon from which we watch for it.
10869	Elizabeth Gaskell	How easy it is to judge rightly after one sees what evil comes from judging wrongly!
10870	Elizabeth Gaskell	People may flatter themselves just as much by thinking that their faults are always present to other people's minds, as if they believe that the world is always contemplating their individual charms and virtues.
10871	Elizabeth Gaskell	Sometimes one likes foolish people for their folly, better than wise people for their wisdom.
10872	Elizabeth Gaskell	I'll not listen to reason... reason always means what someone else has got to say.
10873	Elizabeth Gaskell	To be sure a stepmother to a girl is a different thing to a second wife to a man!
10874	Elizabeth Gaskell	A little credulity helps one on through life very smoothly.
10875	Elizabeth Gaskell	Madam your wife and I didn't hit it off the only time I ever saw her. I won't say she was silly, but I think one of us was silly, and it wasn't me.
10876	Elizabeth Gaskell	My heart burnt within me with indignation and grief; we could think of nothing else. All night long we had only snatches of sleep, waking up perpetually to the sense of a great shock and grief. Every one is feeling the same. I never knew so universal a feeling.
10877	Elizabeth Gaskell	A wise parent humors the desire for independent action, so as to become the friend and advisor when his absolute rule shall cease.
10878	Elizabeth Gaskell	I'll not listen to reason.… Reason always means what someone else has got to say.
11412	Eric Hoffer	A low capacity for getting along with those near us often goes hand in hand with a high receptivity to the idea of the brotherhood of men.
11413	Eric Hoffer	We can be absolutely certain only about things we do not understand.
11414	Eric Hoffer	To have a grievance is to have a purpose in life.
11415	Eric Hoffer	There can be no real freedom without the freedom to fail.
11416	Eric Hoffer	Glory is largely a theatrical concept. There is no striving for glory without a vivid awareness of an audience.
11417	Eric Hoffer	The search for happiness is one of the chief sources of unhappiness.
11418	Eric Hoffer	When people are free to do as they please, they usually imitate each other.
11419	Eric Hoffer	It is easier to love humanity as a whole than to love one's neighbor.
11420	Eric Hoffer	Even in slight things the experience of the new is rarely without some stirring of foreboding.
