id	author	quote
9136	Denis Waitley	Get excited and enthusiastic about you own dream. This excitement is like a forest fire - you can smell it, taste it, and see it from a mile away.
9137	Denis Waitley	The most splendid achievement of all is the constant striving to surpass yourself and to be worthy of your own approval.
9138	Denis Waitley	You have all the reason in the world to achieve your grandest dreams. Imagination plus innovation equals realization.
9176	Dennis Farina	I think first impressions are important when you pick up a script.
9177	Dennis Farina	As far as carrying the American banner, you just do what's right for the kids.
9178	Dennis Farina	I've tried writing. Two days later I'd go visit it and say, Jesus Christ, who wrote this crap?
9179	Dennis Farina	The British have slang words, as we do, but it was fun.
9180	Dennis Farina	Usually you're in movies with a lot of dissolves and things, but this was kind of quick, more jarring than usual. I thought it would be fun to be in a movie that's unconventional. Then I met Guy and I liked him. I think he's a good man.
9181	Dennis Farina	You can change a person's life in an instant; put him in a movie, and you start thinking differently, you want to be in another movie. It's like an addiction almost.
9182	Dennis Farina	I have a home in Arizona. I go a couple months a year, but basically Chicago is my home.
9183	Dennis Farina	I think all actors are supposed to be character actors.
9184	Dennis Farina	There's a whole catalogue of actors that never went to acting school.
9185	Dennis Farina	I love England and the historical aspect of it.
9186	Dennis Farina	I don't like to be talked into anything. I don't want to be cajoled.
9187	Dennis Farina	Do whatever you're directed to do, and leave the rest of that technical stuff up to the director.
9188	Dennis Farina	When I was a kid going to the movies, we'd go because Bogart was in the movie, or Cagney, or John Wayne. We didn't know what the story was about or anything.
9189	Dennis Farina	I don't know if I have a technique. I'm just trying to remember the words.
9190	Dennis Farina	I learned a long time ago: You're in the entertainment business. You're not in the reality business. One has absolutely nothing to do with the other.
9191	Dennis Farina	The cast was huge, but I never saw anybody.
9192	Dennis Farina	This generation of filmmakers is very good. They're seasoned, for some reason.
9193	Dennis Farina	Vince or Brad or Benicio would say, Maybe we should try this, and Guy was open to changes.
9194	Dennis Farina	What you do as a policeman might be the right thing to do, but it's not entertaining. I left that behind me.
9195	Dennis Farina	You can't act for the editing. You just go in and do the scene the way you think is right.
9196	Dennis Farina	I know people who go back and check themselves, but it drives me crazy. Everybody wants to look in the mirror and see Cary Grant looking back at them, but that's just not the case.
9197	Dennis Farina	I wanted to do Buddy Faro as a small budget movie. They said no. So I wanted to do it as a series of recurring TV movies, and they said no. So I agreed to do it as a series.
9198	Dennis Farina	When they released Sidewalks of New York, there were some shots with the towers they were going to take out, and Ed told them no. I don't think they can deny the towers were a part of New York.
9199	Dennis Farina	I read the script and try not to bring anything personal into it. I make notes, talk to the director and we decide what kinds of shades should be in the character.
