id	author	quote
35001	Steve Israel	As you know, Social Security functions under the premise that today's workers will help finance benefits for retirees and that these workers will then be supported by the next generation of workers paying into the same system.
35002	Steve Israel	Because there still exists a significant pay gap, women tend to earn less than men over the course of their lifetimes. Compounding the problem, women tend to spend less time in the workforce than men.
35003	Steve Israel	The Stem Cell Research Enhancement Act would expand research on embryonic stem cells by increasing the number of lines stem cells that would be eligible for federally funded research.
35004	Steve Israel	After 9/11, the businesses in my district and throughout the New York metropolitan area saw firsthand the result of a lack of availability of terrorism insurance.
35005	Steve Israel	I believe that as a nation we must have a bipartisan discussion about how to best preserve and protect Social Security for our seniors and for future generations of Americans.
35006	Steve Israel	Plus, 40% of our debt is owned by foreign interest. I can't support a plan that passes along cost burden to our children and makes us more reliant on foreign dollars.
35007	Steve Israel	The President and I agree that Social Security needs to be preserved so that we can ensure that all Americans receive the retirement benefits they've been promised. But we disagree as to how best to fix the system.
35826	The Edge	You see, rock and roll isn't a career or hobby - it's a life force. It's something very essential.
35827	The Edge	The big cop-out would be to accept popularity rather than opting to try to create potent work. It's so easy to do the popular thing, the expected thing, and that's where you start to cheat yourself - and your fans, in the end - because there's an inherent dishonesty in pandering and dishing up what everyone's expecting.
35828	The Edge	Music is such a great communicator. It breaks down linguistic barriers, cultural barriers, it basically reaches out. That's when rock n' roll succeeds, and that's what virtuosity is all about.
35829	The Edge	U2 albums never get finished. They just get released.
35830	The Edge	Jazz came out of New Orleans, and that was the forerunner of everything. You mix jazz with European rhythms, and that's rock n' roll, really. You can make the argument that it all started on the streets of New Orleans with the jazz funerals.
35831	The Edge	For me, my awkward phase corresponded to an interest in rock n' roll. From experience, I'm guessing an insecure childhood is probably quite a common thing among people who start a rock band.
35832	The Edge	For me, looking back is akin to being on a tightrope and looking down. It doesn't help you in the present moment to deal with what you have to deal with in order to move forward.
35833	The Edge	I might have to take the 12 steps to Workaholics Anonymous.
35834	The Edge	Jamming is really the most awful, excruciating experience for me; I really don't enjoy it.
35835	The Edge	One of the good things about globalization is it has created a single international music community, and I feel very much part of it.
35836	The Edge	Bono is chairman and founding member of Over-Achievers Anonymous. He has an irrepressible drive to be great. He wants to achieve it all, which actually makes him very vulnerable.
35837	The Edge	Starting a band is the easy part. Once you've formed the band, you have to tell a story, and that story requires songs. And not just good songs, but great songs. After a while, great songs won't do - they have to be the best. Success doesn't make it any easier. Each time I start a new record, it's a brand-new search.
35838	The Edge	Weirdly enough, if I'm having trouble with a guitar part - not the playing of it but the writing - I'll mess around with echo and other effects, just turn everything up and make it as crazy as can be, and it winds up taking me somewhere. I've found so many guitar parts from echo. It's limitless.
35839	The Edge	I have a curiosity that compels me to find ways to make music that are fresh and new.
35840	The Edge	What a song is is a subjective thing. There's no one real definition for it.
35841	The Edge	A trumpet sounds pretty much like a trumpet, and that's true of a lot instruments; pianos sound like pianos, but there's something about the guitar - the range of possibilities is much broader.
