id	author	quote
32643	Russ Feingold	I don't want to hear again from the attorney general or anyone on this floor that this government has shown it can be trusted to use the power we give it with restraint and care.
32644	Russ Feingold	I was one of 14 senators to vote against the Defense of Marriage Act. I thought it was a harsh and unnecessary thing to do to people across this country who care enough about each other to want to be married.
32645	Russ Feingold	Instead of taking a very high-paying type of law job or something that I might be able to do, I have been a legislator. That's what I do. I think it's an honorable profession - if you're honest and have integrity and work hard.
32646	Russ Feingold	It is not patriotic to decide to destroy a new president who was duly elected by an overwhelming margin. It is un-patriotic to resolve to destroy that presidency.
32744	Sade Adu	I always said that if I could just find a guy who could chop wood and had a nice smile, it wouldn't bother me if he was a thug or an aristocrat, as long as he was a good guy. And I've ended up with an educated thug.
32745	Sade Adu	Whatever I'm doing, I'm in that moment and I'm doing it. The rest of the world's lost. If I'm cooking some food or making soup, I want it to be lovely. If not, what's the point of doing it?
32746	Sade Adu	I just aspire to pick people up. That's my ambition.
32747	Sade Adu	I think you only really feel like an outsider if you've been an insider.
32748	Sade Adu	To be a mother you must be strong. Even if you don't feel it, you have to pretend.
32749	Sade Adu	I'm not anti-fashion, but I've always had a bit of a punk attitude. That's important, I think. I do my own thing.
32750	Sade Adu	I'm uneasy with fame so I do my best to avoid places that will bring me more attention.
32751	Sade Adu	I have no technical training and am completely uneducated in music.
32752	Sade Adu	I'm not shy or reclusive. I just spend my time with people rather than journalists.
32753	Sade Adu	People generally let me be me. People are aware that I'm not someone particularly begging for attention. They hold back a bit with me.
32754	Sade Adu	All the cliches of glamorous sophistication have little appeal to me. Do I want to live the British version of 'Dynasty?' No thanks!
32755	Sade Adu	When I was young, people were almost identified solely by the kind of music they liked. People fell into categories of who liked what.
32756	Sade Adu	I don't get easily bored. I'm not that kind of person.
32757	Sade Adu	London was a really multi-racial city ... It's incredible how comfortable people are with race there.
32758	Sade Adu	I'm not over the top; I'm not wacky. I'm fairly understated, and that reflects in the way I sing.
32759	Sade Adu	The anxiety I feel when I'm late is nothing like the anxiety I feel when I'm on time.
32760	Sade Adu	There isn't a class structure in Nigeria; there's a tribal structure and prestige as far as money is concerned.
32761	Sade Adu	I am a reluctant celebrity, in some ways.
32762	Sade Adu	I've got absolutely no real perception, properly, of time.
32763	Sade Adu	If you're only making an album every 10 years, it better be good.
32764	Sade Adu	Once a song's out there, it's no longer mine. And that's the whole purpose of music: to belong to people.
32765	Sade Adu	When I go into the studio, I completely detach. I let my emotions come out.
32766	Sade Adu	I can't see myself just endlessly singing the same songs over and over again.
32767	Sade Adu	I always see myself as much more of a musician than a celebrity.
32768	Sade Adu	I am fairly classless because it is very difficult to class someone who comes from a mixed marriage.
32815	Saint Ignatius	Above all, remember that God looks for solid virtues in us, such as patience, humility, obedience, abnegation of your own will - that is, the good will to serve Him and our neighbor in Him. His providence allows us other devotions only insofar as He sees that they are useful to us.
32816	Saint Ignatius	For those who love, nothing is too difficult, especially when it is done for the love of our Lord Jesus Christ.
32817	Saint Ignatius	Teach us to give and not to count the cost.
32818	Saint Ignatius	Realize that illness and other temporal setbacks often come to us from the hand of God our Lord, and are sent to help us know ourselves better, to free ourselves of the love of created things, and to reflect on the brevity of this life and, thus, to prepare ourselves for the life which is without end.
32819	Saint Ignatius	I wish not merely to be called Christian, but also to be Christian.
32820	Saint Ignatius	We should not have a petty regard for God's gifts, though we may and should despise our own imperfections.
32821	Saint Ignatius	Be slow to speak, and only after having first listened quietly, so that you may understand the meaning, leanings, and wishes of those who do speak. Thus you will better know when to speak and when to be silent.
32822	Saint Ignatius	Try to keep your soul always in peace and quiet, always ready for whatever our Lord may wish to work in you. It is certainly a higher virtue of the soul, and a greater grace, to be able to enjoy the Lord in different times and different places than in only one.
32823	Saint Ignatius	It is not hard to obey when we love the one whom we obey.
32824	Saint Ignatius	Occupy yourself in beholding and bewailing your own imperfections rather than contemplating the imperfections of others.
32825	Saint Ignatius	One rare and exceptional deed is worth far more than a thousand commonplace ones.
32826	Saint Ignatius	In the matter of learning, the difference between the earnest and the careless student stands out clearly. The same holds true in the mastering of passion and the weaknesses to which our nature is subject, as in the acquiring of virtue.
32827	Saint Ignatius	True, I am in love with suffering, but I do not know if I deserve the honor.
32828	Saint Ignatius	May the perfect grace and eternal love of Christ our Lord be our never-failing protection and help.
32829	Saint Ignatius	If God has given you the world's goods in abundance, it is to help you gain those of Heaven and to be a good example of sound teaching to your sons, servants, and relatives.
32830	Saint Ignatius	It is certain that, because the negligent do not struggle against self, they never achieve peace of soul or do so tardily, and never possess any virtue in its fullness, while the energetic and industrious make notable advances on both fronts.
32831	Saint Ignatius	Even in the angels there is the subordination of one hierarchy to another, and in the heavens, and all the bodies that are moved, the lowest by the highest and the highest in their turn unto the Supreme Mover of all.
32832	Saint Ignatius	Be generous to the poor orphans and those in need. The man to whom our Lord has been liberal ought not to be stingy. We shall one day find in Heaven as much rest and joy as we ourselves have dispensed in this life.
32833	Saint Ignatius	In the light of the Divine Goodness, it seems to me, though others may think differently, that ingratitude is the most abominable of sins and that it should be detested in the sight of our Creator and Lord by all of His creatures who are capable of enjoying His divine and everlasting glory.
32834	Saint Ignatius	God our Lord would have us look to the Giver and love Him more than His gift, keeping Him always before our eyes, in our hearts, and in our thoughts.
32835	Saint Ignatius	Experience proves that in this life peace and satisfaction are had, not by the listless but by those who are fervent in God's service. And rightly so. For in their effort to overcome themselves and to rid themselves of self-love, they rid themselves of the roots of all passion and unrest.
32836	Saint Ignatius	He who aims at making an entire and perfect oblation of himself, in addition to his will, must offer his understanding, which is a further and the highest degree of obedience.
32837	Saint Ignatius	Among the many signs of a lively faith and hope we have in eternal life, one of the surest is not being overly sad at the death of those whom we dearly love in our Lord.
32838	Saint Ignatius	Up to his twenty-sixth year, the heart of Ignatius was enthralled by the vanities of the world. His special delight was in the military life, and he seemed led by a strong and empty desire of gaining for himself a great name.
32839	Saint Ignatius	If I cannot add to my own low level of understanding, I could ill afford to try to raise that of others, seeing that it belongs to our Creator and Lord to give much or little.
32840	Saint Teresa of Avila	Be gentle to all and stern with yourself.
32841	Saint Teresa of Avila	If Christ Jesus dwells in a man as his friend and noble leader, that man can endure all things, for Christ helps and strengthens us and never abandons us. He is a true friend.
32842	Saint Teresa of Avila	Those who give themselves to prayer should in a special manner have always a devotion to St. Joseph; for I know not how any man can think of the Queen of the angels, during the time that she suffered so much with the Infant Jesus, without giving thanks to St. Joseph for the services he rendered them then.
32843	Saint Teresa of Avila	I know the power obedience has of making things easy which seem impossible.
32844	Saint Teresa of Avila	I have often thought with wonder of the great goodness of God; and my soul has rejoiced in the contemplation of His great magnificence and mercy. May He be blessed for ever! For I see clearly that He has not omitted to reward me, even in this life, for every one of my good desires.
32845	Saint Teresa of Avila	Prayer is an act of love; words are not needed. Even if sickness distracts from thoughts, all that is needed is the will to love.
32846	Saint Teresa of Avila	For prayer is nothing else than being on terms of friendship with God.
32847	Saint Teresa of Avila	Accustom yourself continually to make many acts of love, for they enkindle and melt the soul.
32848	Saint Teresa of Avila	My father was a man of great charity towards the poor, and compassion for the sick, and also for servants; so much so, that he never could be persuaded to keep slaves, for he pitied them so much: and a slave belonging to one of his brothers being once in his house, was treated by him with as much tenderness as his own children.
32849	Saint Teresa of Avila	Mental prayer in my opinion is nothing else than an intimate sharing between friends; it means taking time frequently to be alone with Him who we know loves us. The important thing is not to think much but to love much and so do that which best stirs you to love. Love is not great delight but desire to please God in everything.
32850	Saint Teresa of Avila	It is here, my daughters, that love is to be found - not hidden away in corners but in the midst of occasions of sin. And believe me, although we may more often fail and commit small lapses, our gain will be incomparably the greater.
32851	Saint Teresa of Avila	I had many friends to help me to fall; but as to rising again, I was so much left to myself, that I wonder now I was not always on the ground. I praise God for His mercy; for it was He only Who stretched out His hand to me. May He be blessed for ever! Amen.
32852	Saint Teresa of Avila	To reach something good it is very useful to have gone astray, and thus acquire experience.
32853	Saint Teresa of Avila	The devil put before me that I could not endure the trials of the religious life, because of my delicate nurture. I defended myself against him by alleging the trials which Christ endured, and that it was not much for me to suffer something for His sake; besides, He would help me to bear it.
32854	Saint Teresa of Avila	All blessings come to us through our Lord. He will teach us, for in beholding His life we find that He is the best example.
32855	Saint Teresa of Avila	The tree that is beside the running water is fresher and gives more fruit.
32856	Saint Teresa of Avila	Don't let your sins turn into bad habits.
32857	Saint Teresa of Avila	God has been very good to me, for I never dwell upon anything wrong which a person has done, so as to remember it afterwards. If I do remember it, I always see some other virtue in that person.
32858	Saint Teresa of Avila	What friends or kindred can be so close and intimate as the powers of our soul, which, whether we will or no, must ever bear us company?
32859	Saint Teresa of Avila	Nothing can be compared to the great beauty and capabilities of a soul; however keen our intellects may be, they are as unable to comprehend them as to comprehend God, for, as He has told us, He created us in His own image and likeness.
32860	Saint Teresa of Avila	All things must come to the soul from its roots, from where it is planted.
32861	Saint Teresa of Avila	In a state of grace, the soul is like a well of limpid water, from which flow only streams of clearest crystal. Its works are pleasing both to God and man, rising from the River of Life, beside which it is rooted like a tree.
32862	Saint Teresa of Avila	If I should say anything that is not in conformity with what is held by the Holy Roman Catholic Church, it will be through ignorance and not through malice. This may be taken as certain, and also that, through God's goodness, I am, and shall always be, as I always have been, subject to her.
32863	Saint Teresa of Avila	When I took the habit, the Lord immediately showed me how He favours those who do violence to themselves in order to serve Him. No one saw what I endured... At the moment of my entrance into this new state I felt a joy so great that it has never failed me even to this day; and God converted the dryness of my soul into a very great tenderness.
32864	Saint Teresa of Avila	My good works, however wretched and imperfect, have been made better and perfected by Him Who is my Lord: He has rendered them meritorious. As to my evil deeds and my sins, He hid them at once. The eyes of those who saw them, He made even blind; and He has blotted them out of their memory.
32868	Salvador Dali	Have no fear of perfection - you'll never reach it.
32869	Salvador Dali	The secret of my influence has always been that it remained secret.
32870	Salvador Dali	Intelligence without ambition is a bird without wings.
32871	Salvador Dali	Drawing is the honesty of the art. There is no possibility of cheating. It is either good or bad.
32872	Salvador Dali	There is only one difference between a madman and me. The madman thinks he is sane. I know I am mad.
32873	Salvador Dali	Each morning when I awake, I experience again a supreme pleasure - that of being Salvador Dali.
32874	Salvador Dali	I don't do drugs. I am drugs.
32875	Salvador Dali	Surrealism is destructive, but it destroys only what it considers to be shackles limiting our vision.
32876	Salvador Dali	What is a television apparatus to man, who has only to shut his eyes to see the most inaccessible regions of the seen and the never seen, who has only to imagine in order to pierce through walls and cause all the planetary Baghdads of his dreams to rise from the dust.
32877	Salvador Dali	Mistakes are almost always of a sacred nature. Never try to correct them. On the contrary: rationalize them, understand them thoroughly. After that, it will be possible for you to sublimate them.
32878	Salvador Dali	Wars have never hurt anybody except the people who die.
32879	Salvador Dali	Liking money like I like it, is nothing less than mysticism. Money is a glory.
32880	Salvador Dali	There are some days when I think I'm going to die from an overdose of satisfaction.
32881	Salvador Dali	Painting is an infinitely minute part of my personality.
32882	Salvador Dali	We are all hungry and thirsty for concrete images. Abstract art will have been good for one thing: to restore its exact virginity to figurative art.
32883	Salvador Dali	The first man to compare the cheeks of a young woman to a rose was obviously a poet; the first to repeat it was possibly an idiot.
32884	Salvador Dali	Let my enemies devour each other.
32885	Salvador Dali	The difference between false memories and true ones is the same as for jewels: it is always the false ones that look the most real, the most brilliant.
32886	Salvador Dali	At the age of six I wanted to be a cook. At seven I wanted to be Napoleon. And my ambition has been growing steadily ever since.
32887	Salvador Dali	Take me, I am the drug; take me, I am hallucinogenic.
32888	Salvador Dali	The only difference between me and a madman is that I'm not mad.
32889	Salvador Dali	Don't bother about being modern. Unfortunately it is the one thing that, whatever you do, you cannot avoid.
32890	Salvador Dali	In order to acquire a growing and lasting respect in society, it is a good thing, if you possess great talent, to give, early in your youth, a very hard kick to the right shin of the society that you love. After that, be a snob.
32891	Salvador Dali	The thermometer of success is merely the jealousy of the malcontents.
32892	Salvador Dali	Progressive art can assist people to learn not only about the objective forces at work in the society in which they live, but also about the intensely social character of their interior lives. Ultimately, it can propel people toward social emancipation.
32939	Sammy Hagar	Every year on your birthday, you get a chance to start new.
32940	Sammy Hagar	Sometimes you're afraid to fall in love with a chick, but she sucks you in anyway.
32941	Sammy Hagar	All he cares about is going out there with his Jack Daniels bottle. Nothing has changed. That's kind of sad. If David was doing better than he used to be, then that would be different. But it was a joke and he made it that way.
32942	Sammy Hagar	I've been drinking tequila for a long time now, and it's never been about drinking to get drunk. I don't do that. I never drink tequila during the day, and I don't drive at night.
32943	Sammy Hagar	If you don't ever stop singing, your voice stays in shape. It's like the marathon runner. You've got to run, run, run to stay in shape.
32944	Sammy Hagar	I see couples fighting about the stupidest things. You just have to rise above everything.
32945	Sammy Hagar	To stay a great singer or guitar player, you've got to do it 24/7. That's what I do.
32946	Sammy Hagar	In Van Halen there were moments, like in some of the ballads, I put my heart and soul into those records. Those lyrics when I sang 'em, I gave myself goosebumps.
32947	Sammy Hagar	I looked at Mick Jagger and Keith Richards and the boys up there thinking, I want to be that.
32948	Sammy Hagar	When we were on the road, I found out that my greatest hits album went Gold. They freaked out. Things really came to a head when we started arguing about a Van Halen greatest hits package.
32949	Sammy Hagar	Overall, we had about 50 meetings where the brothers would say that I couldn't do any solo records, I couldn't write for other people, I couldn't do this and I couldn't do that. These guys were trying to nail my feet to the ground.
32950	Sammy Hagar	I think all the bad blood started when Geffen released a greatest hits package of my solo stuff.
32951	Sammy Hagar	I'm still raising kids myself, so I don't feel like a grandpa.
32952	Sammy Hagar	Dave was great in Van Halen. No question about it. He was one of the best at being Mr. Rock Star. But it's sickening to see a guy still trying to be that with a wig on 20 years later.
32953	Sammy Hagar	The reason my voice is sounding more passionate is because I'm singing directly from the heart.
32954	Sammy Hagar	I didn't think I'd be around 30 years later.
32955	Sammy Hagar	I've never done a box set, and Eddie's full of it if he says otherwise.
32956	Sammy Hagar	If I would go up on a high note, Eddie would want a low one. That's how petty the situation had become.
32957	Sammy Hagar	It's a good thing I don't read everything Eddie says, or I'd be up in arms and not enjoying my life.
32958	Sammy Hagar	Everything that Eddie has said about me is the total opposite of what really happened. Eddie says I wanted to be a solo artist. No, Eddie wanted to be a solo artist.
32959	Sammy Hagar	I don't want to talk about negative, dark things. The only thing I've got against stuff like Marilyn Manson is, they make unbelievable videos and unbelievable images.
32960	Sammy Hagar	If I would have ever dreamed that I wouldn't be in Van Halen anymore and was going to have resume my solo career again, I would have never contributed anything towards my own greatest hits package.
32961	Sammy Hagar	When I left Van Halen, I went in the studio and made a CD called Marching to Mars with all studio musicians. I did it immediately. With the disappointment riding on my shoulders of the breakup of the band.
32962	Sammy Hagar	I wasn't writing the music. Ed would write a piece of music. I'd listen to it and come up with a melody and then we would arrange it. We'd put it together and I would write lyrics to my melodies.
32963	Sammy Hagar	I'm John Lee Hooker in the sense that he was a blues man and he played blues his whole life. I'm a rock guy and I'm going to play rock music my whole life.
33137	Samuel L. Jackson	People know about the Klan and the overt racism, but the killing of one's soul little by little, day after day, is a lot worse than someone coming in your house and lynching you.
33138	Samuel L. Jackson	I'm a good son, a good father, a good husband - I've been married to the same woman for 30 years. I'm a good friend. I finished college, I have my education, I donate money anonymously. So when people criticize the kind of characters that I play on screen, I go, 'You know, that's part of history.'
33139	Samuel L. Jackson	It wasn't until I let go of the idea of the brass ring that it showed up, and fortunately for me, it coincided with getting clean.
33140	Samuel L. Jackson	If you have an opportunity to use your voice you should use it.
33141	Samuel L. Jackson	The best advice that was given to me was that I had to be 10 times smarter, braver and more polite to be equal. So I did.
33142	Samuel L. Jackson	We've come a long way in our thinking, but also in our moral decay. I can't imagine Dr. King watching the 'Real Housewives' or 'Jersey Shore.'
33143	Samuel L. Jackson	I get paid all day, every day, which is almost too much for a sensitive artist.
33144	Samuel L. Jackson	I'm not as angry as I used to be. But I can get in touch with that anger pretty quickly if I feel my space is being invaded or somebody is not treating me with the respect that I think I want.
33145	Samuel L. Jackson	I grew up watching those blaxploitation movies. Ron O'Neal, Richard Roundtree, Jim Brown, Pam Grier. For the first time, I saw 'The Negro' get one over on 'The Man.'
33146	Samuel L. Jackson	People go to movies on Saturday to get away from the war in Iraq and taxes and election news and pedophiles online and just go and have some fun. I like doing movies that are fun.
33147	Samuel L. Jackson	I never had one beer. If I bought a six-pack of beer, I kept drinking till all six beers were gone. You have to have that kind of understanding about yourself. I haven't had a drink now in 12 years.
33148	Samuel L. Jackson	I guess the worst day I have had was when I had to stand up in rehab in front of my wife and daughter and say 'Hi, my name is Sam and I am an addict.'
33149	Samuel L. Jackson	I voted for Barack because he was black. 'Cuz that's why other folks vote for other people - because they look like them... That's American politics, pure and simple.
33150	Samuel L. Jackson	I understood, through rehab, things about creating characters. I understood that creating whole people means knowing where we come from, how we can make a mistake and how we overcome things to make ourselves stronger.
33151	Samuel L. Jackson	I did 'Formula 51' because I got to run around Liverpool in a kilt, with golf clubs.
33152	Samuel L. Jackson	I love comic books and I love anime.
33153	Samuel L. Jackson	I just always knew that I lived in two worlds. There was the world of my house and community, but to make my way in that white world I had to modify the way I spoke and acted. I had to sometimes not make direct eye contact.
33154	Samuel L. Jackson	I've never been to jail. I've never been arrested. I've never been locked up.
33155	Samuel L. Jackson	Not everybody goes to movies to get their life changed.
33156	Samuel L. Jackson	The only thing I've kind of missed is finding a really good western that I want to do, because I watched westerns a lot.
33157	Samuel L. Jackson	We need to change America's image round the world. America has lost some lustre in terms of how folks aspire to be like us.
33158	Samuel L. Jackson	Because of where I come from, I never thought I'd see in my life a black candidate running for President.
33159	Samuel L. Jackson	I tend to play characters that I can infuse with certain kinds of humour. Even the baddest guy can be funny in his own particular way. I want the audience to engage with the character on some deeper level so that they leave the cinema still thinking about him.
33160	Samuel L. Jackson	I look at myself as an audience member. I still love movies, and I still go and sit in the back of the big dark room with everybody else, and I want the same thrill.
33161	Samuel L. Jackson	I hope Obama gets scary in the next four years, 'cuz he ain't gotta worry about getting re-elected.
33323	Scott Adams	Creativity is allowing yourself to make mistakes. Art is knowing which ones to keep.
33324	Scott Adams	Nothing defines humans better than their willingness to do irrational things in the pursuit of phenomenally unlikely payoffs. This is the principle behind lotteries, dating, and religion.
33325	Scott Adams	Remember there's no such thing as a small act of kindness. Every act creates a ripple with no logical end.
33326	Scott Adams	If there are no stupid questions, then what kind of questions do stupid people ask? Do they get smart just in time to ask questions?
33327	Scott Adams	Engineers like to solve problems. If there are no problems handily available, they will create their own problems.
33328	Scott Adams	In less enlightened times, the best way to impress women was to own a hot car. But women wised up and realized it was better to buy their own hot cars so they wouldn't have to ride around with jerks.
33329	Scott Adams	Normal people... believe that if it ain't broke, don't fix it. Engineers believe that if it ain't broke, it doesn't have enough features yet.
33330	Scott Adams	Free will is an illusion. People always choose the perceived path of greatest pleasure.
33331	Scott Adams	There's nothing more dangerous than a resourceful idiot.
33332	Scott Adams	Nothing inspires forgiveness quite like revenge.
33333	Scott Adams	The best plan now is to have as many bosses as possible. I call it boss diversity. If you work for a company and you have one boss and that boss doesn't like you or wants to get rid of you, you're in trouble. But if you work for yourself, you have lots of bosses, who are your customers, and if a few of them decide they don't like you, that's okay.
33334	Scott Adams	Remind people that profit is the difference between revenue and expense. This makes you look smart.
33335	Scott Adams	Informed decision-making comes from a long tradition of guessing and then blaming others for inadequate results.
33336	Scott Adams	Scientists will eventually stop flailing around with solar power and focus their efforts on harnessing the only truly unlimited source of energy on the planet: stupidity. I predict that in the future, scientists will learn how to convert stupidity into clean fuel.
33337	Scott Adams	You can never underestimate the stupidity of the general public.
33338	Scott Adams	You don't have to be a 'person of influence' to be influential. In fact, the most influential people in my life are probably not even aware of the things they've taught me.
