id	author	quote
4157	Bill Ackman	I was a little bit of a cocky kid.
4158	Bill Ackman	I think good private equity investors create a lot more economic value than they destroy.
4159	Bill Ackman	If you look at the great frauds of all time, Enron had that phantom trading floor. What Herbalife has is it has phantom or fictitious customers.
4160	Bill Ackman	Investing is a business where you can look very silly for a long period of time before you are proven right.
4161	Bill Ackman	Preserving the 30-year prepayable fixed-rate mortgage - it's like the bedrock of the housing system - is critical.
4162	Bill Ackman	I think a very good system in a world with a lot of passive investors is one in which there are at least a few entrepreneurial investors, prepared to say what they think, prepared to propose a change in management, change in strategy, change in cost structure, capital structure.
4163	Bill Ackman	It is a certainty that Herbalife is a pyramid scheme. We believe it's harming a population of low-income, principally Hispanic people in the U.S. to benefit a handful of super wealthy people at the top of the pyramid.
4478	Bjarke Ingels	Architects have to become designers of eco-systems. Not just designers of beautiful facades or beautiful sculptures, but systems of economy and ecology, where we channel the flow not only of people, but also the flow of resources through our cities and buildings.
4479	Bjarke Ingels	In the big picture, architecture is the art and science of making sure that our cities and buildings fit with the way we want to live our lives.
4480	Bjarke Ingels	Sustainability can't be like some sort of a moral sacrifice or political dilemma or a philanthropical cause. It has to be a design challenge.
4481	Bjarke Ingels	In Copenhagen, there's a long-term commitment to creating a well-functioning pedestrian city where all forms of movement - pedestrian, bicycles, cars, public transportation - are accommodated with equal priority.
4482	Bjarke Ingels	You can say, like, planet Earth has an existing geology, and what we do as human beings and as architects is that we try to sort of alter and modify and expand the geology.
4483	Bjarke Ingels	I think the avant-garde often hides itself in the highly incomprehensible because they are frustrated that the real world is so boring.
4484	Bjarke Ingels	Architecture is restricted to such a limited vocabulary. A building is either a high-rise or a perimeter block or a town house.
4485	Bjarke Ingels	My drawing skills probably froze around when I was 18... Now I'm more interested in the story, how the drawings, the layout can help express the stories and communicate them.
4486	Bjarke Ingels	All evidence shows that we are actually getting smarter. Roughly we are getting 10 IQ points smarter every decade. The speed of innovation is also faster.
4487	Bjarke Ingels	I think architecture is rarely the product of a single ideology. It's more like it can be shaped by a really big idea. It can accommodate a lot of life forms.
4488	Bjarke Ingels	For me, architecture is the means, not the end. It's a means of making different life forms possible.
4489	Bjarke Ingels	I almost never listen to the radio.
4490	Bjarke Ingels	New York is flat - it's ideal for bicycling.
4491	Bjarke Ingels	All comic books take place in built environments, and I was very good at drawing people and animals, and stuff like that, but I hadn't spent much energy drawing buildings. So I thought, maybe I could, and then I became an architect.
4492	Bjarke Ingels	I believe that architecture, as anything else in life, is evolutionary. Ideas evolve; they don't come from outer space and crash into the drawing board.
4493	Bjarke Ingels	St. Petersburg is a wonderful city. You have wonderful parks, birds singing in the trees, manatees in the water, pelicans. So it's like this little paradise on Earth.
4494	Bjarke Ingels	In the traditional modernist planning that created the suburbs, you put residential buildings in suburban neighborhoods, office spaces into brain parks and retail in shopping malls. But you fail to exploit the possibility of symbiosis or synthesis that way.
5889	Carmen Ejogo	Any good director, and I've worked with a few that I would call very good, they know how to disarm any anxieties very quickly.
5890	Carmen Ejogo	I make a really delicious eggplant and squash curry that's inspired by Vij of Vij's Restaurant, a great chef and restaurateur in Vancouver. I like to cook that dish because it's really simple, but the flavor is so pungent and intense that I feel like I'm a real chef whenever I create it.
5891	Carmen Ejogo	I really feel that I had a genuinely diverse, multicultural upbringing, and I just don't find New York to be quite as diverse. Maybe I'm romanticising, but I feel that I was exposed to a real melting pot in terms of culture and pop culture. My kids are essentially middle-class, but I do try to remind them that they come from humble beginnings.
5892	Carmen Ejogo	I was a big fan of John Cassavetes, his wife, Gena Rowlands, and that era of filmmaking which was about realism and which represented the antithesis of the dreamy escapism you found in musicals.
5893	Carmen Ejogo	I was this very precocious kid with a big personality. When my mother saw that modelling was something I enjoyed, she didn't dissuade me.
5894	Carmen Ejogo	You have to be willing to be afraid if you're going to be an artist.
5895	Carmen Ejogo	Growing up in London, with a hippie mom, I don't know that I'm most people's definition of what a black person is. I'm mixed, yes, but in the world I'm defined as black before I'm defined white. I've never been called white.
5896	Carmen Ejogo	As an artist, there's so many categories that you're put into, that there are so many things that I'm about that I've never explored as an artist on film. I don't see myself in so many characters in film.
5897	Carmen Ejogo	I dabbled a little bit in the whole music thing but I've always thought about Bernie Taupin, who is Elton John's lyricist; Elton John is the great melody and song writer but Bernie Taupin is the one who writes all the lyrics. I don't write lyrics, and I never wanted to be in the music business if I was just going to be a puppet in it.
5898	Carmen Ejogo	I can remember being very keen to go to drama school at the age of eight, and practising ballet in my bedroom to Queen soundtracks.
5899	Carmen Ejogo	I wanted to work with Mike Leigh. I had my list of British people I wanted to work with, and I wanted to work with David Lynch and Woody Allen.
5900	Carmen Ejogo	I've stayed away from sexy roles. It's never interested me.
5901	Carmen Ejogo	Coming from the U.K., I can think of so many great songs and musical moments that didn't require a belter of a voice; my favorite singer is Kate Bush and she's not a belter, or PJ Harvey... I'm definitely more of an alternative girl.
5902	Carmen Ejogo	Great artists are the ones who have put their entire selves out there to be adored, humiliated, to be picked at, cherished, all of those things, and haven't shied away from that.
5903	Carmen Ejogo	One of the reasons I didn't ever pursue a career - in the music world if you're black or mixed, you need to be able to belt a song or else you're not a singer, you know?
5904	Carmen Ejogo	There are many mediocre entertainers who don't aspire to much more than fame and glory. It's very easy to have them as your role models because there aren't as many greats. Go back, discover the greats, and take it from there.
5905	Carmen Ejogo	There was a point when I was very young where I remember talking with my mom about going to drama school and this was maybe when I was 8, 9, 10 years old - and she knew that I was also academically very capable, and she steered me in another direction.
6457	Charles Edison	I want to say here and now, that I demand unshakable integrity of every State employee.
6458	Charles Edison	Economics, politics, and personalities are often inseparable.
6459	Charles Edison	I have no desire to go in for tyranny or to play the part of King Charles. I hate tyranny in any field of human activity.
6460	Charles Edison	Our democracy poses problems and these problems must and shall be solved by courageous leadership.
6461	Charles Edison	Bosses are no more inevitable in state and local governments than dictators are in national governments. They will arise and prosper, nevertheless, if true believers of democracy - citizens devoted to the democratic ideals - do not constantly oppose them.
6462	Charles Edison	A new constitution should be more amendable. A needlessly confusing system of courts should be altered to produce an arrangement that would be simple, responsible, and less awkward.
6463	Charles Edison	Our society cannot progress while our constitution stands still.
6464	Charles Edison	In view of our public pledges, we public officials can never again go before the public merely promising election reform. The time for promises is past.
6465	Charles Edison	It is necessary to take an active part in politics to observe how often the welfare of the party organization is put before the issues, even before the welfare of the commonwealth.
6466	Charles Edison	Conscious of our many problems, I seek today to lay a foundation to our public policy. My fundamental purpose is to devote my term of office to raising the standard of public service in New Jersey.
6467	Charles Edison	I want to make this perfectly clear: you can be sure that I will never be a yes-man except to my own conscience.
6468	Charles Edison	I would rather be respected than elected.
6469	Charles Edison	In physics, to be in two places at the same time would be a miracle; in politics it seems not merely normal, but natural.
6470	Charles Edison	Any man who takes a job with the idea that it is simply a springboard for something else is a chump. His attention will be more on the other things than on the job at hand and so he will fail.
6471	Charles Edison	I am confident that this legislature will rise above partisan bickering, especially after the public promises its members made last fall, and that it will demonstrate a high capacity for civil service.
6472	Charles Edison	It is my happy privilege to be able to stand here and tell you that if you elect me you will have elected a governor who has made no promises of preferment to any man or group.
6473	Charles Edison	My goal was to make New Jersey's state government a model for all other states to emulate, hopefully thereby to stem, or at least slow down, the flow of power to the federal government.
6828	Chico Hamilton	I'm quite sure that all true professional artists, of every description, in all walks of life, whether their craft is painting, music, sculpture, medicine or anything, have one primary concern - mankind.
