id	author	quote
10223	Eddie Izzard	I'm a one-man idiot.
10224	Eddie Izzard	In stand-up it really helps to play yourself and talk about your own feelings. You cannot fail to be original if you're just talking about what you think about X, Y and Z. Unless you've got a twin brother who's also a stand-up.
10225	Eddie Izzard	If there is a God, his plan is very similar to someone not having a plan.
10226	Eddie Izzard	I like my coffee like I like my women. In a plastic cup.
10227	Eddie Izzard	I wanna live 'til I die, no more, no less.
10228	Eddie Izzard	So the American government lied to the Native Americans for many, many years, and then President Clinton lied about a relationship, and everyone was surprised! A little naive, I feel!
10229	Eddie Izzard	Boy bands should be exploded from a great height. They're just pretty people singing music written by others.
10230	Eddie Izzard	I don't know what it's like in the U.S. but immigrants in the U.K. do the jobs the citizens won't do.
10231	Eddie Izzard	They tend to come out a colour called 'Pants left in wash'
10232	Eddie Izzard	Comedy is a great weapon of attack. It's not a great weapon of support.
10233	Eddie Izzard	Religion and philosophy, philosophy and religion - they're two words which are both... different. In spelling.
10234	Eddie Izzard	There was no religion in my life growing up. Did God invent us or did we invent God?
10235	Eddie Izzard	I try to keep performing as much as possible - I just like to. I used to take huge gaps off between gigs, now I just like to do stand-up gigs as much as I can.
10236	Eddie Izzard	I'd be happy to be taken as a woman - and that's what I was initially trying to do when I started throwing on dresses and stuff. But that wasn't going to happen because everyone kept calling me sir. So I thought I'd change the method and just start wearing what I wanted to wear.
10237	Eddie Izzard	I mean, sometimes... a comedian becomes an actor, and they just don't deliver, because the bottom line of comedy is to be funny, and the bottom line of acting is to be truthful, and they get that mixed up sometimes, or don't even notice that that's the thing.
10238	Eddie Izzard	I'm quite good at taking in information so I voraciously inhale Wikipedia - which may have some things wrong in it, but I think is generally more information than we had before. Last tour we didn't have Wikipedia. And then Discovery Channel and History Channel. I can take it in and retain what I think are the most important facts.
10239	Eddie Izzard	If you get anything creative going, then the work and play thing is the same thing, I feel.
10240	Eddie Izzard	Well, comedy is a great weapon of attack. It's not a great weapon of support.
10241	Eddie Van Halen	If you want to be a rock star or just be famous, then run down the street naked, you'll make the news or something. But if you want music to be your livelihood, then play, play, play and play! And eventually you'll get to where you want to be.
10242	Eddie Van Halen	There are really three parts to the creative process. First there is inspiration, then there is the execution, and finally there is the release.
10243	Eddie Van Halen	The piano is a universal instrument. If you start there, learn your theory and how to read, you can go on to any other instrument.
10244	Eddie Van Halen	I'm not a rock star. Sure I am, to a certain extent because of the situation, but when kids ask me how it feels to be a rock star, I say leave me alone, I'm not a rock star. I'm not in it for the fame, I'm in it because I like to play.
10245	Eddie Van Halen	Music is for people. The word 'pop' is simply short for popular. It means that people like it. I'm just a normal jerk who happens to make music. As long as my brain and fingers work, I'm cool.
10246	Eddie Van Halen	Obviously you have to have rhythm. If you have rhythm, then you can play anything you need. If you have rhythm and you love music, then play and play and play until you get to where you want to get. If you can pay the rent, great. If you can't, then you'd better be having fun.
10247	Eddie Van Halen	It's funny, when bands or younger musicians ask me: 'So, what does it take to make it?' Well, first explain to me what you mean by 'making it': Do you want to be a rock star or do you want music to be your livelihood?
10248	Eddie Van Halen	I can't read music. Instead, I'd do stuff inside the piano, do harmonics and all kinds of crazy things. They used to put me in these annual piano contests down at Long Beach City College, and two years in a row, I won first prize - out of like 5,000 kids! The judges were like, 'Very interesting interpretation!' I thought I was playing it right.
10249	Eddie Van Halen	We're musicians. We make music for a living. It's that simple. Nothing else matters.
10250	Eddie Van Halen	Music kept me off the streets and out of trouble and gave me something that was mine that no one could take away from me.
10251	Eddie Van Halen	When I'm home on a break, I lock myself in my room and play guitar. After two or three hours, I start getting into this total meditation. It's a feeling few people experience, and that's usually when I come up with weird stuff. It just flows. I can't force myself. I don't sit down and say I've got to practice.
10252	Eddie Van Halen	Before the operation on my left hand I wasn't able to stretch my fingers open all the way. I've never had very big hands, but I could do the splits with them. Eventually I couldn't any more. I had a twisted tendon in my little finger that prevented me from being able to stretch.
10253	Eddie Van Halen	Cancer is like a cockroach. It just comes back stronger. I'm tearing apart the immune system of the cockroach and seeing how it ticks. I've opened up my own pathology center.
10254	Eddie Van Halen	A guitar is a very personal extension of the person playing it. You have to be emotionally and spiritually connected to your instrument. I'm very brutal on my instruments, but not all the time.
10255	Eddie Van Halen	It's always a Catch-22 situation. They hate you if you're the same, and they hate you if you're different.
10256	Eddie Van Halen	I have selective hearing.
10257	Eddie Van Halen	I've had a hip replacement, I've beaten cancer, I had my hand operation, and I stopped drinking. Something inside of me just went, 'I'm done.'
10258	Eddie Van Halen	I just consider myself slightly left-of-center. I'm not your average bear. I - what's the word? I'm not - normal.
10259	Eddie Van Halen	I don't feel a day older when it comes to my approach to music or what gets me off than when I was a teenager. I've always been into different kinds of stuff and when I play I like to play loud. I like my arm hairs to move and I like my body to vibrate 'cause I like the feel of it; I'm still a teenager at heart.
10260	Eddie Van Halen	I never took guitar lessons. I took classical piano lessons from the age of six when we lived in Holland.
10261	Eddie Van Halen	I'm the one in the band that said I'm not going on tour unless we do a record.
