id	author	quote
20889	Johnny Galecki	As they say, there are two rules in improv: Never say no, and never ask why. When another actor asks 'Why?' or says no to something you're suggesting, then it's very clear that they're putting the onus on you, because they're not comfortable with it themselves.
20890	Johnny Galecki	People are complicated; you put two of them together and it's generally a mess, but hopefully a beautiful mess.
20891	Johnny Galecki	There is that stereotype of a nerd with the high pants and pocket protector and that kind of thing. That can sustain comedy for maybe a movie - hence the 'Revenge of the Nerds' franchise - but not for hopefully years on the air. It's a sight gag, not a story.
20892	Johnny Galecki	Comedy is similar to hockey... in only one way. You get a lot of credit for assists. So I try to serve whatever the intention is, be it the joke or the story or the scene or the moment or the kiss, even if it's not my joke or moment.
20893	Johnny Galecki	Perhaps 'Big Bang' fans feel so protective of the show because it is, despite being a hit show on a big network, something of a word-of-mouth phenomenon.
20894	Johnny Galecki	You know, I read the papers and I watch the news a lot. I watch 'Dateline' and '48 Hours'. And I think we have a tendency to become terrified of one another, thinking that there is a serial killer that is on either side of you.
20895	Johnny Galecki	Scientists are not these guys in lab coats deep in the inner bowels of universities and hospitals with their Bunsen burners. They're the people molding the culture that we live in, the future of our culture, and the technology we rely on every day.
20896	Johnny Galecki	I don't know what to do with myself between films. I end up doing unhealthy things like shopping or drinking. I'm pretty schizophrenic about it.
20897	Johnny Galecki	Right now, I'm very healthy. I have no vices left. Except sugary breakfast cereal. And absinthe, of course.
20898	Johnny Galecki	In a series, you really need to stay open-minded. It's not like a play or a film, where you can create and fully commit to your character's back-story.
20899	Johnny Galecki	I'm not at all competitive. I'd rather play Solitaire than ping-pong.
20900	Johnny Galecki	It's never been a priority for me to concentrate on the likability of the character.
20901	Johnny Galecki	We've all seen great actors and actresses who are missing a certain chemistry. And it's not about getting along or not getting along.
20902	Johnny Galecki	'Entourage' is a great show, but it's fantasy. I spent my twenties in L.A. in this business, and my life didn't look anything like that. 'Big Bang' reflects a side of men that is rarely shown. We see their flaws - all of them.
20903	Johnny Galecki	I love to work. I absolutely love to work.
20904	Johnny Galecki	I work in fantasy all day, so when I go home, I want to touch reality.
20905	Johnny Galecki	I'm a fan of music in general.
20906	Johnny Galecki	When I'm back home in Chicago, since 'Roseanne' was such a Midwestern, blue-collar show, that's what sticks out in people's minds.
20907	Johnny Galecki	I used to know Jennifer Love Hewitt. We lived in the same apartment building when I was about... jeez, I guess it was when I was doing 'Christmas Vacation', so I was about 13 or 14.
20908	Johnny Galecki	I was a huge theater geek growing up, and that was not the easiest thing in the world, especially growing up in Chicago, where sports are really the norm. I was always off to the theater at night, from 7 years old on. Friends there in the Midwest who could talk to you about the idiosyncrasies of 'Pippin' were few and far between.
20909	Johnny Galecki	We didn't have a TV because we didn't have a whole lot of money. My parents would have their friends over - their friends who thought, 'How can you live without a TV?'
20910	Johnny Galecki	I know a lot of incredibly, profoundly talented, skilled people that aren't given certain opportunities or any opportunities, and that aren't working.
20911	Johnny Galecki	I read the papers, and I watch the news a lot. I watch 'Dateline' and '48 Hours.' And I think we have a tendency to become terrified of one another, thinking that there is a serial killer that is on either side of you.
20927	Joichi Ito	If we destroy human rights and rule of law in the response to terrorism, they have won.
20928	Joichi Ito	We have a long way to go before we are able to hear the voices of everyone on earth, but I believe that providing voices and building bridges is essential for the World Peace we all wish for.
20929	Joichi Ito	In a world where discovery is more important than delivery, it's the people who find, remix and direct attention to old stuff that should be rewarded, not the people who deliver it or sit on it waiting for someone to show up.
20930	Joichi Ito	Liberty, freedom and democracy are very fuzzy words, but human rights is very specific.
20931	Joichi Ito	I have always viewed my role as a sort of ambassador or bridge between groups to help provide a dialog.
20932	Joichi Ito	The US constitution's First Amendment rights only cover Americans, but I believe that in a democracy the competition of ideas and free speech should combat beliefs that it does not agree with - more speech and debate, not censorship.
20933	Joichi Ito	Google is in an amazing position to be the target of tons of lawsuits that will set precedent for many important things for us on the Internet.
20934	Joichi Ito	Internet penetration in Italy is quite low and the Berlusconi media machine controls most of what people see.
20935	Joichi Ito	Most creative work is a process of people passing ideas and inspirations from the past into the future and adding their own creativity along the way.
20936	Joichi Ito	The idea of trying to fight against extremism was written off as naive.
20937	Joichi Ito	Upholding human rights is not merely compatible with fighting terrorism, it is essential.
20938	Joichi Ito	But my question is, am I compromising by adapting my words for the audience and where is the line beyond which I am not adapting words, but changing my position?
20939	Joichi Ito	I agree that it is not just the extremists who harbor bad thoughts or engage in bad acts, but they are usually the source of the polarization and try to keep education and communication of the main stream from moving forward.
20940	Joichi Ito	I talked about the barriers created by monopolies. I said that it was the role of government to break up these monopolies and that we couldn't do it alone.
20941	Joichi Ito	Now that our media companies and it appears are policies are traded for cash, what is there to check the continuing consolidation of power and diminishing of democracy?
20942	Joichi Ito	We discussed the history of postwar Japan and how Japan had missed an opportunity to build a more functional democracy because of the focus on fighting communism driven in large part by the American occupation.
20943	Joichi Ito	I definitely feel like my blog is going edgy to broad and boring.
20944	Joichi Ito	Money creates a power relationship between the payer and the payee.
20945	Joichi Ito	I have had a great deal of interaction with Koreans and feel a fairly strong bond with Korea.
20946	Joichi Ito	It would be easy to define terrorism as attacks against human rights and international humanitarian law forbids attacks against innocent non-combatants which is often the definition used for terrorism.
20947	Joichi Ito	The most important thing I learned in school was how to touch type.
20948	Joichi Ito	We talked about the Internet and Wikipedia and how facts and history are being collectively created online.
20949	Joichi Ito	When there is a huge force pressing down on freedoms, sub-cultures with more creativity and power are likely to form.
20950	Joichi Ito	For some reason, I grew up generally believing that Japan and Korea were quite friendly. I do know that there is some bad history and the extremists on both sides are unreasonable.
20951	Joichi Ito	I just believe that the cost of marketing is going to increase and the cost of delivery is going to decrease as the Net gets stronger and mass media gets weaker.
20995	Jonathan Davis	Real friends stab you in the front.
20996	Jonathan Davis	You laugh at me because I'm different, I laugh at you because you're all the same.
20997	Jonathan Davis	When you live on the road, going home is a place to escape and just be with your family to unwind.
20998	Jonathan Davis	What I absolutely can't do is just sit around, that drives me crazy. I go nuts! I'm far too nervous, too high strung to sit around. It's not my thing; I can't deal with it!
20999	Jonathan Davis	A lot of people don't realize that depression is an illness. I don't wish it on anyone, but if they would know how it feels, I swear they would think twice before they just shrug it.
21000	Jonathan Davis	I don't care what people think or say about me, I know who I am.
21001	Jonathan Davis	I don't know the true meaning of happiness.
