id	author	quote
34934	Steve Earle	My audience is, you know, pinkos in big cities.
34935	Steve Earle	You can go out and find ways to make your own record and get it out there now. If you really want to, you can be heard. Keep things simple. Learn to go out and play solo. That's a really really good thing to learn, if you're a singer-songwriter. Don't be dependent on a band because you may not always be able to afford one.
34936	Steve Earle	At home, I'm lucky if I can write three or four hours before the phone starts ringing and the kids want to go to soccer.
34937	Steve Earle	Having a child at 55... that's optimism.
34966	Steve Irwin	I have no fear of losing my life - if I have to save a koala or a crocodile or a kangaroo or a snake, mate, I will save it.
34967	Steve Irwin	Crikey means gee whiz, wow!
34968	Steve Irwin	I believe that education is all about being excited about something. Seeing passion and enthusiasm helps push an educational message.
34969	Steve Irwin	My dad taught me from my youngest childhood memories through these connections with Aboriginal and tribal people that you must always protect people's sacred status, regardless of the pest.
34970	Steve Irwin	You know, you can touch a stick of dynamite, but if you touch a venomous snake it'll turn around and bite you and kill you so fast it's not even funny.
34971	Steve Irwin	Take the crocodile, for example, my favorite animal. There are 23 species. Seventeen of those species are rare or endangered. They're on the way out, no matter what anyone does or says, you know.
34972	Steve Irwin	Yeah, I'm a thrill seeker, but crikey, education's the most important thing.
34973	Steve Irwin	My belief is that what comes across on the television is a capture of my enthusiasm and my passion for wildlife.
34974	Steve Irwin	I believe sustainable use is the greatest propaganda in wildlife conservation at the moment.
34975	Steve Irwin	The first crocodile I ever caught was at nine years of age, and it was a rescue.
34976	Steve Irwin	Where I live if someone gives you a hug it's from the heart.
34977	Steve Irwin	So fear helps me from making mistakes, but I make lot of mistakes.
34978	Steve Irwin	I'm a proud Australian, a very, very proud Australian.
34979	Steve Irwin	I believe our biggest issue is the same biggest issue that the whole world is facing, and that's habitat destruction.
34980	Steve Irwin	Yeah, I think it's an absolute disaster that Australia, the government, allowed kangaroo culling.
34981	Steve Irwin	I sincerely believe that there's room for cutting down trees for forestry and grazing, so as we all get to eat. Everyone has to compromise.
34982	Steve Irwin	You know, I'm Australian, and we have got the worst sense of humor. We are cruel to each other.
34983	Steve Irwin	I get called an adrenaline junkie every other minute, and I'm just fine with that.
34984	Steve Irwin	Yeah, for some reason parrots have to bite me. That's their job. I don't know why that is. They've nearly torn my nose off. I've had some really bad parrot bites.
34985	Steve Irwin	Since I was a boy, from this house, I was out rescuing crocodiles and snakes. My mum and dad were very passionate about that and, I was lucky enough to go along.
34986	Steve Irwin	No matter where you go and what you do in America, you turn the tele on and you're confronted with violence.
34987	Steve Irwin	No, snakes are no problem. I'd go to any country, anywhere, any snakes, not a problem.
34988	Steve Irwin	Snakes are just very instinctive to me. I've been playing with snakes since before I could walk. It doesn't matter where or what it is, from the biggest to the most venomous.
34989	Steve Irwin	I've probably saved thousands of peoples' lives with my educational message on snake bites, how to get in around venomous anything.
34990	Steve Irwin	That might have a lot to do with it, but you know, I probably don't show fear, but I suffer from fear like everyone else.
