id	author	quote
33339	Scott Adams	There are very few personal problems that cannot be solved through a suitable application of high explosives.
33340	Scott Adams	You don't argue with a four-year old about why he shouldn't eat candy for dinner. You don't punch a mentally handicapped guy even if he punches you first. And you don't argue when a women tells you she's only making 80 cents to your dollar. It's the path of least resistance. You save your energy for more important battles.
33341	Scott Adams	There's kind of a toll you have to pay with a cat; if you don't pet her for 10 minutes she'll bother you for six hours.
33342	Scott Adams	I've always defined myself not as a cartoonist , but as an entrepreneur. That was true before I tried cartooning. I always imagined cartooning would be how I got my seed capital. I always thought my other businesses would be the less dominant part of my life.
33343	Scott Adams	The best things in life are silly.
33344	Scott Adams	I respectfully decline the invitation to join your hallucination.
33345	Scott Adams	I'm not happy on vacation. In those rare times when I have three hours with no work I have to do, I'm terribly uncomfortable.
33346	Scott Adams	If you have any trouble sounding condescending, find a Unix user to show you how it's done.
33347	Scott Adams	The creator of the universe works in mysterious ways. But he uses a base ten counting system and likes round numbers.
33372	Scott Baio	I love driving cars, looking at them, cleaning and washing and shining them. I clean 'em inside and outside. I'm very touchy about cars. I don't want anybody leaning on them or closing the door too hard, know what I mean?
33373	Scott Baio	I very rarely came across rude or disrespectful people. I don't know how I slipped by all of them, but I honestly can't think of one experience off the top of my head that was like that. I'm sure they're there, but I'd have to think really hard to recall them.
33374	Scott Baio	Don't ever take a shower with a woman, because you'll probably end up proposing to her.
33375	Scott Baio	When I have a girlfriend, I feel caged in, I don't know why.
33376	Scott Baio	Family, work, familiarity. Listen, if I had a magic wand and I could make myself really be happy, I'd zap me onto a farm. And I know nothing about farming.
33377	Scott Baio	I never did drugs and I can't really drink because I have zero tolerance for alcohol, so my vice became women. I was never faithful to most of them.
33378	Scott Baio	Life is too short no matter what party you are with.
33379	Scott Baio	My parents were married 53 years, good and bad. Can I do that? Probably not. But I really hope I can.
33380	Scott Baio	Somebody asked me what do you regret. I said, well I was offered the role of Maverick in 'Top Gun' and I turned it down.
33381	Scott Baio	I can work every day of the year. TV is easy. My call's at 8:30 a.m. I'd like to break out of the comedy thing and take a shot at something serious like theater. The off-season allows me to do movies, but I'm not tired of TV yet. There's nothing like it. I've got the best of both worlds.
33382	Scott Baio	One thing I won't be doing on a weekend is shopping. I just don't like it, and I haven't bought an article of clothing for a very long time. I usually just take wardrobe from shows I'm on. It's much easier.
33383	Scott Baio	Every day I think, 'Can I commit?' I think I can and that I will.
33384	Scott Baio	I am not a spiritual guy, but all of a sudden I felt the need to really feel things.
33385	Scott Baio	I cannot believe how much I love my kid. It's a beautiful thing.
33386	Scott Baio	I don't know, 53 years with the same human being? I can't be around myself for more than three or four hours before I want to kill everybody.
33387	Scott Baio	I regret losing certain women, but it was always my fault.
33388	Scott Baio	I've been very fortunate and I am grateful.
33389	Scott Baio	If I lived alone, Mom'd never sleep because she wouldn't know I was okay.
33390	Scott Baio	Tom Bosley may have passed, but through that part and that character, a part of him will live on forever.
33391	Scott Baio	When I was a baby, my mother tells me I never slept because I never wanted to miss anything.
33392	Scott Baio	You can tell five minutes into it what a girl is after, when she starts asking how much money I make or tells me, 'I wanna be an actress.'
33393	Scott Baio	I don't have an iPod. I don't get the whole iPod thing. Who has time to listen to that much music? If I had one, it would probably have Sinatra, Beatles, some '70s music, some '80s music, and that's it.
33394	Scott Baio	If I'm racist, don't think I would have directed shows like 'The Parkers' and 'The Wayans Brothers' or worked 41 episodes with Victoria Rowell on 'Diagnosis: Murder.'
33395	Scott Baio	It's a werewolf movie with Christina Ricci, and it was a chance to work with some good people. But playing yourself is always fairly risky because you gotta watch how you goof on yourself.
33396	Scott Baio	One of my favorite things to do is play golf at Braemar Country Club. It's quiet and not overly crowded. The people are nice, and there's wildlife all around the course. As far as my game itself, I can go from a 10 handicap to a 30, depending on the day.
33397	Scott Bakula	The biggest challenge for everybody to realize out there is that we're in a very complicated business world and that were all under one umbrella and it's very challenging for everybody to figure out where the priorities lie and where the loyalties lie.
33398	Scott Bakula	Ideally, people find mates with whom they can express both their masculine and feminine sides.
33399	Scott Bakula	I've always been a big fan of time travel, and I'm very into the notion that some day we'll be able to do it. Beam me up!
33400	Scott Bakula	You want to try and bring a character to life in an honest a way as you possibly can. It doesn't matter whether he's a doctor, an actor, a car salesman or a captain of a starship. If you can bring truth and honesty to that character, then your audience will believe you.
33401	Scott Bakula	I was a huge fan of the original 'Star Trek,' and I'd never even dreamed that I would someday be captain of a starship.
33402	Scott Bakula	I went into show business because I love to work with people, and what I enjoy most about acting is rehearsing and getting to know people and their talents, forming relationships. Working in this business, barriers drop and you get into people real quickly.
33403	Scott Bakula	I love 'White Christmas.' That's one of my favorites just because I love the music. I love the story, Bing Crosby. It's just one of my all time favorites. And it's hard to have a Christmas without seeing a little bit of Jimmy Stewart and angels running around town.
33404	Scott Bakula	Liberace was a miracle. You talk about who he was and what he did, and then you look at who he inspired, from Elton John to Cher to Michael Jackson to Bette Midler. There are so many people that came to see him. Elvis was there, watching his shows.
33405	Scott Bakula	I've always had an affinity for lawyers. My dad is a lawyer. He's retired now. My brother is a lawyer.
33406	Scott Bakula	A lot of people don't know that I'm a singer - that's my thing, really.
33407	Scott Bakula	I like fantasy. I've always been the kind of kid who likes to dream about other things I could be and exotic situations I could be in.
33408	Scott Bakula	I'm constantly involved in theater, looking at theater, trying to do work in theater, support theater. And that's kind of my creative passion.
33409	Scott Bakula	In the fantasy, sci-fi world, the fans are so discerning and they're so tough and they're so intelligent, and they're so critical.
33410	Scott Bakula	On the whole, show business is a hard business in which to be married.
33411	Scott Bakula	The great thing about show business is that there's no mandatory retirement age.
33412	Scott Bakula	Well, I'm... first and foremost I'm a theater guy and everything that I know comes from the theater.
33413	Scott Bakula	After 'Quantum Leap,' a lot of sci-fi things came my way, and I had to say, 'I can't do that right now.'
33414	Scott Bakula	By all standards, except for 'Star Trek' standards, 98 episodes of any television show is a wildly successful run.
