id	author	quote
24834	Mahmoud Abbas	We cannot build foundations of a state without rule of law.
24835	Mahmoud Abbas	We have accepted the principle of democracy and we are committed to respect the popular verdict and the result of that national consultation.
24836	Mahmoud Abbas	The core issue here is that the Israeli government refuses to commit to terms of reference for the negotiations that are based on international law and United Nations resolutions, and that it frantically continues to intensify building of settlements on the territory of the State of Palestine.
24837	Mahmoud Abbas	We need international support so that our people live a life of normality, of dignity, of liberty and freedom. I hope that our cry for freedom may be heard.
24838	Mahmoud Abbas	And also I assert our interest in respecting all our obligations and implementing all our commitments. And will save no effort whatever to protect this newborn opportunity of peace, that is provided through what we have already declared here today.
24839	Mahmoud Abbas	Here, I declare that the Palestine Liberation Organization is ready to return immediately to the negotiating table on the basis of the adopted terms of reference based on international legitimacy and a complete cessation of settlement activities.
24840	Mahmoud Abbas	The PLO and the Palestinian people adhere to the renouncement of violence and rejection and condemning of terrorism in all its forms, especially State terrorism, and adhere to all agreements signed between the Palestine Liberation Organization and Israel.
24841	Mahmoud Abbas	We always have hoped that American diplomacy deploys itself in dialogue and persuasion rather than by ultimatums. That is the path we want in international relations.
24842	Mahmoud Abbas	We expect President Bush to implement his own vision of a two-state solution, the birth of the Palestinian State and the ending of the occupation that started in 1967.
24843	Mahmoud Abbas	We cannot build a viable state with a country that is disintegrating into small pieces.
24844	Mahmoud Abbas	We want the Israelis to leave. They want to leave - so let us let them leave.
24845	Mahmoud Abbas	I say: The time has come for my courageous and proud people, after decades of displacement and colonial occupation and ceaseless suffering, to live like other peoples of the earth, free in a sovereign and independent homeland.
24846	Mahmoud Abbas	No state on earth can afford to allow several authorities to co-exist next to one another.
24847	Mahmoud Abbas	Let us all pledge to protect this opportunity in order to see that the wish of peace becomes a true and daily fact in this region.
24848	Mahmoud Abbas	We have agreed with Prime Minister Ariel Sharon to cease all acts of violence against the Israelis and against the Palestinians wherever they are. Tranquility and quiet that will be witnessed and in our land, starting today, is the beginning for a new era.
24849	Mahmoud Abbas	I can certainly put myself in Israel's shoes. They are humans just like we are. They want peace and security inside their borders.
24850	Mahmoud Abbas	We differ on several issues. And this may include settlement, the release of prisoners, the wall closing institutions in Jerusalem.
24851	Mahmoud Abbas	We have one authority and one law and everyone has the responsibility to follow that law and that authority.
24852	Mahmoud Abbas	Israel reoccupied the cities of the West Bank by a unilateral action, and reestablished the civil and military occupation by a unilateral action, and it is the one that determines whether or not a Palestinian citizen has the right to reside in any part of the Palestinian Territory.
24853	Mahmoud Abbas	It is high time that the Palestinian people restore their freedom and independence. It is high time that the decades, the long decades of suffering and pain would stop.
24854	Mahmoud Abbas	There is a requirement to ensure the withdrawal takes place in a civilized manner. We will be able to show the world we deserve independence and freedom.
26341	Max Muller	A flower cannot blossom without sunshine, and man cannot live without love.
26342	Max Muller	I believe I can even yet remember when I saw the stars for the first time.
26343	Max Muller	Would not the child's heart break in despair when the first cold storm of the world sweeps over it, if the warm sunlight of love from the eyes of mother and father did not shine upon him like the soft reflection of divine light and love?
26344	Max Muller	I spend my happiest hours in reading Vedantic books. They are to me like the light of the morning, like the pure air of the mountains - so simple, so true, if once understood.
26345	Max Muller	While the river of life glides along smoothly, it remains the same river; only the landscape on either bank seems to change.
26346	Max Muller	The spring of love becomes hidden and soon filled up.
26347	Max Muller	I was shortly again at the castle, and the Princess gave me her hand to kiss and then brought her children, the young princes and princesses, and we played together, as if we had known each other for years.
26348	Max Muller	Whoever knows it also knows that in love there is no More and no Less; but that he who loves can only love with the whole heart, and with the whole soul; with all his strength and with all his will.
26349	Max Muller	Childhood has its secrets and its mysteries; but who can tell or who can explain them!
26350	Max Muller	Soon the child learns that there are strangers, and ceases to be a child.
26351	Max Muller	Is it sin, which makes the worm a chrysalis, and the chrysalis a butterfly, and the butterfly dust?
26352	Max Muller	Of these years nought remains in memory but the sad feeling that we have advanced and only grown older.
26353	Max Muller	Every life has its years in which one progresses as on a tedious and dusty street of poplars, without caring to know where he is.
26354	Max Muller	It smote me to the heart that I had found no one in all the world who loved me more than all others.
26355	Max Muller	How mankind defers from day to day the best it can do, and the most beautiful things it can enjoy, without thinking that every day may be the last one, and that lost time is lost eternity!
26356	Max Muller	The first pages of memory are like the old family Bible. The first leaves are wholly faded and somewhat soiled with handling. But, when we turn further, and come to the chapters where Adam and Eve were banished from Paradise, then, all begins to grow clear and legible.
26357	Max Muller	What is emitted from the divine, though it be only like the reflection from the fire, still has the divine reality in itself, and one might almost ask what were the fire without glow, the sun without light, or the Creator without the creature?
26358	Max Muller	Thus one memory follows another until the waves dash together over our heads, and a deep sigh swells the breast, which warns us that we have forgotten to breathe in the midst of these pure thoughts.
26359	Max Muller	Yes, now I understood for the first time that my soul was not so poor and empty as it had seemed to me, and that it had been only the sun that was lacking to open all its germs, and buds to the light.
26360	Max Muller	That is the returning to God which in reality is never concluded on earth but yet leaves behind in the soul a divine home sickness, which never again ceases.
26361	Max Muller	And then when all around grows dark, when we feel utterly alone, when all men right and left pass us by and know us not, a forgotten feeling rises in the breast.
26362	Max Muller	I was so astonished that another had penetrated so deeply into the secrets of my soul, and that he knew what I did not know myself, that when I recovered from it he had already been long upon the street.
26363	Max Muller	Not far from our house, and opposite the old church with the golden cross, stood a large building, even larger than the church, and having many towers.
27661	Molly Ivins	Satire is traditionally the weapon of the powerless against the powerful.
27662	Molly Ivins	You look at the large problems that we face - that would be overpopulation, water shortages, global warming and AIDS, I suppose - all of that needs international cooperation to be solved.
27663	Molly Ivins	Havin' fun while freedom fightin' must be one of those lunatic Texas traits we get from the water - which is known to have lithium in it - because it goes all the way back to Sam Houston, surely the most lovable, the most human, and the funniest of all the great men this country has ever produced.
27664	Molly Ivins	As they say around the Texas Legislature, if you can't drink their whiskey, screw their women, take their money, and vote against 'em anyway, you don't belong in office.
27665	Molly Ivins	Next time I tell you someone from Texas should not be president of the United States, please pay attention.
27666	Molly Ivins	So keep fightin' for freedom and justice, beloveds, but don't you forget to have fun doin' it. Lord, let your laughter ring forth. Be outrageous, ridicule the fraidy-cats, rejoice in all the oddities that freedom can produce.
27667	Molly Ivins	I dearly love the state of Texas, but I consider that a harmless perversion on my part, and discuss it only with consenting adults.
27668	Molly Ivins	Good thing we've still got politics in Texas - finest form of free entertainment ever invented.
27669	Molly Ivins	Being slightly paranoid is like being slightly pregnant - it tends to get worse.
27670	Molly Ivins	The thing is this: You got to have fun while you're fightin' for freedom, 'cause you don't always win.
27671	Molly Ivins	The thing about democracy, beloveds, is that it is not neat, orderly, or quiet. It requires a certain relish for confusion.
27672	Molly Ivins	Some days, I'd feel better with Punxsutawney Phil in the Oval Office - at least he doesn't lie about the weather.
27673	Molly Ivins	I've always found it easier to be funny than to be serious.
27674	Molly Ivins	Behind a smoke screen of high-profile female appointees and soothing slogans, George W. Bush is waging war on women.
27675	Molly Ivins	And the funny thing is, I've always been an optimist - it's practically a congenital disorder with me.
27676	Molly Ivins	Many a time freedom has been rolled back - and always for the same sorry reason: fear.
27677	Molly Ivins	It is possible to read the history of this country as one long struggle to extend the liberties established in our Constitution to everyone in America.
27678	Molly Ivins	I believe that ignorance is the root of all evil. And that no one knows the truth.
27679	Molly Ivins	You can't ignore politics, no matter how much you'd like to.
27680	Molly Ivins	If you really wanted to settle down the Middle East, if what you wanted was change in the Middle East, it is perfectly obvious that the first step is resolving the Israeli/Palestinian conflict.
27681	Molly Ivins	I think provincialism is an endemic characteristic with mankind, I think everybody everywhere is provincial, but it is particularly striking with Texans, and we tend to be very Texcentric.
27682	Molly Ivins	I never saw anything funnier than Texas politics.
27683	Molly Ivins	I believe in practicing prudence at least once every two or three years.
29254	Patch Adams	You've got to know what you want. This is central to acting on your intentions. When you know what you want, you realize that all there is left then is time management. You'll manage your time to achieve your goals because you clearly know what you're trying to achieve in your life.
29255	Patch Adams	The role of a clown and a physician are the same - it's to elevate the possible and to relieve suffering.
29256	Patch Adams	Unlike a lot of people, I don't feel powerless. I know I can do something. But anyone can do something, it's not about being special. It's about deciding to do it - to dive into work for peace and justice and care for everybody on the planet.
29257	Patch Adams	Clowning is a trick to get love close. I can hug 99 percent of people in the first second of contact if I'm in my clown character. The clown assumes your humanity. It assumes that, whatever trauma you've had, you can still love yourself.
29258	Patch Adams	Humor is an antidote to all ills.
29259	Patch Adams	Everyone who goes to a job he doesn't like is a lot weirder than I am.
29260	Patch Adams	At the age of 18, I made up my mind to never have another bad day in my life. I dove into a endless sea of gratitude from which I've never emerged.
29261	Patch Adams	If we don't change from a world society that worships money and power to one that worships compassion and generosity, I think we'll be extinct by mid-century. I don't say that as an alarmist or as a pessimist.
29262	Patch Adams	I've never made a penny being a doctor, so that makes it not a job. My sense of a doctor is that one is a presence caring for health. So I'm never not a doctor. People call me from all over the world who are hurting, and I care for them. Chatting is what more people want than anything.
