id	author	quote
15141	Henny Youngman	Do you know what it means to come home at night to a woman who'll give you a little love, a little affection, a little tenderness? It means you're in the wrong house, that's what it means.
15142	Henny Youngman	When God sneezed, I didn't know what to say.
15143	Henny Youngman	I told the doctor I broke my leg in two places. He told me to quit going to those places.
15144	Henny Youngman	The secret of a happy marriage remains a secret.
15145	Henny Youngman	If at first you don't succeed... so much for skydiving.
15146	Henny Youngman	While playing golf today I hit two good balls. I stepped on a rake.
15147	Henny Youngman	I've got all the money I'll ever need, if I die by four o'clock.
15148	Henny Youngman	I once wanted to become an atheist, but I gave up - they have no holidays.
15149	Henny Youngman	My grandmother is over eighty and still doesn't need glasses. Drinks right out of the bottle.
15150	Henny Youngman	A doctor gave a man six months to live. The man couldn't pay his bill, so he gave him another six months.
15151	Henny Youngman	Just got back from a pleasure trip: I took my mother-in-law to the airport.
15152	Henny Youngman	When I read about the evils of drinking, I gave up reading.
15153	Henny Youngman	A Jewish woman had two chickens. One got sick, so the woman made chicken soup out of the other one to help the sick one get well.
15154	Henny Youngman	I've been in love with the same woman for forty-one years. If my wife finds out, she'll kill me.
15155	Henny Youngman	She's been married so many times she has rice marks on her face.
15156	Henny Youngman	You have a nice personality, but not for a human being.
15157	Henny Youngman	How to drive a guy crazy: send him a telegram and on the top put 'page 2.'
15158	Henny Youngman	When I told my doctor I couldn't afford an operation, he offered to touch-up my X-rays.
15159	Henny Youngman	This man is frank and earnest with women. In Fresno, he's Frank and in Chicago he's Ernest.
15160	Henny Youngman	This man used to go to school with his dog. Then they were separated. His dog graduated!
15161	Henny Youngman	My son complains about headaches. I tell him all the time, when you get out of bed, it's feet first!
15162	Henny Youngman	If my mother knew I did this for a living, she'd kill me. She thinks I'm selling dope.
15163	Henny Youngman	I take my wife everywhere, but she keeps finding her way back.
15170	Henri Nouwen	When we honestly ask ourselves which person in our lives means the most to us, we often find that it is those who, instead of giving advice, solutions, or cures, have chosen rather to share our pain and touch our wounds with a warm and tender hand.
15171	Henri Nouwen	Did I offer peace today? Did I bring a smile to someone's face? Did I say words of healing? Did I let go of my anger and resentment? Did I forgive? Did I love? These are the real questions. I must trust that the little bit of love that I sow now will bear many fruits, here in this world and the life to come.
15172	Henri Nouwen	Each day holds a surprise. But only if we expect it can we see, hear, or feel it when it comes to us. Let's not be afraid to receive each day's surprise, whether it comes to us as sorrow or as joy It will open a new place in our hearts, a place where we can welcome new friends and celebrate more fully our shared humanity.
15173	Henri Nouwen	The greatest trap in our life is not success, popularity or power, but self-rejection.
15174	Henri Nouwen	The friend who can be silent with us in a moment of despair or confusion, who can stay with us in an hour of grief and bereavement, who can tolerate not knowing... not healing, not curing... that is a friend who cares.
15175	Henri Nouwen	To learn patience is not to rebel against every hardship.
15176	Henri Nouwen	The real enemies of our life are the 'oughts' and the 'ifs.' They pull us backward into the unalterable past and forward into the unpredictable future. But real life takes place in the here and now.
15177	Henri Nouwen	Friendship has always belonged to the core of my spiritual journey.
15178	Henri Nouwen	Intimacy is not a happy medium. It is a way of being in which the tension between distance and closeness is dissolved and a new horizon appears. Intimacy is beyond fear.
15179	Henri Nouwen	Perhaps nothing helps us make the movement from our little selves to a larger world than remembering God in gratitude. Such a perspective puts God in view in all of life, not just in the moments we set aside for worship or spiritual disciplines. Not just in the moments when life seems easy.
15180	Henri Nouwen	One of the main tasks of theology is to find words that do not divide but unite, that do not create conflict but unity, that do not hurt but heal.
15181	Henri Nouwen	Prayer is the beginning and the end, the source and the fruit, the core and the content, the basis and the goal of all peacemaking.
15182	Henri Nouwen	If fear is the great enemy of intimacy, love is its true friend.
15183	Henri Nouwen	To give someone a blessing is the most significant affirmation we can offer.
15184	Henri Nouwen	The journey from teaching about love to allowing myself to be loved proved much longer than I realised.
15185	Henri Nouwen	Solitude is very different from a 'time-out' from our busy lives. Solitude is the very ground from which community grows. Whenever we pray alone, study, read, write, or simply spend quiet time away from the places where we interact with each other directly, we are potentially opened for a deeper intimacy with each other.
15186	Henri Nouwen	Ministers are powerless people who have nothing to boast of except their weaknesses. But when the Lord whom they serve fills them with His blessing they will move mountains and change the hearts of people wherever they go.
15187	Henri Nouwen	The Christian leader of the future is called to be completely irrelevant and to stand in this world with nothing to offer but his or her own vulnerable self. God loves us, not because of what we do or accomplish, but because God has created and redeemed us in love.
15188	Henri Nouwen	Spiritual identity means we are not what we do or what people say about us. And we are not what we have. We are the beloved daughters and sons of God.
15189	Henri Nouwen	God is a God of the present. God is always in the moment, be that moment hard or easy, joyful and painful.
15190	Henri Nouwen	When you recognize the festive and the still moments as moments of prayer, then you gradually realize that to pray is to live.
15191	Henri Nouwen	The discipline of gratitude is the explicit effort to acknowledge that all I am and have is given to me as a gift of love, a gift to be celebrated with joy.
15192	Henri Nouwen	Waiting is a period of learning. The longer we wait, the more we hear about him for whom we are waiting.
15193	Henri Nouwen	Somewhere we know that without silence words lose their meaning, that without listening speaking no longer heals, that without distance closeness cannot cure.
15194	Henri Nouwen	The spiritual life is not a life before, after, or beyond our everyday existence. No, the spiritual life can only be real when it is lived in the midst of the pains and joys of the here and now.
15402	Henry Louis Gates	I think that the roots of racism have always been economic, and I think people are desperate and scared. And when you're desperate and scared you scapegoat people. It exacerbates latent tendencies toward - well, toward racism or homophobia or anti-Semitism.
15403	Henry Louis Gates	The sad truth is that the civil rights movement cannot be reborn until we identify the causes of black suffering, some of them self-inflicted. Why can't black leaders organize rallies around responsible sexuality, birth within marriage, parents reading to their children and students staying in school and doing homework?
15404	Henry Louis Gates	Diversity doesn't mean black and white only.
15405	Henry Louis Gates	The thing about black history is that the truth is so much more complex than anything you could make up.
15406	Henry Louis Gates	If Martin Luther King came back, he'd say we need another civil rights movement built on class not race.
15407	Henry Louis Gates	If you share a common ancestor with somebody, you're related to them. It doesn't mean that you're going to invite them to the family reunion, but it means that you share DNA. I think it's fascinating.
15408	Henry Louis Gates	Cuba is like going to a whole other planet. It's so different but it's so similar to the United States, to Miami. It's like a doppelgaenger. It's the mirror image. And I have no doubt, that once Cuba becomes democratic, that it will be the favorite tourist destination for Americans.
15409	Henry Louis Gates	Let's face it - think of Africa, and the first images that come to mind are of war, poverty, famine and flies. How many of us really know anything at all about the truly great ancient African civilizations, which in their day, were just as splendid and glorious as any on the face of the earth?
15410	Henry Louis Gates	But you see, our society is still trapped in this binary, black/white logic and that has had some very positive implications for our generation. It's had some very negative ones as well and one of the negative ones is that it creates enormous identity problems for people who have one black ancestor and all white ancestors for example.
15411	Henry Louis Gates	First we have to recognize that the cause of poverty is both structural and behavioral. And the first thing about the behavior part is that we need a moral revolution within the African American community. Look - no white racist makes you get pregnant when you are a black teenager.
15412	Henry Louis Gates	I give a speech to the black freshmen at Harvard each year, and I say, 'You can like Mozart and ice hockey...' - and then I used to say 'golf,' but Tiger took over golf! - 'and Picasso and still be as black as the ace of spades.'
15413	Henry Louis Gates	I believe in the law. I think we have a great system of justice. But I do think that system of justice has been corrupted by racism and classism. I think it's difficult for 'poor people' - poor white people, brown people - to be treated fairly before the law in the same way that upper-class people are.
15414	Henry Louis Gates	Censorship is to art as lynching is to justice.
15415	Henry Louis Gates	People are afraid, and when people are afraid, when their pie is shrinking, they look for somebody to hate. They look for somebody to blame. And a real leader speaks to anxiety and to fear and allays those fears, assuages anxiety.
15416	Henry Louis Gates	In America there is institutional racism that we all inherit and participate in, like breathing the air in this room - and we have to become sensitive to it.
15417	Henry Louis Gates	The African American's relationship to Africa has long been ambivalent, at least since the early nineteenth century, when 3,000 black men crowded into Bishop Richard Allen's African Methodist Episcopal Church in Philadelphia to protest noisily a plan to recolonize free blacks in Africa.
15418	Henry Louis Gates	People don't realize what a brilliant politician Lincoln was. Looking back, we want to ascribe a level of providence to his every decision but he was a cunning and calculating politician; from the cultivation of his image as a hayseed from Illinois, to his ability to keep this country together under dire circumstances.
15419	Henry Louis Gates	No one thinks of Mexico and Peru as black. But Mexico and Peru together got 700,000 Africans in the slave trade. The coast of Acapulco was a black city in the 1870s. And the Veracruz Coast on the gulf of Mexico and the Costa Chica, south of Acapulco are traditional black lands.
15420	Henry Louis Gates	I don't think the riots derailed the civil rights movement.
15421	Henry Louis Gates	All of the guests on 'Faces of America' were deeply moved by what we revealed about their ancestry. We were able to trace the ancestry of Native American writer Louise Erdrich back to 438 A.D. We found that Queen Noor is descended from royalty, and that's before she married King Hussein of Jordan.
15422	Henry Louis Gates	For as long as I can remember, I have been passionately intrigued by 'Africa,' by the word itself, by its flora and fauna, its topographical diversity and grandeur; but above all else, by the sheer variety of the colors of its people, from tan and sepia to jet and ebony.
15423	Henry Louis Gates	You have to have a canon so the next generation can come along and explode it.
15424	Henry Louis Gates	All historians generalize from particulars. And often, if you look at a historian's footnotes, the number of examples of specific cases is very, very small.
15425	Henry Louis Gates	We can revolutionize the attitude of inner city brown and black kids to learning. We need a civil rights movement within the African-American community.
15426	Henry Louis Gates	It's not white versus black any more, it's haves versus have-nots. Unless the black middle-classes unite to promote the interests of the black underclass, tension between them is inevitable. What we, the black middle class have to do, is think of a strategy to avert that.
15429	Henry Miller	Whatever there be of progress in life comes not through adaptation but through daring.
15430	Henry Miller	If there is to be any peace it will come through being, not having.
15431	Henry Miller	Develop an interest in life as you see it; the people, things, literature, music - the world is so rich, simply throbbing with rich treasures, beautiful souls and interesting people. Forget yourself.
15432	Henry Miller	The moment one gives close attention to any thing, even a blade of grass it becomes a mysterious, awesome, indescribably magnificent world in itself.
15433	Henry Miller	The one thing we can never get enough of is love. And the one thing we never give enough is love.
15434	Henry Miller	One's destination is never a place but rather a new way of looking at things.
15435	Henry Miller	The real leader has no need to lead - he is content to point the way.
