id	author	quote
5924	Carmen Electra	I think it's sexy when someone makes a statement that says, 'This is who I am. This is what I think is sexy.'
5925	Carmen Electra	I would love to do more music, definitely. That is my true passion. Dance is first and then music.
5926	Carmen Electra	One of the big misconceptions about me is that I walk around in mini-skirts and high heels twenty-four seven and go to the gym in heels.
5927	Carmen Electra	With Aerobic Strip Tease, you can do it at home - it makes it easier for women that don't want to go to the gym.
5928	Carmen Electra	Am I still interested in a guy's body? Now that I have grown up, I am much more of a 'vibe' kind of person! If a man has a good body, that is an added plus.
5929	Carmen Electra	I was performing in this burlesque group, and we would go to dance rehearsals every day. You'd use every part of your body. Even though some of it is slow, it takes a lot of muscle to be able to dip down and come back up.
5930	Carmen Electra	I'm more attracted to a stronger man rather than a feminine man. Someone who would just throw me down and take control. I love feeling helpless. I definitely like a man who is aggressive and confident.
5931	Carrie Ann Inaba	I have this firm belief that I am who I am for a reason. If I change something, I'm cheating myself of whatever it is I'm supposed to learn from my body. You know, I'm legally blind. I'm 20/750, since I was in fifth grade. I wear glasses and contacts. But I won't even get LASIK.
5932	Carrie Ann Inaba	One of the best gifts you can give to an animal is a donation of a blanket to your local animal shelter during the winter months.
5933	Carrie Ann Inaba	I do a one-hour workout called Drenched, a cardio-boxing fitness routine, Monday through Friday. There are usually between twenty-five and fifty people there - everyone from stay-at-home moms and professional martial artists to teenagers and seniors. They play great dance music. When I can, I take two classes back-to-back.
5934	Carrie Ann Inaba	I don't need that much to live - we don't need that much to have a wonderful life. I learned that from animals.
5935	Carrie Ann Inaba	I went through this phase where I thought pink and purple matched. To dance class, I'd wear purple tights and pink leg warmers and paint my shoes purple. It was really odd.
5936	Carrie Ann Inaba	My poor vision gives me a soft-focus morning. For the first half hour, I kind of wander through my house, and everything is a blur. I put my contacts in when I'm ready to deal with the world.
5937	Carrie Ann Inaba	I'm very lucky because I love fruit and to this day, that has saved me because I'd much rather have fruit than cookies.
5938	Carrie Ann Inaba	Love is the one thing in life that makes everything worthwhile.
5939	Carrie Ann Inaba	I have arthritis. The space around my spinal cord has become compressed.
