id	author	quote
35303	Suzanne Farrell	I used to love to play dress-up, where you get your mother's or your grandmother's dresses and high heels.
35304	Suzanne Farrell	The body can do amazing things in a situation when it is really called for.
35305	Suzanne Farrell	The steps must be second nature to me, so that the music seems to be drawing the steps out of me and I don't look as if I'm struggling to fit the steps to the music.
35306	Suzanne Farrell	You don't learn from a situation where you do something well. You enjoy it and you give yourself credit, but you don't really learn from that. You learn from trial and error, trial and error, all the time.
35307	Suzanne Farrell	Even though I am a professional, and I know what the steps are, I don't quite know how I'm going to do them, because I haven't lived that moment yet. I always feel very insecure and I get very excited.
35308	Suzanne Farrell	As soon as I hear music, something in me starts to vibrate.
35309	Suzanne Farrell	I could work out a lot of my emotions by going to class and dancing.
35310	Suzanne Farrell	I like dramatic ballets, particularly if they're ballets in which I have a chance to go from one extreme of style or characterization to another.
35311	Suzanne Farrell	I'm thought of as a cool, unemotional dancer, but inside I'm not.
35312	Suzanne Farrell	I had two sisters, and we would love to get dressed up and pretend that we were chic, sophisticated ladies. And I think that was a great sort of preparation, in a way.
35313	Suzanne Farrell	I think especially in a world where you have so little say about what goes on in your life, or in the politics of the world around you, it is wonderful to go into that studio, and tell yourself what to do.
35314	Suzanne Farrell	That the work involved, the willingness to take chances, the commitment, the opportunity to get on stage and make people happy, was more important than becoming famous, or even what I was dancing.
35315	Suzanne Farrell	When you are on stage, you don't see faces. The lights are in your eyes and you see just this black void out in front of you. And yet you know there is life out there, and you have to get your message across.
35316	Suzanne Farrell	I didn't care too much for ballet, because you had to be more disciplined, and you sort of looked like everyone else. It required a certain kind of conformity that I didn't feel like I wanted to do.
35317	Suzanne Farrell	I loved tests because it was another form of competing, a healthy competition.
35318	Suzanne Farrell	And I just thought, this is what I want to be. And I knew that dancing would be my chosen profession.
35319	Suzanne Farrell	But what was my motivation was music, and the fact that I love to move around. I'm always moving around.
35320	Suzanne Farrell	I can't read a note. I have lots of discipline, but I can't sit still at any instrument.
35321	Suzanne Farrell	I didn't have any doubts about my choice of career, but I had constant doubts about my ability, yes.
35322	Suzanne Farrell	I learned to love dance for its own sake.
35323	Suzanne Farrell	I liked tap, because I liked hearing the results of my movements.
35324	Suzanne Farrell	I liked to read but, being a dancer, I didn't have a lot of time to read.
35325	Suzanne Farrell	I was very much of a tomboy.
35328	Swami Sivananda	Put your heart, mind, and soul into even your smallest acts. This is the secret of success.
35329	Swami Sivananda	Do not brood over your past mistakes and failures as this will only fill your mind with grief, regret and depression. Do not repeat them in the future.
35330	Swami Sivananda	A mountain is composed of tiny grains of earth. The ocean is made up of tiny drops of water. Even so, life is but an endless series of little details, actions, speeches, and thoughts. And the consequences whether good or bad of even the least of them are far-reaching.
35331	Swami Sivananda	There is something good in all seeming failures. You are not to see that now. Time will reveal it. Be patient.
35332	Swami Sivananda	Life is a pilgrimage. The wise man does not rest by the roadside inns. He marches direct to the illimitable domain of eternal bliss, his ultimate destination.
35333	Swami Sivananda	The harder the struggle, the more glorious the triumph. Self-realization demands very great struggle.
35334	Swami Sivananda	Meditation is painful in the beginning but it bestows immortal Bliss and supreme joy in the end.
35335	Swami Sivananda	Always do good to others. Be selfless. Mentally remove everything and be free. This is divine life. This is the direct way to Moksha or salvation.
35336	Swami Sivananda	Crave for a thing, you will get it. Renounce the craving, the object will follow you by itself.
35337	Swami Sivananda	Desire nothing, give up all desires and be happy.
35338	Swami Sivananda	Today is your own. Tomorrow perchance may never come.
35339	Swami Sivananda	There is no end of craving. Hence contentment alone is the best way to happiness. Therefore, acquire contentment.
35340	Swami Sivananda	Your duty is to treat everybody with love as a manifestation of the Lord.
35341	Swami Sivananda	Forget like a child any injury done by somebody immediately. Never keep it in the heart. It kindles hatred.
35342	Swami Sivananda	Moral values, and a culture and a religion, maintaining these values are far better than laws and regulations.
35343	Swami Sivananda	It is divinity that shapes, not only your ends, but also your acts, your words and thoughts.
35344	Swami Sivananda	Complete peace equally reigns between two mental waves.
35345	Swami Sivananda	The real spiritual progress of the aspirant is measured by the extent to which he achieves inner tranquility.
35346	Swami Sivananda	Desire is poverty. Desire is the greatest impurity of the mind. Desire is the motive force for action. Desire in the mind is the real impurity. Even a spark of desire is a very great evil.
35347	Swami Sivananda	Humility is not cowardice. Meekness is not weakness. Humility and meekness are indeed spiritual powers.
35348	Swami Sivananda	Thinking of disease constantly will intensify it. Feel always 'I am healthily in body and mind'.
35349	Swami Sivananda	Practice meditation regularly. Meditation leads to eternal bliss. Therefore meditate, meditate.
35350	Swami Sivananda	Do not love leisure. Waste not a minute. Be bold. Realize the Truth, here and now!
35351	Swami Sivananda	A desire arises in the mind. It is satisfied immediately another comes. In the interval which separates two desires a perfect calm reigns in the mind. It is at this moment freed from all thought, love or hate. Complete peace equally reigns between two mental waves.
35352	Swami Sivananda	If you do not know the laws of right conduct, you cannot form your character.
35353	Swami Vivekananda	Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea. Let the brain, muscles, nerves, every part of your body, be full of that idea, and just leave every other idea alone. This is the way to success.
35354	Swami Vivekananda	We are what our thoughts have made us; so take care about what you think. Words are secondary. Thoughts live; they travel far.
35355	Swami Vivekananda	You have to grow from the inside out. None can teach you, none can make you spiritual. There is no other teacher but your own soul.
35356	Swami Vivekananda	Arise! Awake! and stop not until the goal is reached.
35357	Swami Vivekananda	You cannot believe in God until you believe in yourself.
35358	Swami Vivekananda	The moment I have realized God sitting in the temple of every human body, the moment I stand in reverence before every human being and see God in him - that moment I am free from bondage, everything that binds vanishes, and I am free.
35359	Swami Vivekananda	The more we come out and do good to others, the more our hearts will be purified, and God will be in them.
35360	Swami Vivekananda	Our duty is to encourage every one in his struggle to live up to his own highest idea, and strive at the same time to make the ideal as near as possible to the Truth.
35361	Swami Vivekananda	All the powers in the universe are already ours. It is we who have put our hands before our eyes and cry that it is dark.
35362	Swami Vivekananda	Never think there is anything impossible for the soul. It is the greatest heresy to think so. If there is sin, this is the only sin; to say that you are weak, or others are weak.
35363	Swami Vivekananda	The world is the great gymnasium where we come to make ourselves strong.
35364	Swami Vivekananda	Truth can be stated in a thousand different ways, yet each one can be true.
35365	Swami Vivekananda	The whole secret of existence is to have no fear. Never fear what will become of you, depend on no one. Only the moment you reject all help are you freed.
35366	Swami Vivekananda	Condemn none: if you can stretch out a helping hand, do so. If you cannot, fold your hands, bless your brothers, and let them go their own way.
35367	Swami Vivekananda	As different streams having different sources all mingle their waters in the sea, so different tendencies, various though they appear, crooked or straight, all lead to God.
35368	Swami Vivekananda	Where can we go to find God if we cannot see Him in our own hearts and in every living being.
35369	Swami Vivekananda	When an idea exclusively occupies the mind, it is transformed into an actual physical or mental state.
35370	Swami Vivekananda	May He who is the Brahman of the Hindus, the Ahura-Mazda of the Zoroastrians, the Buddha of the Buddhists, the Jehovah of the Jews, the Father in Heaven of the Christians give strength to you to carry out your noble idea.
