id	author	quote
14124	Gina Carano	Since I've started fighting it has taught me a lot about self respect, self confidence and self control.
14125	Gina Carano	I definitely don't want to be one of those athletes who turns into a cheesy actress.
14126	Gina Carano	I want people to see me for who I am and not for how someone else is trying to promote me.
14127	Gina Carano	Sometimes, you get portrayed the way you don't want to be portrayed.
14128	Gina Carano	Fighting is my career, it's what I love to do, but I am taking offers and trying to expand because the more I expand myself, the more valuable I become to promoters.
14129	Gina Carano	Everybody is their own critic.
14130	Gina Carano	It's a constant battle for everybody, but you need to be happy with yourself.
14131	Gina Carano	I think I came up in fighting in a really technical way. If you've ever seen my fights, you know I love distance, I love technique.
14132	Gina Carano	Fighting is very physical and extreme and you're very vulnerable. It's a very mental type of thing.
14133	Gina Carano	I am always training because I love it.
14134	Gina Carano	I am not a violent person. I actually don't like to hurt people.
14135	Gina Carano	I don't get paid what people think I get paid for fighting.
14136	Gina Carano	I find that whoever you are as a person is how you're gonna fight, and every basic instinct kind of comes out at that moment.
14191	Glenn Danzig	I was bringing my attitude as a regular person 'cause this is my attitude.
14192	Glenn Danzig	In Japan, they have TV sets in cars right now, where you can punch up traffic routes, weather, everything! You can get Internet access already in cars in Japan, so within the next 2 to 3 years it's gonna be so crazy!
14193	Glenn Danzig	Al Gore wanted to tell people what they could listen to and what they couldn't, what they could record. It was basically coming down to the idea that he wouldn't let anybody record any music that he didn't think you should be doing. There was going to be an organization that would tell you what you could and couldn't record.
14194	Glenn Danzig	I just told you I wasn't a Satanist.
14195	Glenn Danzig	To some people heavy metal is Motorhead and to others it's Judas Priest.
14196	Glenn Danzig	We're doing Circle of Snakes, we open up with Skin Carver and we are throwing in Skull Forest later on.
14197	Glenn Danzig	But when you get to a song, not only do you have to do a vocal melody, you have to write words and not be redundant and make some semblance of a story.
14198	Glenn Danzig	Whether I'm doing music or I'm walking down the street or I'm in a record store buying a record or I walk into a comic store and I'm buying comics or having a drink with my friends, it's the same me.
14199	Glenn Danzig	I wish the Libertarian Party would get more play in the media but they don't.
14200	Glenn Danzig	People don't realize that they're being played by the Democratic Party and the Republican Party, but more so by the Democratic Party because the Democratic Party does not want another party in there.
14201	Glenn Danzig	But the Danzig unreleased stuff will be either a single or a double CD.
14202	Glenn Danzig	Wars have always started over religion.
14203	Glenn Danzig	We still have pretty good sales, especially for the art books.
14204	Glenn Danzig	You know I take music seriously, right? So I expect journalists to take being a journalist seriously.
14205	Glenn Danzig	My view on Democrats is that they're fascists disguised as liberals, or liberal moderates. You're not allowed to say anything they don't agree with. You're not allowed to do anything.
14206	Glenn Danzig	My idea of covers is that you should never cover a song and do it exactly like the artist because everyone's always going to compare it to the way the original artists did it, and they're just going to go, 'Oh I like the original better.'
14207	Glenn Danzig	We probably put about four or five comic books out a year and probably about two or three art books and various trade paperbacks - maybe four or five of those a year - and that's what we do now.
14208	Glenn Danzig	I think the key to being a journalist is getting your subject to feel comfortable enough to talk about stuff they want to talk about and the stuff they like and don't like, and still feel comfortable about it.
14209	Glenn Danzig	The Democratic party has gone so far to the left that people just can't relate to it anymore and the Republican party is trying to go totally to the right.
14210	Glenn Danzig	I'm just saying that at least for the foreseeable future there won't be any more touring.
14211	Glenn Danzig	It's not like that anymore really, but back in the day, nobody would let the Misfits open up for them, not the Ramones, not the Cramps, nobody.
14212	Glenn Danzig	But unfortunately, I have to say, one out of every 100 interviews I do, I get a real journalist.
14213	Glenn Danzig	I don't think there's a back lot here in Hollywood anymore that has those streets, like a French Quarter.
14214	Glenn Danzig	I know they are going to be doing a box set in Europe of Danzig 5 and 6 and some other stuff.
14215	Glenn Danzig	Of course, I started really being a comics fan with the underground stuff in the '70s.
14244	Golda Meir	Trust yourself. Create the kind of self that you will be happy to live with all your life. Make the most of yourself by fanning the tiny, inner sparks of possibility into flames of achievement.
14245	Golda Meir	I must govern the clock, not be governed by it.
14246	Golda Meir	Not being beautiful was the true blessing. Not being beautiful forced me to develop my inner resources. The pretty girl has a handicap to overcome.
14247	Golda Meir	You'll never find a better sparring partner than adversity.
14248	Golda Meir	Old age is like a plane flying through a storm. Once you're aboard, there's nothing you can do.
14249	Golda Meir	Let me tell you something that we Israelis have against Moses. He took us 40 years through the desert in order to bring us to the one spot in the Middle East that has no oil!
14250	Golda Meir	Don't be humble... you're not that great.
14251	Golda Meir	Whether women are better than men I cannot say - but I can say they are certainly no worse.
14252	Golda Meir	We Jews have a secret weapon in our struggle with the Arabs; we have no place to go.
14253	Golda Meir	The dog that trots about finds a bone.
14254	Golda Meir	There can be no doubt that the average man blames much more than he praises. His instinct is to blame. If he is satisfied he says nothing; if he is not, he most illogically kicks up a row.
14255	Golda Meir	A leader who doesn't hesitate before he sends his nation into battle is not fit to be a leader.
14256	Golda Meir	I can honestly say that I was never affected by the question of the success of an undertaking. If I felt it was the right thing to do, I was for it regardless of the possible outcome.
14257	Golda Meir	We do not rejoice in victories. We rejoice when a new kind of cotton is grown and when strawberries bloom in Israel.
14258	Golda Meir	To be or not to be is not a question of compromise. Either you be or you don't be.
14259	Golda Meir	One cannot and must not try to erase the past merely because it does not fit the present.
14260	Golda Meir	Those who don't know how to weep with their whole heart, don't know how to laugh either.
14261	Golda Meir	We don't thrive on military acts. We do them because we have to, and thank God we are efficient.
14262	Golda Meir	It's no accident many accuse me of conducting public affairs with my heart instead of my head. Well, what if I do? Those who don't know how to weep with their whole heart don't know how to laugh either.
14263	Golda Meir	The Egyptians could run to Egypt, the Syrians into Syria. The only place we could run was into the sea, and before we did that we might as well fight.
14264	Golda Meir	It is true we have won all our wars, but we have paid for them. We don't want victories anymore.
14265	Golda Meir	There's no difference between one's killing and making decisions that will send others to kill. It's exactly the same thing, or even worse.
14266	Golda Meir	Above all, this country is our own. Nobody has to get up in the morning and worry what his neighbors think of him. Being a Jew is no problem here.
14267	Golda Meir	I don't know why you use a fancy French word like detente when there's a good English phrase for it - cold war.
14268	Golda Meir	To be successful, a woman has to be much better at her job than a man.
14307	Grant Achatz	Part of becoming a little bit older and having the opportunities that I have, you want to start giving back to people who have been influential and helped you along the way.
14308	Grant Achatz	I don't care if you're doing haute cuisine or burgers and pizza, just do it right.
14309	Grant Achatz	The most luxurious thing to me is having an hour of my day, which rarely happens, to listen to my iPod and sit on my couch. That's how I unwind.
14310	Grant Achatz	Food can be expressive and therefore food can be art.
14311	Grant Achatz	I had D minuses in chemistry and all of the sciences, and now I'm known as a molecular gastronomist.
14312	Grant Achatz	My life has been such a blur since I was 18, 19 years old. I haven't even had time to contemplate my own life. By forcing yourself to write your life story you learn a great deal about yourself.
14313	Grant Achatz	Whatever it is you're doing, whether it's your career or a particular focus, if you're trying to be the best you can possibly be, then you'll be putting that pressure on yourself.
14314	Grant Achatz	Anything that could ever prevent me from achieving a goal, I put in a box, tape it up, throw it over my shoulder. You aim for a goal and attain it. Then you look to the next one.
14315	Grant Achatz	A cookbook is not like being an author. It's writing down recipes; it's not writing.
14316	Grant Achatz	What makes the food that we do at Alinea so interesting on the outside is that we really don't let ourselves say no to an idea.
14317	Grant Achatz	I always knew I wanted to be a chef.
14318	Grant Achatz	It's not really the life of cooking that's hard - it's what you make of it and what level you push yourself to.
14319	Grant Achatz	My personality was always such that I always look straight forward, never behind or to the side.
14320	Grant Achatz	Here's the irony in what I do: When I go out to eat, I like classic French food. I like amazing Japanese food that has such a history that it goes back hundreds of years. And I also like really innovative food as well.
14321	Grant Achatz	Whenever people are faced with any sort of adversity... they tend to gravitate toward things that make them comfortable, and things that they feel are important.
14322	Grant Achatz	Alinea is not the type of restaurant where you go if you're in a hurry. Really, it's about enjoying that three-hour block of time and reflecting on the food, having great conversation with your dining companion.
14323	Grant Achatz	I lived my whole life in the kitchen. Not only that, but it's the passion, it's the love for cooking and food. It's dictated my entire life - every aspect of it.
14324	Grant Achatz	There are about 700 flavors that you can smell, but only five you can taste. A lot of times what you're perceiving as flavor has nothing to do with palette, but it's more to do with scents.
