id	author	quote
18987	Jesus Christ	Do not let your hearts be troubled. Trust in God; trust also in me.
18988	Jesus Christ	So I say to you, Ask and it will be given to you; search, and you will find; knock, and the door will be opened for you.
18989	Jesus Christ	Do not be anxious about tomorrow, for tomorrow will be anxious for itself. Let the day's own trouble be sufficient for the day.
18990	Jesus Christ	A new command I give you: Love one another. As I have loved you, so you must love one another.
18991	Jesus Christ	For God so loved the World that he gave his only Son, that whoever believes in him should not perish but have eternal life.
18992	Jesus Christ	I am the Way, the Truth, and the Life. No one comes to the Father except through me.
18993	Jesus Christ	If you bring forth what is within you, what you bring forth will save you. If you do not bring forth what is within you, what you do not bring forth will destroy you.
18994	Jesus Christ	All the commandments: You shall not commit adultery, you shall not kill, you shall not steal, you shall not covet, and so on, are summed up in this single command: You must love your neighbor as yourself.
18995	Jesus Christ	If you want to be perfect, go, sell your possessions and give to the poor, and you will have treasure in heaven.
18996	Jesus Christ	If you love those who love you, what credit is that to you? For even sinners love those who love them. And if you do good to those who do good to you, what credit is that to you? For even sinners do the same.
18997	Jesus Christ	As the Father has loved me, so have I loved you.
18998	Jesus Christ	Let the one among you who is without sin be the first to cast a stone.
18999	Jesus Christ	For what shall it profit a man, if he gain the whole world, and suffer the loss of his soul?
19000	Jesus Christ	I tell you the truth, it is hard for a rich man to enter the kingdom of heaven. Again I tell you, it is easier for a camel to go through the eye of a needle than for a rich man to enter the kingdom of heaven.
19001	Jesus Christ	Man shall not live by bread alone, but by every word that proceeds from the mouth of God.
19002	Jesus Christ	Little children, you are from God, and have conquered them; for the one who is in you is greater than the one who is in this world.
19003	Jesus Christ	Behold, I stand at the door and knock. If anyone hears my voice and opens the door, I will come in to him and eat with him, and he with me.
19004	Jesus Christ	It is not the healthy who need a doctor, but the sick. I have not come to call the righteous, but sinners to repentance.
19005	Jesus Christ	Give to everyone who begs from you; and of him who takes away your goods do not ask them again. And as you wish that men would do to you, do so to them.
19006	Jesus Christ	All my authority in heaven and on earth has been given to me.
19007	Jesus Christ	For if you love those who love you, what reward have you? Do not even the tax collectors do the same?
19008	Jesus Christ	My kingdom is not of this world. If it were, my servants would fight to prevent my arrest by the Jews. But now my kingdom is from another place.
19009	Jesus Christ	For everyone who exalts himself will be humbled, and everyone who humbles himself will be exalted.
